algoritmo,conjunto,h,n,MAE,R2
gradient_boosting,M0_clima6,1,75,29.9762097302947,0.8214316914315661
gradient_boosting,M0_clima6,2,74,29.3670698325921,0.8521495874579018
gradient_boosting,M0_clima6,3,73,34.24566774825454,0.7803234912294106
gradient_boosting,M0_clima6,4,72,44.31641926092397,0.6551130136697123
gradient_boosting,M0_clima6,5,71,49.71916712456554,0.59256665951869
gradient_boosting,M0_clima6,6,70,59.86745349629288,0.45128805329988875
gradient_boosting,M0_clima6,7,69,63.45566537940895,0.2922502256888574
gradient_boosting,M0_clima6,8,68,64.04796414829018,0.3178140121968923
gradient_boosting,M0_clima6,9,67,67.49117151826437,0.19186339675947062
gradient_boosting,M0_clima6,10,66,77.65044919499064,0.07171160653578368
gradient_boosting,M0_clima6,11,65,78.7650204827849,0.0843150290839233
gradient_boosting,M0_clima6,12,64,81.47955657414217,0.11803747279473631
gradient_boosting,M1_clima6_vetor,1,75,30.70997574570354,0.8081370629794564
gradient_boosting,M1_clima6_vetor,2,74,36.62887923645971,0.7977077083588523
gradient_boosting,M1_clima6_vetor,3,73,39.40898572601549,0.7734343735844208
gradient_boosting,M1_clima6_vetor,4,72,54.853481130392964,0.6049297424569695
gradient_boosting,M1_clima6_vetor,5,71,63.51177397323485,0.40840371024999134
gradient_boosting,M1_clima6_vetor,6,70,61.03712820923147,0.4580996473573504
gradient_boosting,M1_clima6_vetor,7,69,59.2800376376295,0.4584037623374344
gradient_boosting,M1_clima6_vetor,8,68,63.31922761903799,0.3541678545685524
gradient_boosting,M1_clima6_vetor,9,67,60.700016797738634,0.4468169148132731
gradient_boosting,M1_clima6_vetor,10,66,64.83581729499647,0.3145779184898152
gradient_boosting,M1_clima6_vetor,11,65,64.36393476541318,0.33205354324094616
gradient_boosting,M1_clima6_vetor,12,64,64.95202595163445,0.3805744282892586
gradient_boosting,M0_clima8,1,75,30.354545833016836,0.8250988300745966
gradient_boosting,M0_clima8,2,74,29.135348709531115,0.8518548622694132
gradient_boosting,M0_clima8,3,73,31.915466073528048,0.7960024041747129
gradient_boosting,M0_clima8,4,72,45.67111812064698,0.6547051360521425
gradient_boosting,M0_clima8,5,71,47.213752802532646,0.6352123307246583
gradient_boosting,M0_clima8,6,70,60.139220332328414,0.4542724740372821
gradient_boosting,M0_clima8,7,69,63.75621803115077,0.2919992166736016
gradient_boosting,M0_clima8,8,68,66.89259129054514,0.2692612309082202
gradient_boosting,M0_clima8,9,67,70.28041624906463,0.1919622052275901
gradient_boosting,M0_clima8,10,66,72.58636057368298,0.18628749659059973
gradient_boosting,M0_clima8,11,65,75.24026370632754,0.15224026095264098
gradient_boosting,M0_clima8,12,64,79.94151104851639,0.14135749756383975
gradient_boosting,M1_clima8_vetor,1,75,31.280908590514123,0.8092527884938986
gradient_boosting,M1_clima8_vetor,2,74,37.39118539044087,0.7988592259489967
gradient_boosting,M1_clima8_vetor,3,73,38.619799506694285,0.775880580245067
gradient_boosting,M1_clima8_vetor,4,72,54.10169329207276,0.6054173060839844
gradient_boosting,M1_clima8_vetor,5,71,63.578352475049044,0.40870544704959033
gradient_boosting,M1_clima8_vetor,6,70,60.85773841799885,0.4535014199807339
gradient_boosting,M1_clima8_vetor,7,69,59.22905119073229,0.44914449792074695
gradient_boosting,M1_clima8_vetor,8,68,61.29694310318038,0.3451810401885851
gradient_boosting,M1_clima8_vetor,9,67,65.66563013906473,0.35385739487656465
gradient_boosting,M1_clima8_vetor,10,66,65.98075777996162,0.33858901271979813
gradient_boosting,M1_clima8_vetor,11,65,65.8464072815627,0.2949930917879019
gradient_boosting,M1_clima8_vetor,12,64,63.97796197509681,0.38036990688820793
