h,data_alvo,real,pred,algoritmo,perda,conjunto
1,2022-05-08,223.0,447.71790454502263,hist_gradient_boosting,padrao,M0_sem_vetor
1,2022-05-15,313.0,137.80075430934795,hist_gradient_boosting,padrao,M0_sem_vetor
1,2022-05-22,122.0,249.0130266423813,hist_gradient_boosting,padrao,M0_sem_vetor
1,2022-05-29,92.0,50.114496773692856,hist_gradient_boosting,padrao,M0_sem_vetor
1,2022-06-05,61.0,95.61343446584915,hist_gradient_boosting,padrao,M0_sem_vetor
1,2022-06-12,17.0,138.3486473970575,hist_gradient_boosting,padrao,M0_sem_vetor
1,2022-06-19,26.0,0.0,hist_gradient_boosting,padrao,M0_sem_vetor
1,2022-06-26,19.0,2.249698272990468,hist_gradient_boosting,padrao,M0_sem_vetor
1,2022-07-03,14.0,13.284042245160562,hist_gradient_boosting,padrao,M0_sem_vetor
1,2022-07-10,24.0,6.716412529737918,hist_gradient_boosting,padrao,M0_sem_vetor
1,2022-07-17,13.0,25.59093872403404,hist_gradient_boosting,padrao,M0_sem_vetor
1,2022-07-24,11.0,10.227107089677078,hist_gradient_boosting,padrao,M0_sem_vetor
1,2022-07-31,11.0,3.3421799703085946,hist_gradient_boosting,padrao,M0_sem_vetor
1,2022-08-07,3.0,12.198254675053972,hist_gradient_boosting,padrao,M0_sem_vetor
1,2022-08-14,3.0,0.7070006057872709,hist_gradient_boosting,padrao,M0_sem_vetor
1,2022-08-21,3.0,0.0,hist_gradient_boosting,padrao,M0_sem_vetor
1,2022-08-28,1.0,0.3732854205744425,hist_gradient_boosting,padrao,M0_sem_vetor
1,2022-09-04,2.0,0.5965669730625404,hist_gradient_boosting,padrao,M0_sem_vetor
1,2022-09-11,0.0,1.0518340024454564,hist_gradient_boosting,padrao,M0_sem_vetor
1,2022-09-18,3.0,0.6943405818077864,hist_gradient_boosting,padrao,M0_sem_vetor
1,2022-09-25,0.0,1.5840115902398106,hist_gradient_boosting,padrao,M0_sem_vetor
1,2022-10-02,1.0,1.3011765019478947,hist_gradient_boosting,padrao,M0_sem_vetor
1,2022-10-09,0.0,0.2762223699535324,hist_gradient_boosting,padrao,M0_sem_vetor
1,2022-10-16,1.0,0.867322352694686,hist_gradient_boosting,padrao,M0_sem_vetor
1,2022-10-23,0.0,0.06629774143570441,hist_gradient_boosting,padrao,M0_sem_vetor
1,2022-10-30,0.0,0.6122701312706441,hist_gradient_boosting,padrao,M0_sem_vetor
1,2022-11-06,6.0,0.008044051623470464,hist_gradient_boosting,padrao,M0_sem_vetor
1,2022-11-13,11.0,0.7116950239450502,hist_gradient_boosting,padrao,M0_sem_vetor
1,2022-11-20,7.0,13.39903978098237,hist_gradient_boosting,padrao,M0_sem_vetor
1,2022-11-27,9.0,12.843255064881033,hist_gradient_boosting,padrao,M0_sem_vetor
1,2022-12-04,10.0,8.370887416079405,hist_gradient_boosting,padrao,M0_sem_vetor
1,2022-12-11,4.0,8.283422781580796,hist_gradient_boosting,padrao,M0_sem_vetor
1,2022-12-18,0.0,1.8760873581352506,hist_gradient_boosting,padrao,M0_sem_vetor
1,2022-12-25,1.0,1.5930517838822447,hist_gradient_boosting,padrao,M0_sem_vetor
1,2023-01-01,0.0,1.6932222901794833,hist_gradient_boosting,padrao,M0_sem_vetor
1,2023-01-08,3.0,1.828093752223241,hist_gradient_boosting,padrao,M0_sem_vetor
1,2023-01-15,2.0,0.0,hist_gradient_boosting,padrao,M0_sem_vetor
1,2023-01-22,0.0,0.0,hist_gradient_boosting,padrao,M0_sem_vetor
