algoritmo,conjunto,h,n,MAE,R2
gradient_boosting,M0_clima6,1,154,60.524386545881676,0.8489087353711162
gradient_boosting,M0_clima6,2,153,71.38287021030482,0.8065117442072762
gradient_boosting,M0_clima6,3,153,76.17232498178365,0.7756495132964158
gradient_boosting,M0_clima6,4,152,83.80053385368326,0.7709433536500463
gradient_boosting,M0_clima6,5,152,96.20624024906165,0.7224488293083784
gradient_boosting,M0_clima6,6,151,97.51796294731972,0.6880785518472323
gradient_boosting,M0_clima6,7,151,102.06344131886021,0.6974710054169835
gradient_boosting,M0_clima6,8,150,94.34909850494093,0.7180874727803479
gradient_boosting,M0_clima6,9,150,106.46145568044808,0.6592772657420483
gradient_boosting,M0_clima6,10,149,98.53485292079944,0.6720612203583485
gradient_boosting,M0_clima6,11,149,103.44678838554935,0.6749691685898664
gradient_boosting,M0_clima6,12,148,112.19317260935087,0.6424876374579318
gradient_boosting,M1_clima6_vetor,1,148,56.749733667205554,0.8521821837612586
gradient_boosting,M1_clima6_vetor,2,147,65.38982248514665,0.8317039876393459
gradient_boosting,M1_clima6_vetor,3,147,84.83167228949164,0.6714702618065957
gradient_boosting,M1_clima6_vetor,4,146,82.50789662708819,0.7826827615633851
gradient_boosting,M1_clima6_vetor,5,146,90.72886356821533,0.742440345616295
gradient_boosting,M1_clima6_vetor,6,145,98.85035798253564,0.670547364237514
gradient_boosting,M1_clima6_vetor,7,145,85.2711788522807,0.7654317187091391
gradient_boosting,M1_clima6_vetor,8,144,94.20999518222705,0.7295631445997133
gradient_boosting,M1_clima6_vetor,9,144,86.30328946852529,0.7958102095330762
gradient_boosting,M1_clima6_vetor,10,143,95.55669516797464,0.6989182536090068
gradient_boosting,M1_clima6_vetor,11,143,83.46016704660997,0.7890148654192827
gradient_boosting,M1_clima6_vetor,12,142,110.2253556495147,0.6794801931639385
gradient_boosting,M0_clima8,1,154,62.78816649687061,0.8415777935138498
gradient_boosting,M0_clima8,2,153,72.77570184531929,0.8213322995415855
gradient_boosting,M0_clima8,3,153,78.53460915884467,0.7683057424695867
gradient_boosting,M0_clima8,4,152,86.91233709884756,0.7563686257305218
gradient_boosting,M0_clima8,5,152,91.79395663010388,0.7333640494866154
gradient_boosting,M0_clima8,6,151,98.55342176092947,0.6656985111522846
gradient_boosting,M0_clima8,7,151,100.47784076303559,0.6961609346155122
gradient_boosting,M0_clima8,8,150,93.6359546023877,0.7178134118042891
gradient_boosting,M0_clima8,9,150,107.6642827979307,0.6503759267049374
gradient_boosting,M0_clima8,10,149,97.41929289446269,0.6731351700304277
gradient_boosting,M0_clima8,11,149,108.36162137835842,0.654547278980282
gradient_boosting,M0_clima8,12,148,116.27370169330973,0.6132276254668814
gradient_boosting,M1_clima8_vetor,1,148,59.43502779718747,0.8331313573998289
gradient_boosting,M1_clima8_vetor,2,147,66.72286497788235,0.8395377621146698
gradient_boosting,M1_clima8_vetor,3,147,87.1098517510078,0.6604511162888369
gradient_boosting,M1_clima8_vetor,4,146,85.09423033215936,0.7572468085523713
gradient_boosting,M1_clima8_vetor,5,146,86.89924671748065,0.7381247701907969
gradient_boosting,M1_clima8_vetor,6,145,96.63068492619254,0.6873697641505356
gradient_boosting,M1_clima8_vetor,7,145,86.59712447733844,0.7716981130982757
gradient_boosting,M1_clima8_vetor,8,144,93.89398424738495,0.7323261708028043
gradient_boosting,M1_clima8_vetor,9,144,85.56195534589301,0.7945349614868963
gradient_boosting,M1_clima8_vetor,10,143,96.55863257653657,0.6786773072104124
gradient_boosting,M1_clima8_vetor,11,143,84.57725128670096,0.7772770346355051
gradient_boosting,M1_clima8_vetor,12,142,108.03587077710179,0.6812954595787286
