h,data_alvo,real,pred,algoritmo,conjunto,semente
8,2020-05-10,0.0,31.232075126598705,hist_gradient_boosting,M0_sem_vetor,42
8,2020-05-17,1.0,5.993694378974137,hist_gradient_boosting,M0_sem_vetor,42
8,2020-05-24,0.0,3.7064341359516435,hist_gradient_boosting,M0_sem_vetor,42
8,2020-05-31,0.0,18.50690664866115,hist_gradient_boosting,M0_sem_vetor,42
8,2020-06-07,0.0,1.7231854794350634,hist_gradient_boosting,M0_sem_vetor,42
8,2020-06-14,0.0,1.9321415401896302,hist_gradient_boosting,M0_sem_vetor,42
8,2020-06-21,0.0,0.9960810068398127,hist_gradient_boosting,M0_sem_vetor,42
8,2020-06-28,0.0,0.26148737849588133,hist_gradient_boosting,M0_sem_vetor,42
8,2020-07-05,0.0,0.006235147349587301,hist_gradient_boosting,M0_sem_vetor,42
8,2020-07-12,0.0,0.6323711955429774,hist_gradient_boosting,M0_sem_vetor,42
8,2020-07-19,0.0,0.34400525091447476,hist_gradient_boosting,M0_sem_vetor,42
8,2020-07-26,0.0,0.014297978424468501,hist_gradient_boosting,M0_sem_vetor,42
8,2020-08-02,0.0,0.504502908821495,hist_gradient_boosting,M0_sem_vetor,42
8,2020-08-09,0.0,0.16889310644318706,hist_gradient_boosting,M0_sem_vetor,42
8,2020-08-16,0.0,0.0,hist_gradient_boosting,M0_sem_vetor,42
8,2020-08-23,0.0,0.0,hist_gradient_boosting,M0_sem_vetor,42
8,2020-08-30,0.0,0.0,hist_gradient_boosting,M0_sem_vetor,42
8,2020-09-06,0.0,0.0,hist_gradient_boosting,M0_sem_vetor,42
8,2020-09-13,0.0,0.0,hist_gradient_boosting,M0_sem_vetor,42
8,2020-09-20,0.0,0.0036232403907242396,hist_gradient_boosting,M0_sem_vetor,42
8,2020-09-27,0.0,0.2671541709074623,hist_gradient_boosting,M0_sem_vetor,42
8,2020-10-04,0.0,0.03587427002759527,hist_gradient_boosting,M0_sem_vetor,42
8,2020-10-11,0.0,0.24810311763957907,hist_gradient_boosting,M0_sem_vetor,42
8,2020-10-18,0.0,0.0044635802939205875,hist_gradient_boosting,M0_sem_vetor,42
8,2020-10-25,0.0,0.0,hist_gradient_boosting,M0_sem_vetor,42
8,2020-11-01,0.0,0.10242789291604487,hist_gradient_boosting,M0_sem_vetor,42
8,2020-11-08,0.0,0.0,hist_gradient_boosting,M0_sem_vetor,42
8,2020-11-15,0.0,0.0,hist_gradient_boosting,M0_sem_vetor,42
8,2020-11-22,0.0,0.040975505987658305,hist_gradient_boosting,M0_sem_vetor,42
8,2020-11-29,0.0,0.0,hist_gradient_boosting,M0_sem_vetor,42
8,2020-12-06,0.0,0.2458660070792012,hist_gradient_boosting,M0_sem_vetor,42
8,2020-12-13,0.0,0.0,hist_gradient_boosting,M0_sem_vetor,42
8,2020-12-20,0.0,0.3585018917539575,hist_gradient_boosting,M0_sem_vetor,42
8,2020-12-27,0.0,1.846992880075585,hist_gradient_boosting,M0_sem_vetor,42
8,2021-01-03,0.0,2.7742079608401813,hist_gradient_boosting,M0_sem_vetor,42
8,2021-01-10,0.0,3.397398547811051,hist_gradient_boosting,M0_sem_vetor,42
8,2021-01-17,0.0,1.4645118203202374,hist_gradient_boosting,M0_sem_vetor,42
8,2021-01-24,0.0,2.290102487433795,hist_gradient_boosting,M0_sem_vetor,42
8,2021-01-31,0.0,0.33402110385760453,hist_gradient_boosting,M0_sem_vetor,42
8,2021-02-07,0.0,1.4507984398089866,hist_gradient_boosting,M0_sem_vetor,42
8,2021-02-14,0.0,2.783328063502582,hist_gradient_boosting,M0_sem_vetor,42
8,2021-02-21,2.0,4.634729044365468,hist_gradient_boosting,M0_sem_vetor,42
8,2021-02-28,0.0,5.564778820925826,hist_gradient_boosting,M0_sem_vetor,42
8,2021-03-07,1.0,11.457756568216094,hist_gradient_boosting,M0_sem_vetor,42
8,2021-03-14,0.0,1.4621799435078675,hist_gradient_boosting,M0_sem_vetor,42
8,2021-03-21,1.0,12.957003983211855,hist_gradient_boosting,M0_sem_vetor,42
8,2021-03-28,1.0,18.432547598835637,hist_gradient_boosting,M0_sem_vetor,42
8,2021-04-04,9.0,8.918060387946868,hist_gradient_boosting,M0_sem_vetor,42
8,2021-04-11,12.0,6.755851400695443,hist_gradient_boosting,M0_sem_vetor,42
8,2021-04-18,12.0,30.670179966763456,hist_gradient_boosting,M0_sem_vetor,42
8,2021-04-25,8.0,25.792956272209032,hist_gradient_boosting,M0_sem_vetor,42
8,2021-05-02,7.0,7.051551088306137,hist_gradient_boosting,M0_sem_vetor,42
8,2021-05-09,9.0,9.769084161274161,hist_gradient_boosting,M0_sem_vetor,42
8,2021-05-16,5.0,12.7590999165177,hist_gradient_boosting,M0_sem_vetor,42
8,2021-05-23,0.0,5.128199138356617,hist_gradient_boosting,M0_sem_vetor,42
8,2021-05-30,1.0,27.32873316089033,hist_gradient_boosting,M0_sem_vetor,42
8,2021-06-06,1.0,33.85777433155722,hist_gradient_boosting,M0_sem_vetor,42
8,2021-06-13,0.0,13.699240581636966,hist_gradient_boosting,M0_sem_vetor,42
8,2021-06-20,0.0,11.889508786856947,hist_gradient_boosting,M0_sem_vetor,42
8,2021-06-27,0.0,17.17523765051676,hist_gradient_boosting,M0_sem_vetor,42
8,2021-07-04,1.0,3.1216431668227314,hist_gradient_boosting,M0_sem_vetor,42
8,2021-07-11,0.0,0.774274833028422,hist_gradient_boosting,M0_sem_vetor,42
8,2021-07-18,1.0,0.2285701196737415,hist_gradient_boosting,M0_sem_vetor,42
8,2021-07-25,0.0,1.1130018273854587,hist_gradient_boosting,M0_sem_vetor,42
8,2021-08-01,0.0,0.45228017321627556,hist_gradient_boosting,M0_sem_vetor,42
8,2021-08-08,0.0,0.041870070286507244,hist_gradient_boosting,M0_sem_vetor,42
8,2021-08-15,0.0,0.03071911143686774,hist_gradient_boosting,M0_sem_vetor,42
8,2021-08-22,0.0,0.0,hist_gradient_boosting,M0_sem_vetor,42
8,2021-08-29,0.0,0.1611619601214157,hist_gradient_boosting,M0_sem_vetor,42
8,2021-09-05,0.0,0.0,hist_gradient_boosting,M0_sem_vetor,42
8,2021-09-12,0.0,0.34299241679963766,hist_gradient_boosting,M0_sem_vetor,42
8,2021-09-19,0.0,0.23001789702860304,hist_gradient_boosting,M0_sem_vetor,42
8,2021-09-26,0.0,0.4720752266216305,hist_gradient_boosting,M0_sem_vetor,42
8,2021-10-03,0.0,0.18055972558815891,hist_gradient_boosting,M0_sem_vetor,42
8,2021-10-10,0.0,0.058725419386814116,hist_gradient_boosting,M0_sem_vetor,42
8,2021-10-17,0.0,0.0,hist_gradient_boosting,M0_sem_vetor,42
8,2021-10-24,0.0,0.0,hist_gradient_boosting,M0_sem_vetor,42
8,2021-10-31,0.0,0.0016370086718832434,hist_gradient_boosting,M0_sem_vetor,42
8,2021-11-07,0.0,0.0,hist_gradient_boosting,M0_sem_vetor,42
8,2021-11-14,0.0,0.003282558737559071,hist_gradient_boosting,M0_sem_vetor,42
8,2021-11-21,0.0,0.0965511224784201,hist_gradient_boosting,M0_sem_vetor,42
8,2021-11-28,0.0,0.0,hist_gradient_boosting,M0_sem_vetor,42
8,2021-12-05,1.0,0.0033375676706213038,hist_gradient_boosting,M0_sem_vetor,42
8,2021-12-12,0.0,0.09900589718274551,hist_gradient_boosting,M0_sem_vetor,42
8,2021-12-19,0.0,0.7971140511825606,hist_gradient_boosting,M0_sem_vetor,42
8,2021-12-26,0.0,0.1153515676775306,hist_gradient_boosting,M0_sem_vetor,42
8,2022-01-02,1.0,0.6799891156738002,hist_gradient_boosting,M0_sem_vetor,42
8,2022-01-09,0.0,2.645497755210274,hist_gradient_boosting,M0_sem_vetor,42
8,2022-01-16,2.0,4.578827212998892,hist_gradient_boosting,M0_sem_vetor,42
8,2022-01-23,0.0,1.9900301168145325,hist_gradient_boosting,M0_sem_vetor,42
8,2022-01-30,1.0,1.4790155947001316,hist_gradient_boosting,M0_sem_vetor,42
8,2022-02-06,2.0,0.8244214890571553,hist_gradient_boosting,M0_sem_vetor,42
8,2022-02-13,9.0,1.1650137381709975,hist_gradient_boosting,M0_sem_vetor,42
8,2022-02-20,20.0,1.7491849632341483,hist_gradient_boosting,M0_sem_vetor,42
8,2022-02-27,51.0,3.1608503486962793,hist_gradient_boosting,M0_sem_vetor,42
8,2022-03-06,203.0,16.957873541619488,hist_gradient_boosting,M0_sem_vetor,42
8,2022-03-13,269.0,45.40688664859613,hist_gradient_boosting,M0_sem_vetor,42
8,2022-03-20,463.0,104.16182641044384,hist_gradient_boosting,M0_sem_vetor,42
8,2022-03-27,482.0,62.529376290528646,hist_gradient_boosting,M0_sem_vetor,42
8,2022-04-03,524.0,30.6625566755927,hist_gradient_boosting,M0_sem_vetor,42
8,2022-04-10,753.0,237.18808090478217,hist_gradient_boosting,M0_sem_vetor,42
8,2022-04-17,879.0,118.03181485011261,hist_gradient_boosting,M0_sem_vetor,42
8,2022-04-24,569.0,224.2433017030787,hist_gradient_boosting,M0_sem_vetor,42
8,2022-05-01,344.0,109.64281768410426,hist_gradient_boosting,M0_sem_vetor,42
8,2022-05-08,223.0,229.08600379153336,hist_gradient_boosting,M0_sem_vetor,42
8,2022-05-15,313.0,556.5466378650277,hist_gradient_boosting,M0_sem_vetor,42
8,2022-05-22,122.0,138.0390784152462,hist_gradient_boosting,M0_sem_vetor,42
8,2022-05-29,92.0,86.45983440769626,hist_gradient_boosting,M0_sem_vetor,42
8,2022-06-05,61.0,79.12922432379195,hist_gradient_boosting,M0_sem_vetor,42
8,2022-06-12,17.0,79.25141382008383,hist_gradient_boosting,M0_sem_vetor,42
8,2022-06-19,26.0,48.727964868124346,hist_gradient_boosting,M0_sem_vetor,42
8,2022-06-26,19.0,46.995950311633834,hist_gradient_boosting,M0_sem_vetor,42
8,2022-07-03,14.0,22.060678468945575,hist_gradient_boosting,M0_sem_vetor,42
8,2022-07-10,24.0,17.579225233567517,hist_gradient_boosting,M0_sem_vetor,42
8,2022-07-17,13.0,7.759150554465131,hist_gradient_boosting,M0_sem_vetor,42
8,2022-07-24,11.0,2.005553693289902,hist_gradient_boosting,M0_sem_vetor,42
8,2022-07-31,11.0,0.8713271764390904,hist_gradient_boosting,M0_sem_vetor,42
8,2022-08-07,3.0,9.92228753254336,hist_gradient_boosting,M0_sem_vetor,42
8,2022-08-14,3.0,0.0,hist_gradient_boosting,M0_sem_vetor,42
8,2022-08-21,3.0,1.220490537915289,hist_gradient_boosting,M0_sem_vetor,42
8,2022-08-28,1.0,0.8056805748055944,hist_gradient_boosting,M0_sem_vetor,42
8,2022-09-04,2.0,1.605098014063409,hist_gradient_boosting,M0_sem_vetor,42
8,2022-09-11,0.0,4.420581243931668,hist_gradient_boosting,M0_sem_vetor,42
8,2022-09-18,3.0,5.087242449399599,hist_gradient_boosting,M0_sem_vetor,42
8,2022-09-25,0.0,2.242859987552904,hist_gradient_boosting,M0_sem_vetor,42
8,2022-10-02,1.0,1.2730180783985365,hist_gradient_boosting,M0_sem_vetor,42
8,2022-10-09,0.0,0.18261087876092982,hist_gradient_boosting,M0_sem_vetor,42
8,2022-10-16,1.0,0.24073894377431299,hist_gradient_boosting,M0_sem_vetor,42
8,2022-10-23,0.0,0.00226757774677045,hist_gradient_boosting,M0_sem_vetor,42
8,2022-10-30,0.0,0.08154938710136456,hist_gradient_boosting,M0_sem_vetor,42
8,2022-11-06,6.0,0.011834531477524215,hist_gradient_boosting,M0_sem_vetor,42
8,2022-11-13,11.0,0.9795490164387695,hist_gradient_boosting,M0_sem_vetor,42
8,2022-11-20,7.0,4.154752350288414,hist_gradient_boosting,M0_sem_vetor,42
8,2022-11-27,9.0,3.9841225203458333,hist_gradient_boosting,M0_sem_vetor,42
8,2022-12-04,10.0,0.8282602574886819,hist_gradient_boosting,M0_sem_vetor,42
8,2022-12-11,4.0,0.6359894388970501,hist_gradient_boosting,M0_sem_vetor,42
8,2022-12-18,0.0,2.6852798436377747,hist_gradient_boosting,M0_sem_vetor,42
8,2022-12-25,1.0,0.11922781431705856,hist_gradient_boosting,M0_sem_vetor,42
8,2023-01-01,0.0,2.658231525566925,hist_gradient_boosting,M0_sem_vetor,42
8,2023-01-08,3.0,140.8970619824188,hist_gradient_boosting,M0_sem_vetor,42
8,2023-01-15,2.0,3.0598686488216678,hist_gradient_boosting,M0_sem_vetor,42
8,2023-01-22,0.0,145.4680442123704,hist_gradient_boosting,M0_sem_vetor,42
8,2023-01-29,2.0,144.95719605887965,hist_gradient_boosting,M0_sem_vetor,42
8,2023-02-05,0.0,3.96866028453706,hist_gradient_boosting,M0_sem_vetor,42
8,2023-02-12,10.0,24.26543424096952,hist_gradient_boosting,M0_sem_vetor,42
8,2023-02-19,7.0,13.177923243846505,hist_gradient_boosting,M0_sem_vetor,42
8,2023-02-26,27.0,239.67853318596124,hist_gradient_boosting,M0_sem_vetor,42
8,2023-03-05,37.0,311.75450332315677,hist_gradient_boosting,M0_sem_vetor,42
8,2023-03-12,93.0,3.433104608486078,hist_gradient_boosting,M0_sem_vetor,42
8,2023-03-19,199.0,241.7284817882102,hist_gradient_boosting,M0_sem_vetor,42
8,2023-03-26,250.0,21.309272601648903,hist_gradient_boosting,M0_sem_vetor,42
8,2023-04-02,360.0,347.8441109336792,hist_gradient_boosting,M0_sem_vetor,42
8,2023-04-09,541.0,756.0369913078456,hist_gradient_boosting,M0_sem_vetor,42
8,2023-04-16,589.0,318.53537744923733,hist_gradient_boosting,M0_sem_vetor,42
8,2023-04-23,581.0,469.98602282658925,hist_gradient_boosting,M0_sem_vetor,42
8,2023-04-30,760.0,673.3792543912989,hist_gradient_boosting,M0_sem_vetor,42
8,2023-05-07,762.0,210.1737118769604,hist_gradient_boosting,M0_sem_vetor,42
8,2023-05-14,540.0,222.32714914061216,hist_gradient_boosting,M0_sem_vetor,42
8,2023-05-21,473.0,184.69859682823872,hist_gradient_boosting,M0_sem_vetor,42
8,2023-05-28,450.0,229.18285519175294,hist_gradient_boosting,M0_sem_vetor,42
8,2023-06-04,225.0,590.0410110567715,hist_gradient_boosting,M0_sem_vetor,42
8,2023-06-11,219.0,359.0724998214572,hist_gradient_boosting,M0_sem_vetor,42
8,2023-06-18,66.0,56.72775378286606,hist_gradient_boosting,M0_sem_vetor,42
8,2023-06-25,76.0,34.56612971998042,hist_gradient_boosting,M0_sem_vetor,42
8,2023-07-02,74.0,2.5271656714724027,hist_gradient_boosting,M0_sem_vetor,42
8,2023-07-09,52.0,5.7055523890634525,hist_gradient_boosting,M0_sem_vetor,42
8,2023-07-16,32.0,45.52912842695832,hist_gradient_boosting,M0_sem_vetor,42
8,2023-07-23,25.0,19.812154915668728,hist_gradient_boosting,M0_sem_vetor,42
8,2023-07-30,15.0,23.707347598522745,hist_gradient_boosting,M0_sem_vetor,42
8,2023-08-06,18.0,77.7274686367625,hist_gradient_boosting,M0_sem_vetor,42
8,2023-08-13,13.0,4.004079487959319,hist_gradient_boosting,M0_sem_vetor,42
8,2023-08-20,9.0,15.846362902938198,hist_gradient_boosting,M0_sem_vetor,42
8,2023-08-27,9.0,21.859581020067523,hist_gradient_boosting,M0_sem_vetor,42
8,2023-09-03,1.0,3.026522534665078,hist_gradient_boosting,M0_sem_vetor,42
8,2023-09-10,9.0,3.166941700888784,hist_gradient_boosting,M0_sem_vetor,42
8,2023-09-17,3.0,6.725902625550594,hist_gradient_boosting,M0_sem_vetor,42
8,2023-09-24,0.0,2.5125034857856594,hist_gradient_boosting,M0_sem_vetor,42
8,2023-10-01,5.0,3.487802229734203,hist_gradient_boosting,M0_sem_vetor,42
8,2023-10-08,5.0,2.080825663004312,hist_gradient_boosting,M0_sem_vetor,42
8,2023-10-15,4.0,3.314290387603278,hist_gradient_boosting,M0_sem_vetor,42
8,2023-10-22,3.0,1.4046898248807624,hist_gradient_boosting,M0_sem_vetor,42
8,2023-10-29,7.0,0.7449120922672827,hist_gradient_boosting,M0_sem_vetor,42
8,2023-11-05,6.0,8.396776972190187,hist_gradient_boosting,M0_sem_vetor,42
8,2023-11-12,0.0,8.181262603898016,hist_gradient_boosting,M0_sem_vetor,42
8,2023-11-19,3.0,8.789069971519279,hist_gradient_boosting,M0_sem_vetor,42
8,2023-11-26,3.0,8.059897115083196,hist_gradient_boosting,M0_sem_vetor,42
8,2023-12-03,7.0,5.715061641596782,hist_gradient_boosting,M0_sem_vetor,42
8,2023-12-10,3.0,3.1979629284134807,hist_gradient_boosting,M0_sem_vetor,42
8,2023-12-17,3.0,1.332260661508274,hist_gradient_boosting,M0_sem_vetor,42
8,2023-12-24,10.0,2.1068829178452884,hist_gradient_boosting,M0_sem_vetor,42
8,2023-12-31,9.0,2.297536875573525,hist_gradient_boosting,M0_sem_vetor,42
8,2024-01-07,11.0,28.101609089757392,hist_gradient_boosting,M0_sem_vetor,42
8,2024-01-14,12.0,10.336352321992164,hist_gradient_boosting,M0_sem_vetor,42
8,2024-01-21,30.0,12.245402387358087,hist_gradient_boosting,M0_sem_vetor,42
8,2024-01-28,39.0,10.436821753573524,hist_gradient_boosting,M0_sem_vetor,42
8,2024-02-04,80.0,40.032451747605116,hist_gradient_boosting,M0_sem_vetor,42
8,2024-02-11,156.0,14.819207818195068,hist_gradient_boosting,M0_sem_vetor,42
8,2024-02-18,249.0,27.848852959009896,hist_gradient_boosting,M0_sem_vetor,42
8,2024-02-25,558.0,196.24272079887987,hist_gradient_boosting,M0_sem_vetor,42
8,2024-03-03,1311.0,672.1122875262156,hist_gradient_boosting,M0_sem_vetor,42
8,2024-03-10,1227.0,382.9104576285076,hist_gradient_boosting,M0_sem_vetor,42
8,2024-03-17,995.0,442.56288082447253,hist_gradient_boosting,M0_sem_vetor,42
8,2024-03-24,1109.0,900.6567745192865,hist_gradient_boosting,M0_sem_vetor,42
8,2024-03-31,1601.0,929.1484430161395,hist_gradient_boosting,M0_sem_vetor,42
8,2024-04-07,1849.0,1075.3480688560371,hist_gradient_boosting,M0_sem_vetor,42
8,2024-04-14,1783.0,587.6347156744971,hist_gradient_boosting,M0_sem_vetor,42
8,2024-04-21,1855.0,616.157804016453,hist_gradient_boosting,M0_sem_vetor,42
8,2024-04-28,1347.0,690.3917577685628,hist_gradient_boosting,M0_sem_vetor,42
8,2024-05-05,911.0,896.0959548659457,hist_gradient_boosting,M0_sem_vetor,42
8,2024-05-12,1510.0,517.4052363340278,hist_gradient_boosting,M0_sem_vetor,42
8,2024-05-19,646.0,485.677730985134,hist_gradient_boosting,M0_sem_vetor,42
8,2024-05-26,520.0,594.3292065446833,hist_gradient_boosting,M0_sem_vetor,42
8,2024-06-02,199.0,820.9577436955709,hist_gradient_boosting,M0_sem_vetor,42
8,2024-06-09,263.0,420.839909979633,hist_gradient_boosting,M0_sem_vetor,42
8,2024-06-16,277.0,332.7121545657041,hist_gradient_boosting,M0_sem_vetor,42
8,2024-06-23,194.0,130.40344701279653,hist_gradient_boosting,M0_sem_vetor,42
8,2024-06-30,89.0,54.32514272210051,hist_gradient_boosting,M0_sem_vetor,42
8,2024-07-07,22.0,243.25760886574668,hist_gradient_boosting,M0_sem_vetor,42
8,2024-07-14,10.0,55.83868665442763,hist_gradient_boosting,M0_sem_vetor,42
8,2024-07-21,13.0,95.70887724688936,hist_gradient_boosting,M0_sem_vetor,42
8,2024-07-28,22.0,0.5806033674138164,hist_gradient_boosting,M0_sem_vetor,42
8,2024-08-04,13.0,107.03198242760031,hist_gradient_boosting,M0_sem_vetor,42
8,2024-08-11,16.0,53.94518517176991,hist_gradient_boosting,M0_sem_vetor,42
8,2024-08-18,13.0,37.549815063763624,hist_gradient_boosting,M0_sem_vetor,42
8,2024-08-25,14.0,36.05738060107297,hist_gradient_boosting,M0_sem_vetor,42
8,2024-09-01,9.0,8.24747194663753,hist_gradient_boosting,M0_sem_vetor,42
8,2024-09-08,7.0,1.9066173834212767,hist_gradient_boosting,M0_sem_vetor,42
8,2024-09-15,10.0,1.8257916068405575,hist_gradient_boosting,M0_sem_vetor,42
8,2024-09-22,7.0,3.036240929235565,hist_gradient_boosting,M0_sem_vetor,42
8,2024-09-29,3.0,7.842920531160544,hist_gradient_boosting,M0_sem_vetor,42
8,2024-10-06,6.0,3.5169860377126034,hist_gradient_boosting,M0_sem_vetor,42
8,2024-10-13,2.0,3.9346365536171843,hist_gradient_boosting,M0_sem_vetor,42
8,2024-10-20,3.0,11.810356843356878,hist_gradient_boosting,M0_sem_vetor,42
8,2024-10-27,3.0,4.969295872302305,hist_gradient_boosting,M0_sem_vetor,42
8,2024-11-03,1.0,7.323113824703902,hist_gradient_boosting,M0_sem_vetor,42
8,2024-11-10,2.0,18.361406958012616,hist_gradient_boosting,M0_sem_vetor,42
8,2024-11-17,0.0,2.662766575645877,hist_gradient_boosting,M0_sem_vetor,42
8,2024-11-24,7.0,3.8286213850696016,hist_gradient_boosting,M0_sem_vetor,42
8,2024-12-01,4.0,4.547440584767118,hist_gradient_boosting,M0_sem_vetor,42
8,2024-12-08,5.0,7.688763935316002,hist_gradient_boosting,M0_sem_vetor,42
8,2024-12-15,1.0,1.5637569165367209,hist_gradient_boosting,M0_sem_vetor,42
8,2024-12-22,1.0,3.9414124977281717,hist_gradient_boosting,M0_sem_vetor,42
8,2024-12-29,19.0,6.016312653692883,hist_gradient_boosting,M0_sem_vetor,42
8,2025-01-05,26.0,3.727622502869333,hist_gradient_boosting,M0_sem_vetor,42
8,2025-01-12,32.0,11.830142521894958,hist_gradient_boosting,M0_sem_vetor,42
8,2025-01-19,37.0,76.85278262197387,hist_gradient_boosting,M0_sem_vetor,42
8,2025-01-26,47.0,0.0,hist_gradient_boosting,M0_sem_vetor,42
8,2025-02-02,75.0,44.67256265016655,hist_gradient_boosting,M0_sem_vetor,42
8,2025-02-09,161.0,87.52428661991242,hist_gradient_boosting,M0_sem_vetor,42
8,2025-02-16,245.0,19.579374042825773,hist_gradient_boosting,M0_sem_vetor,42
8,2025-02-23,383.0,218.4982291309833,hist_gradient_boosting,M0_sem_vetor,42
8,2025-03-02,494.0,910.5722203299991,hist_gradient_boosting,M0_sem_vetor,42
8,2025-03-09,917.0,991.3679084094325,hist_gradient_boosting,M0_sem_vetor,42
8,2025-03-16,1199.0,1132.3455425305629,hist_gradient_boosting,M0_sem_vetor,42
8,2025-03-23,1801.0,1448.3275893904233,hist_gradient_boosting,M0_sem_vetor,42
8,2025-03-30,2381.0,1583.7590782125587,hist_gradient_boosting,M0_sem_vetor,42
8,2025-04-06,2184.0,1706.7814144153701,hist_gradient_boosting,M0_sem_vetor,42
8,2025-04-13,2247.0,1854.2958433977326,hist_gradient_boosting,M0_sem_vetor,42
8,2025-04-20,2229.0,1727.680409847884,hist_gradient_boosting,M0_sem_vetor,42
8,2025-04-27,2212.0,1116.8704854699458,hist_gradient_boosting,M0_sem_vetor,42
8,2025-05-04,2159.0,1008.7203307629296,hist_gradient_boosting,M0_sem_vetor,42
8,2025-05-11,1944.0,1163.7353687228808,hist_gradient_boosting,M0_sem_vetor,42
8,2025-05-18,1988.0,1386.72263649085,hist_gradient_boosting,M0_sem_vetor,42
8,2025-05-25,883.0,726.457928983333,hist_gradient_boosting,M0_sem_vetor,42
8,2025-06-01,579.0,261.17352506541476,hist_gradient_boosting,M0_sem_vetor,42
8,2025-06-08,257.0,286.1277275434039,hist_gradient_boosting,M0_sem_vetor,42
8,2025-06-15,105.0,453.0274950868756,hist_gradient_boosting,M0_sem_vetor,42
8,2025-06-22,50.0,185.14796933970476,hist_gradient_boosting,M0_sem_vetor,42
8,2025-06-29,22.0,133.60957609509344,hist_gradient_boosting,M0_sem_vetor,42
8,2025-07-06,13.0,49.355564915851225,hist_gradient_boosting,M0_sem_vetor,42
8,2025-07-13,7.0,44.27286218257357,hist_gradient_boosting,M0_sem_vetor,42
8,2025-07-20,9.0,57.320064608901255,hist_gradient_boosting,M0_sem_vetor,42
8,2025-07-27,5.0,23.352703627528285,hist_gradient_boosting,M0_sem_vetor,42
8,2025-08-03,4.0,11.925399820992942,hist_gradient_boosting,M0_sem_vetor,42
8,2025-08-10,11.0,9.285806312299275,hist_gradient_boosting,M0_sem_vetor,42
8,2025-08-17,9.0,34.20392931813298,hist_gradient_boosting,M0_sem_vetor,42
8,2025-08-24,4.0,4.913364418998076,hist_gradient_boosting,M0_sem_vetor,42
8,2025-08-31,8.0,4.913212351137207,hist_gradient_boosting,M0_sem_vetor,42
8,2025-09-07,6.0,2.3806845716106384,hist_gradient_boosting,M0_sem_vetor,42
8,2025-09-14,3.0,4.569186984225156,hist_gradient_boosting,M0_sem_vetor,42
8,2025-09-21,9.0,3.356234162547069,hist_gradient_boosting,M0_sem_vetor,42
8,2025-09-28,6.0,4.6520844796314424,hist_gradient_boosting,M0_sem_vetor,42
8,2025-10-05,7.0,3.2827477779584444,hist_gradient_boosting,M0_sem_vetor,42
8,2025-10-12,5.0,3.1723484552638928,hist_gradient_boosting,M0_sem_vetor,42
8,2025-10-19,4.0,3.52067760311612,hist_gradient_boosting,M0_sem_vetor,42
8,2025-10-26,8.0,4.939496806169264,hist_gradient_boosting,M0_sem_vetor,42
8,2025-11-02,4.0,5.21322224136354,hist_gradient_boosting,M0_sem_vetor,42
8,2025-11-09,0.0,4.564909173218699,hist_gradient_boosting,M0_sem_vetor,42
8,2025-11-16,5.0,5.75892862342226,hist_gradient_boosting,M0_sem_vetor,42
8,2025-11-23,2.0,4.017121741343004,hist_gradient_boosting,M0_sem_vetor,42
8,2025-11-30,3.0,6.507376744321465,hist_gradient_boosting,M0_sem_vetor,42
8,2025-12-07,2.0,3.8218241351219278,hist_gradient_boosting,M0_sem_vetor,42
8,2025-12-14,1.0,5.379525949011871,hist_gradient_boosting,M0_sem_vetor,42
8,2025-12-21,1.0,2.839536611133931,hist_gradient_boosting,M0_sem_vetor,42
8,2025-12-28,0.0,7.738698721993844,hist_gradient_boosting,M0_sem_vetor,42
8,2026-01-04,2.0,6.140301762043137,hist_gradient_boosting,M0_sem_vetor,42
8,2026-01-11,1.0,2.6170345255370355,hist_gradient_boosting,M0_sem_vetor,42
8,2026-01-18,1.0,5.84786146709208,hist_gradient_boosting,M0_sem_vetor,42
8,2026-01-25,1.0,16.268212833405837,hist_gradient_boosting,M0_sem_vetor,42
8,2026-02-01,1.0,31.38996015252288,hist_gradient_boosting,M0_sem_vetor,42
12,2020-06-07,0.0,29.316780862077234,hist_gradient_boosting,M0_sem_vetor,42
12,2020-06-14,0.0,8.159895479677822,hist_gradient_boosting,M0_sem_vetor,42
12,2020-06-21,0.0,28.37842938836507,hist_gradient_boosting,M0_sem_vetor,42
12,2020-06-28,0.0,33.27112051937973,hist_gradient_boosting,M0_sem_vetor,42
12,2020-07-05,0.0,13.745015865380319,hist_gradient_boosting,M0_sem_vetor,42
12,2020-07-12,0.0,0.3428575790556233,hist_gradient_boosting,M0_sem_vetor,42
12,2020-07-19,0.0,0.2941964844309235,hist_gradient_boosting,M0_sem_vetor,42
12,2020-07-26,0.0,0.0,hist_gradient_boosting,M0_sem_vetor,42
12,2020-08-02,0.0,0.0,hist_gradient_boosting,M0_sem_vetor,42
12,2020-08-09,0.0,0.7831481269665851,hist_gradient_boosting,M0_sem_vetor,42
12,2020-08-16,0.0,0.010567995060152923,hist_gradient_boosting,M0_sem_vetor,42
12,2020-08-23,0.0,0.0,hist_gradient_boosting,M0_sem_vetor,42
12,2020-08-30,0.0,0.011638870277086499,hist_gradient_boosting,M0_sem_vetor,42
12,2020-09-06,0.0,0.0,hist_gradient_boosting,M0_sem_vetor,42
12,2020-09-13,0.0,0.0,hist_gradient_boosting,M0_sem_vetor,42
12,2020-09-20,0.0,0.050291587568323706,hist_gradient_boosting,M0_sem_vetor,42
12,2020-09-27,0.0,0.0,hist_gradient_boosting,M0_sem_vetor,42
