ID;Local;Ano;Semana;Data Inicio;Data Fim;Latitude;Longitude;Aedes aegypti;Aedes albopictus;Culex sp;Precipitation;Temperature;Relative humidity;Mes
471015;CAVALHADA;2019;1;2018-12-30;2019-01-05;-30.114;-51.247;0;0;0;;;;12
471016;CAVALHADA;2019;1;2018-12-30;2019-01-05;-30.111;-51.245;0;0;0;;;;12
471017;CAMAQUÃ;2019;1;2018-12-30;2019-01-05;-30.108;-51.233;0;0;0;;;;12
471018;CAVALHADA;2019;1;2018-12-30;2019-01-05;-30.113;-51.244;0;0;0;;;;12
471019;CAMAQUÃ;2019;1;2018-12-30;2019-01-05;-30.108;-51.237;0;0;0;;;;12
471020;CAMAQUÃ;2019;1;2018-12-30;2019-01-05;-30.107;-51.240;1;0;0;;;;12
471021;CAMAQUÃ;2019;1;2018-12-30;2019-01-05;-30.109;-51.243;0;0;0;;;;12
471022;CAMAQUÃ;2019;1;2018-12-30;2019-01-05;-30.111;-51.242;0;0;0;;;;12
471023;CAMAQUÃ;2019;1;2018-12-30;2019-01-05;-30.113;-51.240;0;0;0;;;;12
471024;CAMAQUÃ;2019;1;2018-12-30;2019-01-05;-30.110;-51.239;0;0;0;;;;12
471025;CAMAQUÃ;2019;1;2018-12-30;2019-01-05;-30.111;-51.236;0;0;0;;;;12
471026;CAMAQUÃ;2019;1;2018-12-30;2019-01-05;-30.112;-51.239;0;0;0;;;;12
471027;CAMAQUÃ;2019;1;2018-12-30;2019-01-05;-30.101;-51.257;0;0;0;;;;12
471028;PEDRA REDONDA;2019;1;2018-12-30;2019-01-05;-30.122;-51.255;0;0;0;;;;12
471029;CAMAQUÃ;2019;1;2018-12-30;2019-01-05;-30.118;-51.257;1;0;0;;;;12
471030;CAMAQUÃ;2019;1;2018-12-30;2019-01-05;-30.117;-51.255;0;0;0;;;;12
471031;SANTA TEREZA;2019;1;2018-12-30;2019-01-05;-30.080;-51.224;0;0;0;;;;12
471032;SANTA TEREZA;2019;1;2018-12-30;2019-01-05;-30.081;-51.222;0;0;0;;;;12
471033;SANTA TEREZA;2019;1;2018-12-30;2019-01-05;-30.082;-51.225;0;0;0;;;;12
471034;SANTA TEREZA;2019;1;2018-12-30;2019-01-05;-30.079;-51.222;0;0;0;;;;12
471035;SANTA TEREZA;2019;1;2018-12-30;2019-01-05;-30.083;-51.228;0;0;0;;;;12
471036;SANTA TEREZA;2019;1;2018-12-30;2019-01-05;-30.084;-51.230;0;0;0;;;;12
471037;SANTA TEREZA;2019;1;2018-12-30;2019-01-05;-30.081;-51.229;0;0;0;;;;12
471038;SANTA TEREZA;2019;1;2018-12-30;2019-01-05;-30.073;-51.216;0;0;0;;;;12
471039;SANTA TEREZA;2019;1;2018-12-30;2019-01-05;-30.072;-51.228;0;0;0;;;;12
471040;SANTA TEREZA;2019;1;2018-12-30;2019-01-05;-30.064;-51.229;0;0;0;;;;12
471041;SANTA TEREZA;2019;1;2018-12-30;2019-01-05;-30.067;-51.231;0;0;0;;;;12
471042;SANTA TEREZA;2019;1;2018-12-30;2019-01-05;-30.076;-51.241;0;0;0;;;;12
471043;SANTA TEREZA;2019;1;2018-12-30;2019-01-05;-30.078;-51.242;0;0;0;;;;12
471044;SANTA TEREZA;2019;1;2018-12-30;2019-01-05;-30.078;-51.237;0;0;0;;;;12
471045;SANTA TEREZA;2019;1;2018-12-30;2019-01-05;-30.080;-51.237;0;0;0;;;;12
471046;SANTA TEREZA;2019;1;2018-12-30;2019-01-05;-30.080;-51.235;0;0;0;;;;12
471047;SANTA TEREZA;2019;1;2018-12-30;2019-01-05;-30.077;-51.231;0;0;0;;;;12
471048;SANTA TEREZA;2019;1;2018-12-30;2019-01-05;-30.074;-51.231;0;0;0;;;;12
471049;SANTA TEREZA;2019;1;2018-12-30;2019-01-05;-30.081;-51.231;0;0;0;;;;12
471050;SANTA TEREZA;2019;1;2018-12-30;2019-01-05;-30.082;-51.233;0;0;0;;;;12
471051;SANTA TEREZA;2019;1;2018-12-30;2019-01-05;-30.079;-51.239;0;0;0;;;;12
471052;SANTA TEREZA;2019;1;2018-12-30;2019-01-05;-30.077;-51.239;0;0;0;;;;12
471053;SANTA TEREZA;2019;1;2018-12-30;2019-01-05;-30.069;-51.232;0;0;0;;;;12
471054;SANTA TEREZA;2019;1;2018-12-30;2019-01-05;-30.071;-51.232;0;0;0;;;;12
471055;SANTA TEREZA;2019;1;2018-12-30;2019-01-05;-30.067;-51.224;0;0;0;;;;12
471056;SANTA TEREZA;2019;1;2018-12-30;2019-01-05;-30.069;-51.225;0;0;0;;;;12
471057;NONOAI;2019;1;2018-12-30;2019-01-05;-30.081;-51.217;0;0;0;;;;12
471058;NONOAI;2019;1;2018-12-30;2019-01-05;-30.081;-51.214;0;0;0;;;;12
471059;NONOAI;2019;1;2018-12-30;2019-01-05;-30.084;-51.220;0;0;0;;;;12
471060;NONOAI;2019;1;2018-12-30;2019-01-05;-30.082;-51.220;0;0;0;;;;12
471061;NONOAI;2019;1;2018-12-30;2019-01-05;-30.079;-51.217;0;0;0;;;;12
471062;NONOAI;2019;1;2018-12-30;2019-01-05;-30.079;-51.215;0;0;0;;;;12
471063;NONOAI;2019;1;2018-12-30;2019-01-05;-30.077;-51.214;0;0;0;;;;12
471064;NONOAI;2019;1;2018-12-30;2019-01-05;-30.084;-51.218;0;0;0;;;;12
471065;NONOAI;2019;1;2018-12-30;2019-01-05;-30.083;-51.223;0;0;0;;;;12
471066;NONOAI;2019;1;2018-12-30;2019-01-05;-30.083;-51.215;0;0;0;;;;12
471067;SANTA TEREZA;2019;1;2018-12-30;2019-01-05;-30.067;-51.226;0;0;0;;;;12
471068;SANTA TEREZA;2019;1;2018-12-30;2019-01-05;-30.071;-51.225;0;0;0;;;;12
471069;SANTA TEREZA;2019;1;2018-12-30;2019-01-05;-30.073;-51.225;0;0;0;;;;12
471070;SANTA TEREZA;2019;1;2018-12-30;2019-01-05;-30.071;-51.227;0;0;0;;;;12
471071;SANTA TEREZA;2019;1;2018-12-30;2019-01-05;-30.072;-51.230;0;0;0;;;;12
471072;SANTA TEREZA;2019;1;2018-12-30;2019-01-05;-30.074;-51.218;0;0;0;;;;12
471073;SANTA TEREZA;2019;1;2018-12-30;2019-01-05;-30.075;-51.229;0;0;0;;;;12
471074;SANTA TEREZA;2019;1;2018-12-30;2019-01-05;-30.074;-51.227;0;0;0;;;;12
471075;SANTA TEREZA;2019;1;2018-12-30;2019-01-05;-30.065;-51.231;0;0;0;;;;12
471076;SANTA TEREZA;2019;1;2018-12-30;2019-01-05;-30.077;-51.229;0;0;0;;;;12
471077;SANTA TEREZA;2019;1;2018-12-30;2019-01-05;-30.066;-51.221;0;0;0;;;;12
471078;SANTA TEREZA;2019;1;2018-12-30;2019-01-05;-30.065;-51.218;0;0;0;;;;12
471079;SANTA TEREZA;2019;1;2018-12-30;2019-01-05;-30.066;-51.227;0;0;0;;;;12
471080;SANTA TEREZA;2019;1;2018-12-30;2019-01-05;-30.070;-51.216;0;0;0;;;;12
471081;SANTA TEREZA;2019;1;2018-12-30;2019-01-05;-30.067;-51.229;0;0;0;;;;12
471082;SANTA TEREZA;2019;1;2018-12-30;2019-01-05;-30.068;-51.222;0;0;0;;;;12
471083;SANTA TEREZA;2019;1;2018-12-30;2019-01-05;-30.072;-51.218;0;0;0;;;;12
471084;SANTA TEREZA;2019;1;2018-12-30;2019-01-05;-30.069;-51.227;0;0;0;;;;12
471085;SANTA TEREZA;2019;1;2018-12-30;2019-01-05;-30.080;-51.220;0;0;0;;;;12
471086;SANTA TEREZA;2019;1;2018-12-30;2019-01-05;-30.078;-51.218;0;0;0;;;;12
471087;SANTA TEREZA;2019;1;2018-12-30;2019-01-05;-30.077;-51.220;0;0;0;;;;12
471088;SANTA TEREZA;2019;1;2018-12-30;2019-01-05;-30.076;-51.222;0;0;0;;;;12
471089;SANTA TEREZA;2019;1;2018-12-30;2019-01-05;-30.077;-51.223;0;0;0;;;;12
471090;SANTA TEREZA;2019;1;2018-12-30;2019-01-05;-30.076;-51.216;0;0;0;;;;12
471091;SANTA TEREZA;2019;1;2018-12-30;2019-01-05;-30.071;-51.221;0;0;0;;;;12
471092;SANTA TEREZA;2019;1;2018-12-30;2019-01-05;-30.072;-51.223;0;0;0;;;;12
471093;SANTA TEREZA;2019;1;2018-12-30;2019-01-05;-30.070;-51.223;0;0;0;;;;12
471094;SANTA TEREZA;2019;1;2018-12-30;2019-01-05;-30.070;-51.229;0;0;0;;;;12
471095;SANTA TEREZA;2019;1;2018-12-30;2019-01-05;-30.073;-51.220;0;0;0;;;;12
471096;SANTA TEREZA;2019;1;2018-12-30;2019-01-05;-30.074;-51.222;0;0;0;;;;12
471097;SANTA TEREZA;2019;1;2018-12-30;2019-01-05;-30.076;-51.224;0;0;0;;;;12
471098;SANTA TEREZA;2019;1;2018-12-30;2019-01-05;-30.076;-51.227;0;0;0;;;;12
471099;SANTA TEREZA;2019;1;2018-12-30;2019-01-05;-30.080;-51.228;0;0;0;;;;12
471100;SANTA TEREZA;2019;1;2018-12-30;2019-01-05;-30.079;-51.231;0;0;0;;;;12
471101;SANTA TEREZA;2019;1;2018-12-30;2019-01-05;-30.080;-51.226;0;0;0;;;;12
471102;SANTA TEREZA;2019;1;2018-12-30;2019-01-05;-30.078;-51.225;0;0;0;;;;12
471103;PASSO DA AREIA;2019;1;2018-12-30;2019-01-05;-30.022;-51.161;0;0;0;;;;12
471104;PASSO DA AREIA;2019;1;2018-12-30;2019-01-05;-30.009;-51.178;0;0;0;;;;12
471105;PASSO DA AREIA;2019;1;2018-12-30;2019-01-05;-30.018;-51.172;0;0;0;;;;12
471106;PASSO DA AREIA;2019;1;2018-12-30;2019-01-05;-30.020;-51.171;0;0;0;;;;12
471107;PASSO DA AREIA;2019;1;2018-12-30;2019-01-05;-30.012;-51.178;0;0;0;;;;12
471108;PASSO DA AREIA;2019;1;2018-12-30;2019-01-05;-30.011;-51.180;0;0;0;;;;12
471109;PASSO DA AREIA;2019;1;2018-12-30;2019-01-05;-30.020;-51.168;0;0;0;;;;12
471110;PASSO DA AREIA;2019;1;2018-12-30;2019-01-05;-30.018;-51.165;0;0;0;;;;12
471111;PASSO DA AREIA;2019;1;2018-12-30;2019-01-05;-30.019;-51.161;0;0;0;;;;12
471112;PASSO DA AREIA;2019;1;2018-12-30;2019-01-05;-30.016;-51.165;0;0;0;;;;12
471113;PASSO DA AREIA;2019;1;2018-12-30;2019-01-05;-30.016;-51.163;0;0;0;;;;12
471114;PASSO DA AREIA;2019;1;2018-12-30;2019-01-05;-30.013;-51.168;0;0;0;;;;12
471115;PASSO DA AREIA;2019;1;2018-12-30;2019-01-05;-30.014;-51.166;0;0;0;;;;12
471116;PASSO DA AREIA;2019;1;2018-12-30;2019-01-05;-30.014;-51.163;0;0;0;;;;12
471117;PASSO DA AREIA;2019;1;2018-12-30;2019-01-05;-30.012;-51.163;0;0;0;;;;12
471118;CRISTO REDENTOR;2019;1;2018-12-30;2019-01-05;-30.011;-51.158;0;0;0;;;;12
471119;PASSO DA AREIA;2019;1;2018-12-30;2019-01-05;-30.016;-51.167;0;0;0;;;;12
471120;CRISTO REDENTOR;2019;1;2018-12-30;2019-01-05;-30.013;-51.157;0;0;0;;;;12
471121;PASSO DA AREIA;2019;1;2018-12-30;2019-01-05;-30.019;-51.167;0;0;0;;;;12
471122;CRISTO REDENTOR;2019;1;2018-12-30;2019-01-05;-30.015;-51.156;0;0;0;;;;12
471123;PASSO DA AREIA;2019;1;2018-12-30;2019-01-05;-30.019;-51.164;0;0;0;;;;12
471124;CRISTO REDENTOR;2019;1;2018-12-30;2019-01-05;-30.012;-51.154;0;0;0;;;;12
471125;PASSO DA AREIA;2019;1;2018-12-30;2019-01-05;-30.012;-51.175;0;0;0;;;;12
471126;CRISTO REDENTOR;2019;1;2018-12-30;2019-01-05;-30.015;-51.154;0;0;0;;;;12
471127;PASSO DA AREIA;2019;1;2018-12-30;2019-01-05;-30.016;-51.169;0;0;0;;;;12
471128;PASSO DA AREIA;2019;1;2018-12-30;2019-01-05;-30.016;-51.160;0;0;0;;;;12
471129;FARRAPOS;2019;1;2018-12-30;2019-01-05;-29.989;-51.196;0;0;0;;;;12
471130;PASSO DA AREIA;2019;1;2018-12-30;2019-01-05;-30.013;-51.161;0;0;0;;;;12
471131;FARRAPOS;2019;1;2018-12-30;2019-01-05;-29.987;-51.195;0;0;0;;;;12
471132;PASSO DA AREIA;2019;1;2018-12-30;2019-01-05;-30.014;-51.177;0;0;0;;;;12
471133;FARRAPOS;2019;1;2018-12-30;2019-01-05;-29.990;-51.200;0;0;0;;;;12
471134;PASSO DA AREIA;2019;1;2018-12-30;2019-01-05;-30.015;-51.175;0;0;0;;;;12
471135;FARRAPOS;2019;1;2018-12-30;2019-01-05;-29.988;-51.199;0;0;0;;;;12
471136;PASSO DA AREIA;2019;1;2018-12-30;2019-01-05;-30.018;-51.169;0;0;0;;;;12
471137;FARRAPOS;2019;1;2018-12-30;2019-01-05;-29.989;-51.201;0;0;0;;;;12
471138;PASSO DA AREIA;2019;1;2018-12-30;2019-01-05;-30.017;-51.173;0;0;0;;;;12
471139;FARRAPOS;2019;1;2018-12-30;2019-01-05;-29.986;-51.198;0;0;0;;;;12
471140;PASSO DA AREIA;2019;1;2018-12-30;2019-01-05;-30.014;-51.173;0;0;0;;;;12
471141;FARRAPOS;2019;1;2018-12-30;2019-01-05;-29.985;-51.199;0;0;0;;;;12
471142;PASSO DA AREIA;2019;1;2018-12-30;2019-01-05;-30.009;-51.180;0;0;0;;;;12
471143;FARRAPOS;2019;1;2018-12-30;2019-01-05;-29.987;-51.197;0;0;0;;;;12
471144;PASSO DA AREIA;2019;1;2018-12-30;2019-01-05;-30.012;-51.171;0;0;0;;;;12
471145;FARRAPOS;2019;1;2018-12-30;2019-01-05;-29.986;-51.201;0;0;0;;;;12
471146;PASSO DA AREIA;2019;1;2018-12-30;2019-01-05;-30.012;-51.173;0;0;0;;;;12
471147;FARRAPOS;2019;1;2018-12-30;2019-01-05;-29.986;-51.196;0;0;0;;;;12
471148;FARRAPOS;2019;1;2018-12-30;2019-01-05;-29.984;-51.197;0;0;0;;;;12
471149;HIGIENÓPOLIS;2019;1;2018-12-30;2019-01-05;-30.013;-51.180;0;0;0;;;;12
471150;HIGIENÓPOLIS;2019;1;2018-12-30;2019-01-05;-30.013;-51.178;0;0;0;;;;12
471151;HIGIENÓPOLIS;2019;1;2018-12-30;2019-01-05;-30.019;-51.182;0;0;0;;;;12
471152;BOA VISTA;2019;1;2018-12-30;2019-01-05;-30.019;-51.174;0;0;0;;;;12
471153;BOA VISTA;2019;1;2018-12-30;2019-01-05;-30.022;-51.172;0;0;0;;;;12
471154;HIGIENÓPOLIS;2019;1;2018-12-30;2019-01-05;-30.013;-51.180;0;0;0;;;;12
471155;HIGIENÓPOLIS;2019;1;2018-12-30;2019-01-05;-30.013;-51.178;0;0;0;;;;12
471156;HIGIENÓPOLIS;2019;1;2018-12-30;2019-01-05;-30.019;-51.182;0;0;0;;;;12
471157;VILA IPIRANGA;2019;1;2018-12-30;2019-01-05;-30.022;-51.156;0;0;0;;;;12
471158;VILA IPIRANGA;2019;1;2018-12-30;2019-01-05;-30.020;-51.159;0;0;0;;;;12
471159;VILA IPIRANGA;2019;1;2018-12-30;2019-01-05;-30.018;-51.158;0;0;0;;;;12
471160;VILA IPIRANGA;2019;1;2018-12-30;2019-01-05;-30.018;-51.155;0;0;0;;;;12
471161;VILA IPIRANGA;2019;1;2018-12-30;2019-01-05;-30.017;-51.153;0;0;0;;;;12
471162;VILA IPIRANGA;2019;1;2018-12-30;2019-01-05;-30.021;-51.153;0;0;0;;;;12
471163;VILA IPIRANGA;2019;1;2018-12-30;2019-01-05;-30.019;-51.154;0;0;0;;;;12
471164;VILA IPIRANGA;2019;1;2018-12-30;2019-01-05;-30.023;-51.152;0;0;0;;;;12
471165;PASSO DA AREIA;2019;1;2018-12-30;2019-01-05;-30.009;-51.171;0;0;0;;;;12
471166;PASSO DA AREIA;2019;1;2018-12-30;2019-01-05;-30.008;-51.173;0;0;0;;;;12
471167;PASSO DA AREIA;2019;1;2018-12-30;2019-01-05;-30.008;-51.176;0;0;0;;;;12
471168;PASSO DA AREIA;2019;1;2018-12-30;2019-01-05;-30.010;-51.169;0;0;0;;;;12
471169;PASSO DA AREIA;2019;1;2018-12-30;2019-01-05;-30.009;-51.166;0;0;0;;;;12
471170;PASSO DA AREIA;2019;1;2018-12-30;2019-01-05;-30.015;-51.169;0;0;0;;;;12
471171;PASSO DA AREIA;2019;1;2018-12-30;2019-01-05;-30.009;-51.174;0;0;0;;;;12
471172;PASSO DA AREIA;2019;1;2018-12-30;2019-01-05;-30.011;-51.176;0;0;0;;;;12
471173;PASSO DA AREIA;2019;1;2018-12-30;2019-01-05;-30.018;-51.178;0;0;0;;;;12
471174;PASSO DA AREIA;2019;1;2018-12-30;2019-01-05;-30.016;-51.177;0;0;0;;;;12
471175;PASSO DA AREIA;2019;1;2018-12-30;2019-01-05;-30.012;-51.166;0;0;0;;;;12
471176;SANTA TEREZA;2019;1;2018-12-30;2019-01-05;-30.062;-51.218;0;0;0;;;;12
471177;SANTA TEREZA;2019;1;2018-12-30;2019-01-05;-30.064;-51.217;0;0;0;;;;12
471178;SANTA TEREZA;2019;1;2018-12-30;2019-01-05;-30.066;-51.215;0;0;0;;;;12
471179;SANTA TEREZA;2019;1;2018-12-30;2019-01-05;-30.073;-51.214;0;0;0;;;;12
471180;MEDIANEIRA;2019;1;2018-12-30;2019-01-05;-30.068;-51.207;1;0;0;;;;12
471181;MEDIANEIRA;2019;1;2018-12-30;2019-01-05;-30.065;-51.213;0;0;0;;;;12
471182;MEDIANEIRA;2019;1;2018-12-30;2019-01-05;-30.067;-51.208;0;0;0;;;;12
471183;MEDIANEIRA;2019;1;2018-12-30;2019-01-05;-30.062;-51.213;0;0;0;;;;12
471184;MEDIANEIRA;2019;1;2018-12-30;2019-01-05;-30.061;-51.207;0;0;0;;;;12
471185;MEDIANEIRA;2019;1;2018-12-30;2019-01-05;-30.064;-51.206;0;0;0;;;;12
471186;MEDIANEIRA;2019;1;2018-12-30;2019-01-05;-30.058;-51.211;0;0;0;;;;12
471187;MEDIANEIRA;2019;1;2018-12-30;2019-01-05;-30.057;-51.213;0;0;0;;;;12
471188;GLORIA;2019;1;2018-12-30;2019-01-05;-30.078;-51.199;0;0;0;;;;12
471189;MEDIANEIRA;2019;1;2018-12-30;2019-01-05;-30.060;-51.210;0;0;0;;;;12
471190;GLORIA;2019;1;2018-12-30;2019-01-05;-30.073;-51.199;0;0;0;;;;12
471191;MEDIANEIRA;2019;1;2018-12-30;2019-01-05;-30.061;-51.212;0;0;0;;;;12
471192;GLORIA;2019;1;2018-12-30;2019-01-05;-30.077;-51.202;0;0;0;;;;12
471193;GLORIA;2019;1;2018-12-30;2019-01-05;-30.072;-51.206;0;0;0;;;;12
471194;MEDIANEIRA;2019;1;2018-12-30;2019-01-05;-30.069;-51.210;0;0;0;;;;12
471195;GLORIA;2019;1;2018-12-30;2019-01-05;-30.074;-51.207;0;0;0;;;;12
471196;MEDIANEIRA;2019;1;2018-12-30;2019-01-05;-30.068;-51.209;0;0;0;;;;12
471197;GLORIA;2019;1;2018-12-30;2019-01-05;-30.073;-51.204;0;0;0;;;;12
471198;MEDIANEIRA;2019;1;2018-12-30;2019-01-05;-30.066;-51.210;0;0;0;;;;12
471199;GLORIA;2019;1;2018-12-30;2019-01-05;-30.075;-51.202;0;0;0;;;;12
471200;MEDIANEIRA;2019;1;2018-12-30;2019-01-05;-30.062;-51.215;0;0;0;;;;12
471201;GLORIA;2019;1;2018-12-30;2019-01-05;-30.079;-51.201;0;0;0;;;;12
471202;MEDIANEIRA;2019;1;2018-12-30;2019-01-05;-30.067;-51.212;0;0;0;;;;12
471203;GLORIA;2019;1;2018-12-30;2019-01-05;-30.079;-51.195;0;0;0;;;;12
471204;MEDIANEIRA;2019;1;2018-12-30;2019-01-05;-30.070;-51.212;0;0;0;;;;12
471205;MEDIANEIRA;2019;1;2018-12-30;2019-01-05;-30.072;-51.210;0;0;0;;;;12
471206;GLORIA;2019;1;2018-12-30;2019-01-05;-30.075;-51.194;0;0;0;;;;12
471207;MEDIANEIRA;2019;1;2018-12-30;2019-01-05;-30.061;-51.214;1;0;0;;;;12
471208;MEDIANEIRA;2019;1;2018-12-30;2019-01-05;-30.064;-51.215;0;0;0;;;;12
471209;MEDIANEIRA;2019;1;2018-12-30;2019-01-05;-30.065;-51.208;0;0;0;;;;12
471210;MEDIANEIRA;2019;1;2018-12-30;2019-01-05;-30.064;-51.211;1;0;0;;;;12
471211;GLORIA;2019;1;2018-12-30;2019-01-05;-30.072;-51.192;1;0;0;;;;12
471212;MEDIANEIRA;2019;1;2018-12-30;2019-01-05;-30.059;-51.212;0;0;0;;;;12
471213;GLORIA;2019;1;2018-12-30;2019-01-05;-30.075;-51.198;0;0;0;;;;12
471214;MEDIANEIRA;2019;1;2018-12-30;2019-01-05;-30.060;-51.216;0;0;0;;;;12
471215;GLORIA;2019;1;2018-12-30;2019-01-05;-30.075;-51.199;1;0;0;;;;12
471216;MEDIANEIRA;2019;1;2018-12-30;2019-01-05;-30.062;-51.210;0;0;0;;;;12
471217;GLORIA;2019;1;2018-12-30;2019-01-05;-30.075;-51.209;0;0;0;;;;12
471218;GLORIA;2019;1;2018-12-30;2019-01-05;-30.077;-51.194;0;0;0;;;;12
471219;GLORIA;2019;1;2018-12-30;2019-01-05;-30.075;-51.205;1;0;0;;;;12
471220;GLORIA;2019;1;2018-12-30;2019-01-05;-30.077;-51.206;0;0;0;;;;12
471221;GLORIA;2019;1;2018-12-30;2019-01-05;-30.079;-51.198;0;0;0;;;;12
471222;GLORIA;2019;1;2018-12-30;2019-01-05;-30.071;-51.208;0;0;0;;;;12
