ID;Local;Ano;Semana;Data Inicio;Data Fim;Latitude;Longitude;Aedes aegypti;Aedes albopictus;Culex sp;Precipitation;Temperature;Relative humidity;Mes
1102879;VILA NOVA;2020;11;2020-03-08;2020-03-14;-30.109;-51.219;0;0;0;;;;3
1102880;CAVALHADA;2020;11;2020-03-08;2020-03-14;-30.106;-51.222;0;0;1;;;;3
1102881;NONOAI;2020;11;2020-03-08;2020-03-14;-30.102;-51.222;0;1;0;;;;3
1102882;CAVALHADA;2020;11;2020-03-08;2020-03-14;-30.104;-51.226;0;0;0;;;;3
1102883;CAVALHADA;2020;11;2020-03-08;2020-03-14;-30.109;-51.221;0;0;1;;;;3
1102884;CAVALHADA;2020;11;2020-03-08;2020-03-14;-30.107;-51.227;1;0;0;;;;3
1102885;CAVALHADA;2020;11;2020-03-08;2020-03-14;-30.095;-51.231;5;0;0;;;;3
1102886;CAVALHADA;2020;11;2020-03-08;2020-03-14;-30.109;-51.227;1;0;0;;;;3
1102887;CAVALHADA;2020;11;2020-03-08;2020-03-14;-30.105;-51.232;0;0;0;;;;3
1102888;CAVALHADA;2020;11;2020-03-08;2020-03-14;-30.105;-51.229;0;0;0;;;;3
1102889;CAVALHADA;2020;11;2020-03-08;2020-03-14;-30.106;-51.231;0;0;1;;;;3
1102890;CAVALHADA;2020;11;2020-03-08;2020-03-14;-30.109;-51.230;0;0;0;;;;3
1102891;CAVALHADA;2020;11;2020-03-08;2020-03-14;-30.098;-51.231;1;0;0;;;;3
1102892;CAVALHADA;2020;11;2020-03-08;2020-03-14;-30.098;-51.229;0;0;1;;;;3
1102893;CAVALHADA;2020;11;2020-03-08;2020-03-14;-30.097;-51.234;0;0;0;;;;3
1102894;CAVALHADA;2020;11;2020-03-08;2020-03-14;-30.100;-51.234;0;0;0;;;;3
1102895;CAVALHADA;2020;11;2020-03-08;2020-03-14;-30.094;-51.228;0;0;0;;;;3
1102896;SARANDI;2020;11;2020-03-08;2020-03-14;-30.008;-51.140;0;0;0;;;;3
1102897;SARANDI;2020;11;2020-03-08;2020-03-14;-30.008;-51.138;0;0;0;;;;3
1102898;SARANDI;2020;11;2020-03-08;2020-03-14;-30.009;-51.136;0;0;1;;;;3
1102899;SARANDI;2020;11;2020-03-08;2020-03-14;-30.007;-51.135;0;0;0;;;;3
1102900;SARANDI;2020;11;2020-03-08;2020-03-14;-30.005;-51.136;0;0;0;;;;3
1102901;SARANDI;2020;11;2020-03-08;2020-03-14;-30.006;-51.139;0;0;3;;;;3
1102902;SARANDI;2020;11;2020-03-08;2020-03-14;-30.004;-51.134;1;0;1;;;;3
1102903;SARANDI;2020;11;2020-03-08;2020-03-14;-30.007;-51.132;0;0;2;;;;3
1102904;SARANDI;2020;11;2020-03-08;2020-03-14;-30.005;-51.131;0;0;0;;;;3
1102905;SARANDI;2020;11;2020-03-08;2020-03-14;-30.003;-51.131;2;0;0;;;;3
1102906;SARANDI;2020;11;2020-03-08;2020-03-14;-30.003;-51.129;0;0;0;;;;3
1102907;SARANDI;2020;11;2020-03-08;2020-03-14;-30.008;-51.130;0;0;3;;;;3
1102908;SARANDI;2020;11;2020-03-08;2020-03-14;-30.010;-51.132;0;0;0;;;;3
1102909;SARANDI;2020;11;2020-03-08;2020-03-14;-30.006;-51.128;0;0;0;;;;3
1102910;COSTA E SILVA;2020;11;2020-03-08;2020-03-14;-30.006;-51.125;0;0;0;;;;3
1102911;SARANDI;2020;11;2020-03-08;2020-03-14;-30.002;-51.123;0;0;2;;;;3
1102912;SARANDI;2020;11;2020-03-08;2020-03-14;-30.004;-51.126;0;0;0;;;;3
1102913;SARANDI;2020;11;2020-03-08;2020-03-14;-29.999;-51.125;0;0;0;;;;3
1102914;SARANDI;2020;11;2020-03-08;2020-03-14;-30.010;-51.130;2;0;0;;;;3
1102915;SARANDI;2020;11;2020-03-08;2020-03-14;-29.994;-51.121;4;0;3;;;;3
1102916;SARANDI;2020;11;2020-03-08;2020-03-14;-29.996;-51.121;0;0;0;;;;3
1102917;SARANDI;2020;11;2020-03-08;2020-03-14;-29.995;-51.123;0;0;0;;;;3
1102918;SARANDI;2020;11;2020-03-08;2020-03-14;-29.993;-51.124;1;0;0;;;;3
1102919;SARANDI;2020;11;2020-03-08;2020-03-14;-29.996;-51.124;0;0;0;;;;3
1102920;SARANDI;2020;11;2020-03-08;2020-03-14;-29.997;-51.127;1;0;0;;;;3
1102921;SARANDI;2020;11;2020-03-08;2020-03-14;-30.000;-51.133;0;0;0;;;;3
1102922;SARANDI;2020;11;2020-03-08;2020-03-14;-30.001;-51.131;0;0;0;;;;3
1102923;SARANDI;2020;11;2020-03-08;2020-03-14;-29.998;-51.130;0;0;2;;;;3
1102924;SARANDI;2020;11;2020-03-08;2020-03-14;-29.993;-51.128;0;0;0;;;;3
1102925;SARANDI;2020;11;2020-03-08;2020-03-14;-29.995;-51.126;0;0;2;;;;3
1102926;SARANDI;2020;11;2020-03-08;2020-03-14;-30.000;-51.128;0;0;0;;;;3
1102927;SARANDI;2020;11;2020-03-08;2020-03-14;-29.994;-51.131;0;0;5;;;;3
1102928;SARANDI;2020;11;2020-03-08;2020-03-14;-30.002;-51.136;0;0;0;;;;3
1102929;SARANDI;2020;11;2020-03-08;2020-03-14;-30.001;-51.137;0;0;0;;;;3
1102930;SARANDI;2020;11;2020-03-08;2020-03-14;-30.001;-51.134;0;0;1;;;;3
1102931;SARANDI;2020;11;2020-03-08;2020-03-14;-29.998;-51.134;1;1;0;;;;3
1102932;SARANDI;2020;11;2020-03-08;2020-03-14;-29.995;-51.135;2;0;0;;;;3
1102933;SARANDI;2020;11;2020-03-08;2020-03-14;-29.996;-51.132;0;0;2;;;;3
1102934;SARANDI;2020;11;2020-03-08;2020-03-14;-29.993;-51.132;0;0;0;;;;3
1102935;SARANDI;2020;11;2020-03-08;2020-03-14;-29.991;-51.137;0;0;0;;;;3
1102936;SARANDI;2020;11;2020-03-08;2020-03-14;-29.998;-51.137;0;0;0;;;;3
1102937;SARANDI;2020;11;2020-03-08;2020-03-14;-29.990;-51.133;0;0;0;;;;3
1102938;SARANDI;2020;11;2020-03-08;2020-03-14;-29.989;-51.131;0;0;0;;;;3
1102939;SARANDI;2020;11;2020-03-08;2020-03-14;-29.992;-51.130;0;0;0;;;;3
1102940;SARANDI;2020;11;2020-03-08;2020-03-14;-29.991;-51.128;0;0;0;;;;3
1102941;SARANDI;2020;11;2020-03-08;2020-03-14;-29.988;-51.134;0;0;1;;;;3
1102942;SARANDI;2020;11;2020-03-08;2020-03-14;-29.989;-51.127;1;0;0;;;;3
1102943;SARANDI;2020;11;2020-03-08;2020-03-14;-29.988;-51.124;2;0;0;;;;3
1102944;SARANDI;2020;11;2020-03-08;2020-03-14;-29.986;-51.125;0;0;0;;;;3
1102945;SARANDI;2020;11;2020-03-08;2020-03-14;-29.988;-51.129;0;0;2;;;;3
1102946;SARANDI;2020;11;2020-03-08;2020-03-14;-29.986;-51.129;0;0;0;;;;3
1102947;SARANDI;2020;11;2020-03-08;2020-03-14;-29.987;-51.132;0;0;0;;;;3
1102948;SARANDI;2020;11;2020-03-08;2020-03-14;-29.983;-51.134;2;0;0;;;;3
1102949;SARANDI;2020;11;2020-03-08;2020-03-14;-29.987;-51.133;0;0;0;;;;3
1102950;SARANDI;2020;11;2020-03-08;2020-03-14;-29.984;-51.137;0;0;0;;;;3
1102951;SARANDI;2020;11;2020-03-08;2020-03-14;-29.981;-51.135;3;0;2;;;;3
1102952;SARANDI;2020;11;2020-03-08;2020-03-14;-29.981;-51.130;1;0;0;;;;3
1102953;SARANDI;2020;11;2020-03-08;2020-03-14;-29.978;-51.127;0;0;0;;;;3
1102954;SARANDI;2020;11;2020-03-08;2020-03-14;-29.980;-51.126;0;0;0;;;;3
1102955;SARANDI;2020;11;2020-03-08;2020-03-14;-29.978;-51.125;0;0;0;;;;3
1102956;SARANDI;2020;11;2020-03-08;2020-03-14;-29.981;-51.124;0;0;0;;;;3
1102957;SARANDI;2020;11;2020-03-08;2020-03-14;-29.978;-51.130;0;0;0;;;;3
1102958;SARANDI;2020;11;2020-03-08;2020-03-14;-29.983;-51.126;0;0;2;;;;3
1102959;SARANDI;2020;11;2020-03-08;2020-03-14;-29.984;-51.128;0;0;0;;;;3
1102960;SARANDI;2020;11;2020-03-08;2020-03-14;-29.983;-51.129;0;0;0;;;;3
1102961;SARANDI;2020;11;2020-03-08;2020-03-14;-29.984;-51.131;0;0;0;;;;3
1102962;SARANDI;2020;11;2020-03-08;2020-03-14;-29.985;-51.121;0;0;0;;;;3
1102963;SARANDI;2020;11;2020-03-08;2020-03-14;-29.980;-51.121;0;0;0;;;;3
1102964;SARANDI;2020;11;2020-03-08;2020-03-14;-29.982;-51.122;0;0;2;;;;3
1102965;SARANDI;2020;11;2020-03-08;2020-03-14;-29.978;-51.122;0;0;0;;;;3
1102966;SARANDI;2020;11;2020-03-08;2020-03-14;-29.979;-51.132;0;0;0;;;;3
1102967;SANTANA;2020;11;2020-03-08;2020-03-14;-30.045;-51.212;2;0;0;;;;3
1102968;SANTANA;2020;11;2020-03-08;2020-03-14;-30.050;-51.206;0;0;0;;;;3
1102969;FARROUPILHA;2020;11;2020-03-08;2020-03-14;-30.032;-51.216;0;0;0;;;;3
1102970;AZENHA;2020;11;2020-03-08;2020-03-14;-30.048;-51.211;0;0;0;;;;3
1102971;FARROUPILHA;2020;11;2020-03-08;2020-03-14;-30.037;-51.211;0;0;0;;;;3
1102972;SANTANA;2020;11;2020-03-08;2020-03-14;-30.051;-51.205;0;0;0;;;;3
1102973;FARROUPILHA;2020;11;2020-03-08;2020-03-14;-30.032;-51.219;0;0;0;;;;3
1102974;SANTANA;2020;11;2020-03-08;2020-03-14;-30.041;-51.214;0;0;0;;;;3
1102975;FARROUPILHA;2020;11;2020-03-08;2020-03-14;-30.036;-51.210;0;0;0;;;;3
1102976;MEDIANEIRA;2020;11;2020-03-08;2020-03-14;-30.066;-51.205;0;0;0;;;;3
1102977;SANTANA;2020;11;2020-03-08;2020-03-14;-30.049;-51.208;0;0;0;;;;3
1102978;FARROUPILHA;2020;11;2020-03-08;2020-03-14;-30.038;-51.214;0;0;0;;;;3
1102979;MEDIANEIRA;2020;11;2020-03-08;2020-03-14;-30.068;-51.204;0;0;0;;;;3
1102980;SANTANA;2020;11;2020-03-08;2020-03-14;-30.049;-51.201;1;0;0;;;;3
1102981;FARROUPILHA;2020;11;2020-03-08;2020-03-14;-30.040;-51.215;0;0;0;;;;3
1102982;SANTANA;2020;11;2020-03-08;2020-03-14;-30.038;-51.209;0;0;0;;;;3
1102983;SANTANA;2020;11;2020-03-08;2020-03-14;-30.039;-51.211;1;0;0;;;;3
1102984;SANTANA;2020;11;2020-03-08;2020-03-14;-30.043;-51.213;0;0;0;;;;3
1102985;SANTANA;2020;11;2020-03-08;2020-03-14;-30.041;-51.211;0;0;0;;;;3
1102986;SANTO ANTONIO;2020;11;2020-03-08;2020-03-14;-30.056;-51.209;0;0;0;;;;3
1102987;SANTANA;2020;11;2020-03-08;2020-03-14;-30.040;-51.209;0;0;0;;;;3
1102988;SANTANA;2020;11;2020-03-08;2020-03-14;-30.039;-51.206;0;0;0;;;;3
1102989;SANTANA;2020;11;2020-03-08;2020-03-14;-30.043;-51.210;0;0;0;;;;3
1102990;SANTANA;2020;11;2020-03-08;2020-03-14;-30.047;-51.203;1;0;0;;;;3
1102991;SANTANA;2020;11;2020-03-08;2020-03-14;-30.045;-51.207;2;0;0;;;;3
1102992;SANTANA;2020;11;2020-03-08;2020-03-14;-30.045;-51.210;0;0;0;;;;3
1102993;SANTANA;2020;11;2020-03-08;2020-03-14;-30.047;-51.208;0;0;0;;;;3
1102994;SANTANA;2020;11;2020-03-08;2020-03-14;-30.044;-51.205;0;0;0;;;;3
1102995;SANTANA;2020;11;2020-03-08;2020-03-14;-30.046;-51.207;0;0;0;;;;3
1102996;SANTANA;2020;11;2020-03-08;2020-03-14;-30.049;-51.199;0;0;0;;;;3
1102997;SANTANA;2020;11;2020-03-08;2020-03-14;-30.048;-51.205;0;0;0;;;;3
1102998;SANTANA;2020;11;2020-03-08;2020-03-14;-30.049;-51.203;0;0;0;;;;3
1102999;SANTANA;2020;11;2020-03-08;2020-03-14;-30.045;-51.202;0;0;0;;;;3
1103000;SANTANA;2020;11;2020-03-08;2020-03-14;-30.047;-51.198;0;0;0;;;;3
1103001;SANTANA;2020;11;2020-03-08;2020-03-14;-30.046;-51.199;0;0;0;;;;3
1103002;SANTANA;2020;11;2020-03-08;2020-03-14;-30.044;-51.200;0;0;0;;;;3
1103003;SANTANA;2020;11;2020-03-08;2020-03-14;-30.047;-51.201;0;0;0;;;;3
1103004;SANTANA;2020;11;2020-03-08;2020-03-14;-30.043;-51.203;0;0;0;;;;3
1103005;SANTO ANTONIO;2020;11;2020-03-08;2020-03-14;-30.057;-51.206;0;0;0;;;;3
1103006;AZENHA;2020;11;2020-03-08;2020-03-14;-30.053;-51.211;0;0;0;;;;3
1103007;SANTO ANTONIO;2020;11;2020-03-08;2020-03-14;-30.056;-51.200;0;0;0;;;;3
1103008;SANTO ANTONIO;2020;11;2020-03-08;2020-03-14;-30.058;-51.201;0;0;0;;;;3
1103009;SANTO ANTONIO;2020;11;2020-03-08;2020-03-14;-30.062;-51.205;1;0;0;;;;3
1103010;SANTO ANTONIO;2020;11;2020-03-08;2020-03-14;-30.056;-51.204;0;0;0;;;;3
1103011;SANTO ANTONIO;2020;11;2020-03-08;2020-03-14;-30.054;-51.204;0;0;0;;;;3
1103012;SANTO ANTONIO;2020;11;2020-03-08;2020-03-14;-30.052;-51.208;0;0;0;;;;3
1103013;SANTO ANTONIO;2020;11;2020-03-08;2020-03-14;-30.054;-51.202;2;0;0;;;;3
1103014;SANTO ANTONIO;2020;11;2020-03-08;2020-03-14;-30.059;-51.207;0;0;0;;;;3
1103015;SANTO ANTONIO;2020;11;2020-03-08;2020-03-14;-30.055;-51.207;0;0;0;;;;3
1103016;SANTO ANTONIO;2020;11;2020-03-08;2020-03-14;-30.061;-51.198;2;0;0;;;;3
1103017;SANTO ANTONIO;2020;11;2020-03-08;2020-03-14;-30.064;-51.200;0;0;0;;;;3
1103018;SANTO ANTONIO;2020;11;2020-03-08;2020-03-14;-30.061;-51.200;0;0;0;;;;3
1103019;SANTO ANTONIO;2020;11;2020-03-08;2020-03-14;-30.063;-51.204;0;0;0;;;;3
1103020;SANTO ANTONIO;2020;11;2020-03-08;2020-03-14;-30.058;-51.197;1;0;0;;;;3
1103021;SANTO ANTONIO;2020;11;2020-03-08;2020-03-14;-30.059;-51.199;0;0;0;;;;3
1103022;SANTO ANTONIO;2020;11;2020-03-08;2020-03-14;-30.060;-51.202;0;0;0;;;;3
1103023;SANTO ANTONIO;2020;11;2020-03-08;2020-03-14;-30.056;-51.197;0;0;0;;;;3
1103024;SANTO ANTONIO;2020;11;2020-03-08;2020-03-14;-30.058;-51.203;0;0;0;;;;3
1103025;AZENHA;2020;11;2020-03-08;2020-03-14;-30.047;-51.212;0;0;0;;;;3
1103026;AZENHA;2020;11;2020-03-08;2020-03-14;-30.051;-51.209;1;0;0;;;;3
1103027;AZENHA;2020;11;2020-03-08;2020-03-14;-30.050;-51.211;0;0;0;;;;3
1103028;PARTENON;2020;11;2020-03-08;2020-03-14;-30.054;-51.196;0;0;0;;;;3
1103029;PARTENON;2020;11;2020-03-08;2020-03-14;-30.066;-51.202;0;0;0;;;;3
1103030;PARTENON;2020;11;2020-03-08;2020-03-14;-30.054;-51.200;2;0;0;;;;3
1103031;PARTENON;2020;11;2020-03-08;2020-03-14;-30.051;-51.197;0;0;0;;;;3
1103032;PARTENON;2020;11;2020-03-08;2020-03-14;-30.052;-51.194;1;0;0;;;;3
1103033;PARTENON;2020;11;2020-03-08;2020-03-14;-30.055;-51.198;2;0;0;;;;3
1103034;PARTENON;2020;11;2020-03-08;2020-03-14;-30.049;-51.196;0;0;0;;;;3
1103035;PARTENON;2020;11;2020-03-08;2020-03-14;-30.052;-51.203;1;0;0;;;;3
1103036;PARTENON;2020;11;2020-03-08;2020-03-14;-30.051;-51.200;0;0;0;;;;3
1103037;PARTENON;2020;11;2020-03-08;2020-03-14;-30.053;-51.193;1;0;0;;;;3
1103038;BELA VISTA;2020;11;2020-03-08;2020-03-14;-30.037;-51.194;1;0;0;;;;3
1103039;BELA VISTA;2020;11;2020-03-08;2020-03-14;-30.037;-51.189;0;0;0;;;;3
1103040;BELA VISTA;2020;11;2020-03-08;2020-03-14;-30.035;-51.192;1;0;0;;;;3
1103041;BELA VISTA;2020;11;2020-03-08;2020-03-14;-30.035;-51.190;0;0;1;;;;3
1103042;BELA VISTA;2020;11;2020-03-08;2020-03-14;-30.035;-51.188;1;0;1;;;;3
1103043;BELA VISTA;2020;11;2020-03-08;2020-03-14;-30.037;-51.187;3;0;0;;;;3
1103044;BELA VISTA;2020;11;2020-03-08;2020-03-14;-30.033;-51.186;0;0;1;;;;3
1103045;BELA VISTA;2020;11;2020-03-08;2020-03-14;-30.032;-51.185;0;0;1;;;;3
1103046;BELA VISTA;2020;11;2020-03-08;2020-03-14;-30.031;-51.184;0;0;1;;;;3
1103047;BELA VISTA;2020;11;2020-03-08;2020-03-14;-30.028;-51.182;0;0;0;;;;3
1103048;BELA VISTA;2020;11;2020-03-08;2020-03-14;-30.029;-51.186;0;0;2;;;;3
1103049;BELA VISTA;2020;11;2020-03-08;2020-03-14;-30.031;-51.187;0;0;0;;;;3
1103050;BELA VISTA;2020;11;2020-03-08;2020-03-14;-30.030;-51.193;0;0;0;;;;3
1103051;BELA VISTA;2020;11;2020-03-08;2020-03-14;-30.031;-51.192;0;0;0;;;;3
1103052;BELA VISTA;2020;11;2020-03-08;2020-03-14;-30.033;-51.190;0;0;0;;;;3
1103053;BELA VISTA;2020;11;2020-03-08;2020-03-14;-30.033;-51.188;0;0;0;;;;3
1103054;BELA VISTA;2020;11;2020-03-08;2020-03-14;-30.031;-51.189;0;0;1;;;;3
1103055;TRES FIGUEIRAS;2020;11;2020-03-08;2020-03-14;-30.030;-51.180;3;0;0;;;;3
1103056;BOA VISTA;2020;11;2020-03-08;2020-03-14;-30.028;-51.181;1;0;0;;;;3
1103057;BOA VISTA;2020;11;2020-03-08;2020-03-14;-30.026;-51.179;0;0;0;;;;3
1103058;BOA VISTA;2020;11;2020-03-08;2020-03-14;-30.025;-51.176;3;0;0;;;;3
1103059;BOA VISTA;2020;11;2020-03-08;2020-03-14;-30.025;-51.182;0;0;0;;;;3
1103060;BOA VISTA;2020;11;2020-03-08;2020-03-14;-30.023;-51.183;1;0;0;;;;3
1103061;BOA VISTA;2020;11;2020-03-08;2020-03-14;-30.022;-51.183;1;0;0;;;;3
1103062;BOA VISTA;2020;11;2020-03-08;2020-03-14;-30.022;-51.181;0;0;0;;;;3
1103063;BOA VISTA;2020;11;2020-03-08;2020-03-14;-30.024;-51.180;0;0;1;;;;3
1103064;BOA VISTA;2020;11;2020-03-08;2020-03-14;-30.023;-51.177;1;0;0;;;;3
1103065;BOA VISTA;2020;11;2020-03-08;2020-03-14;-30.022;-51.175;1;0;0;;;;3
1103066;BOA VISTA;2020;11;2020-03-08;2020-03-14;-30.021;-51.178;0;0;0;;;;3
1103067;BOA VISTA;2020;11;2020-03-08;2020-03-14;-30.019;-51.176;0;0;1;;;;3
1103068;BOA VISTA;2020;11;2020-03-08;2020-03-14;-30.023;-51.170;0;0;0;;;;3
1103069;BOA VISTA;2020;11;2020-03-08;2020-03-14;-30.026;-51.171;0;0;0;;;;3
1103070;BELA VISTA;2020;11;2020-03-08;2020-03-14;-30.037;-51.192;1;0;0;;;;3
1103071;BELA VISTA;2020;11;2020-03-08;2020-03-14;-30.033;-51.194;0;0;0;;;;3
1103072;HIGIENÓPOLIS;2020;11;2020-03-08;2020-03-14;-30.019;-51.185;0;0;0;;;;3
1103073;HIGIENÓPOLIS;2020;11;2020-03-08;2020-03-14;-30.017;-51.184;0;0;0;;;;3
1103074;HIGIENÓPOLIS;2020;11;2020-03-08;2020-03-14;-30.015;-51.182;0;0;0;;;;3
1103075;HIGIENÓPOLIS;2020;11;2020-03-08;2020-03-14;-30.013;-51.184;0;0;0;;;;3
1103076;HIGIENÓPOLIS;2020;11;2020-03-08;2020-03-14;-30.014;-51.186;0;0;0;;;;3
1103077;HIGIENÓPOLIS;2020;11;2020-03-08;2020-03-14;-30.016;-51.188;0;0;0;;;;3
1103078;HIGIENÓPOLIS;2020;11;2020-03-08;2020-03-14;-30.016;-51.186;0;0;0;;;;3
1103079;MONT SERRAT;2020;11;2020-03-08;2020-03-14;-30.030;-51.188;0;0;0;;;;3
1103080;MONT SERRAT;2020;11;2020-03-08;2020-03-14;-30.029;-51.191;0;0;0;;;;3
1103081;MONT SERRAT;2020;11;2020-03-08;2020-03-14;-30.029;-51.193;0;0;1;;;;3
1103082;MONT SERRAT;2020;11;2020-03-08;2020-03-14;-30.028;-51.195;0;1;0;;;;3
1103083;MONT SERRAT;2020;11;2020-03-08;2020-03-14;-30.027;-51.194;0;0;0;;;;3
1103084;MONT SERRAT;2020;11;2020-03-08;2020-03-14;-30.027;-51.187;0;0;0;;;;3
1103085;MONT SERRAT;2020;11;2020-03-08;2020-03-14;-30.028;-51.189;2;0;0;;;;3
1103086;MONT SERRAT;2020;11;2020-03-08;2020-03-14;-30.026;-51.184;0;0;0;;;;3
1103087;AUXILIADORA;2020;11;2020-03-08;2020-03-14;-30.023;-51.193;0;0;0;;;;3
1103088;AUXILIADORA;2020;11;2020-03-08;2020-03-14;-30.022;-51.196;2;0;0;;;;3
1103089;AUXILIADORA;2020;11;2020-03-08;2020-03-14;-30.020;-51.197;0;0;0;;;;3
1103090;AUXILIADORA;2020;11;2020-03-08;2020-03-14;-30.018;-51.196;1;0;0;;;;3
1103091;AUXILIADORA;2020;11;2020-03-08;2020-03-14;-30.018;-51.194;1;0;0;;;;3
1103092;AUXILIADORA;2020;11;2020-03-08;2020-03-14;-30.021;-51.194;0;0;0;;;;3
1103093;AUXILIADORA;2020;11;2020-03-08;2020-03-14;-30.021;-51.192;0;0;2;;;;3
1103094;AUXILIADORA;2020;11;2020-03-08;2020-03-14;-30.023;-51.190;0;0;0;;;;3
1103095;AUXILIADORA;2020;11;2020-03-08;2020-03-14;-30.023;-51.185;0;0;0;;;;3
1103096;AUXILIADORA;2020;11;2020-03-08;2020-03-14;-30.018;-51.187;0;0;0;;;;3
1103097;AUXILIADORA;2020;11;2020-03-08;2020-03-14;-30.018;-51.189;0;0;1;;;;3
1103098;AUXILIADORA;2020;11;2020-03-08;2020-03-14;-30.020;-51.189;0;0;0;;;;3
1103099;AUXILIADORA;2020;11;2020-03-08;2020-03-14;-30.022;-51.188;0;0;0;;;;3
1103100;AUXILIADORA;2020;11;2020-03-08;2020-03-14;-30.019;-51.191;0;0;0;;;;3
1103101;MONT SERRAT;2020;11;2020-03-08;2020-03-14;-30.024;-51.195;0;0;0;;;;3
1103102;MONT SERRAT;2020;11;2020-03-08;2020-03-14;-30.025;-51.193;0;0;0;;;;3
1103103;MONT SERRAT;2020;11;2020-03-08;2020-03-14;-30.027;-51.192;0;0;0;;;;3
1103104;MONT SERRAT;2020;11;2020-03-08;2020-03-14;-30.025;-51.188;0;0;0;;;;3
1103105;MONT SERRAT;2020;11;2020-03-08;2020-03-14;-30.024;-51.185;1;0;0;;;;3
1103106;MONT SERRAT;2020;11;2020-03-08;2020-03-14;-30.025;-51.190;0;0;0;;;;3
1103107;AUXILIADORA;2020;11;2020-03-08;2020-03-14;-30.020;-51.187;0;0;0;;;;3
1103108;BOA VISTA;2020;11;2020-03-08;2020-03-14;-30.025;-51.173;0;0;0;;;;3
1103109;JARDIM CARVALHO;2020;11;2020-03-08;2020-03-14;-30.044;-51.149;0;0;0;;;;3
1103110;JARDIM CARVALHO;2020;11;2020-03-08;2020-03-14;-30.043;-51.149;0;0;0;;;;3
1103111;JARDIM CARVALHO;2020;11;2020-03-08;2020-03-14;-30.044;-51.142;0;0;0;;;;3
1103112;JARDIM CARVALHO;2020;11;2020-03-08;2020-03-14;-30.043;-51.144;0;0;0;;;;3
1103113;JARDIM CARVALHO;2020;11;2020-03-08;2020-03-14;-30.046;-51.140;0;0;0;;;;3
1103114;JARDIM CARVALHO;2020;11;2020-03-08;2020-03-14;-30.046;-51.137;0;0;0;;;;3
1103115;JARDIM CARVALHO;2020;11;2020-03-08;2020-03-14;-30.044;-51.137;0;0;0;;;;3
1103116;JARDIM CARVALHO;2020;11;2020-03-08;2020-03-14;-30.048;-51.145;0;0;0;;;;3
1103117;JARDIM CARVALHO;2020;11;2020-03-08;2020-03-14;-30.047;-51.143;0;0;0;;;;3
1103118;JARDIM CARVALHO;2020;11;2020-03-08;2020-03-14;-30.050;-51.144;0;0;0;;;;3
1103119;JARDIM CARVALHO;2020;11;2020-03-08;2020-03-14;-30.049;-51.149;0;0;0;;;;3
1103120;BOM JESUS;2020;11;2020-03-08;2020-03-14;-30.041;-51.160;0;0;0;;;;3
1103121;BOM JESUS;2020;11;2020-03-08;2020-03-14;-30.049;-51.162;0;0;0;;;;3
1103122;JARDIM CARVALHO;2020;11;2020-03-08;2020-03-14;-30.042;-51.146;0;0;0;;;;3
1103123;BOM JESUS;2020;11;2020-03-08;2020-03-14;-30.048;-51.157;0;0;0;;;;3
1103124;JARDIM CARVALHO;2020;11;2020-03-08;2020-03-14;-30.046;-51.147;0;0;0;;;;3
1103125;BOM JESUS;2020;11;2020-03-08;2020-03-14;-30.046;-51.158;1;0;0;;;;3
1103126;JARDIM CARVALHO;2020;11;2020-03-08;2020-03-14;-30.052;-51.147;0;0;0;;;;3
1103127;BOM JESUS;2020;11;2020-03-08;2020-03-14;-30.045;-51.156;0;0;0;;;;3
1103128;JARDIM CARVALHO;2020;11;2020-03-08;2020-03-14;-30.057;-51.146;0;0;0;;;;3
1103129;BOM JESUS;2020;11;2020-03-08;2020-03-14;-30.043;-51.161;0;0;0;;;;3
1103130;JARDIM CARVALHO;2020;11;2020-03-08;2020-03-14;-30.057;-51.151;0;0;0;;;;3
1103131;BOM JESUS;2020;11;2020-03-08;2020-03-14;-30.043;-51.158;0;0;0;;;;3
1103132;JARDIM CARVALHO;2020;11;2020-03-08;2020-03-14;-30.055;-51.151;1;0;0;;;;3
1103133;BOM JESUS;2020;11;2020-03-08;2020-03-14;-30.043;-51.151;0;0;0;;;;3
1103134;JARDIM CARVALHO;2020;11;2020-03-08;2020-03-14;-30.059;-51.151;5;0;0;;;;3
1103135;BOM JESUS;2020;11;2020-03-08;2020-03-14;-30.043;-51.153;0;0;0;;;;3
1103136;JARDIM CARVALHO;2020;11;2020-03-08;2020-03-14;-30.058;-51.149;0;0;1;;;;3
1103137;BOM JESUS;2020;11;2020-03-08;2020-03-14;-30.042;-51.150;0;0;0;;;;3
1103138;BOM JESUS;2020;11;2020-03-08;2020-03-14;-30.045;-51.151;2;0;0;;;;3
1103139;JARDIM CARVALHO;2020;11;2020-03-08;2020-03-14;-30.055;-51.143;2;0;0;;;;3
1103140;BOM JESUS;2020;11;2020-03-08;2020-03-14;-30.043;-51.156;1;0;0;;;;3
1103141;JARDIM CARVALHO;2020;11;2020-03-08;2020-03-14;-30.046;-51.143;0;0;0;;;;3
1103142;BOM JESUS;2020;11;2020-03-08;2020-03-14;-30.042;-51.155;0;0;0;;;;3
1103143;JARDIM CARVALHO;2020;11;2020-03-08;2020-03-14;-30.042;-51.135;0;0;0;;;;3
1103144;BOM JESUS;2020;11;2020-03-08;2020-03-14;-30.046;-51.165;0;0;0;;;;3
1103145;JARDIM CARVALHO;2020;11;2020-03-08;2020-03-14;-30.059;-51.147;0;0;0;;;;3
