ID;Local;Ano;Semana;Data Inicio;Data Fim;Latitude;Longitude;Aedes aegypti;Aedes albopictus;Culex sp;Precipitation;Temperature;Relative humidity;Mes
1643238;VL JOAO PESSOA;2021;14;2021-04-04;2021-04-10;-30.066;-51.179;2;0;0;;;;4
1643239;VL JOAO PESSOA;2021;14;2021-04-04;2021-04-10;-30.067;-51.172;0;0;0;;;;4
1643240;VL JOAO PESSOA;2021;14;2021-04-04;2021-04-10;-30.071;-51.174;1;0;0;;;;4
1643241;SAO JOSE;2021;14;2021-04-04;2021-04-10;-30.074;-51.170;0;0;0;;;;4
1643242;SAO JOSE;2021;14;2021-04-04;2021-04-10;-30.069;-51.166;3;0;0;;;;4
1643243;APARICIO BORGES;2021;14;2021-04-04;2021-04-10;-30.074;-51.173;0;0;0;;;;4
1643244;APARICIO BORGES;2021;14;2021-04-04;2021-04-10;-30.068;-51.178;0;0;0;;;;4
1643245;SAO JOSE;2021;14;2021-04-04;2021-04-10;-30.068;-51.164;3;0;0;;;;4
1643246;APARICIO BORGES;2021;14;2021-04-04;2021-04-10;-30.066;-51.185;1;0;0;;;;4
1643247;SAO JOSE;2021;14;2021-04-04;2021-04-10;-30.068;-51.161;0;0;0;;;;4
1643248;APARICIO BORGES;2021;14;2021-04-04;2021-04-10;-30.066;-51.181;2;0;0;;;;4
1643249;PARTENON;2021;14;2021-04-04;2021-04-10;-30.066;-51.159;1;0;0;;;;4
1643250;SAO JOSE;2021;14;2021-04-04;2021-04-10;-30.062;-51.167;0;0;0;;;;4
1643251;APARICIO BORGES;2021;14;2021-04-04;2021-04-10;-30.068;-51.181;2;0;0;;;;4
1643252;APARICIO BORGES;2021;14;2021-04-04;2021-04-10;-30.072;-51.180;0;0;0;;;;4
1643253;SAO JOSE;2021;14;2021-04-04;2021-04-10;-30.063;-51.162;0;0;0;;;;4
1643254;APARICIO BORGES;2021;14;2021-04-04;2021-04-10;-30.071;-51.178;0;0;0;;;;4
1643255;SAO JOSE;2021;14;2021-04-04;2021-04-10;-30.063;-51.165;10;0;0;;;;4
1643256;APARICIO BORGES;2021;14;2021-04-04;2021-04-10;-30.073;-51.177;3;0;0;;;;4
1643257;SAO JOSE;2021;14;2021-04-04;2021-04-10;-30.063;-51.170;0;0;0;;;;4
1643258;APARICIO BORGES;2021;14;2021-04-04;2021-04-10;-30.073;-51.175;0;0;0;;;;4
1643259;SAO JOSE;2021;14;2021-04-04;2021-04-10;-30.071;-51.169;1;0;0;;;;4
1643260;SAO JOSE;2021;14;2021-04-04;2021-04-10;-30.068;-51.169;1;0;0;;;;4
1643261;APARICIO BORGES;2021;14;2021-04-04;2021-04-10;-30.078;-51.172;0;0;0;;;;4
1643262;SAO JOSE;2021;14;2021-04-04;2021-04-10;-30.073;-51.169;0;0;0;;;;4
1643263;APARICIO BORGES;2021;14;2021-04-04;2021-04-10;-30.073;-51.181;0;1;0;;;;4
1643264;SAO JOSE;2021;14;2021-04-04;2021-04-10;-30.065;-51.164;3;0;0;;;;4
1643265;APARICIO BORGES;2021;14;2021-04-04;2021-04-10;-30.075;-51.184;1;0;0;;;;4
1643266;APARICIO BORGES;2021;14;2021-04-04;2021-04-10;-30.070;-51.186;0;0;0;;;;4
1643267;APARICIO BORGES;2021;14;2021-04-04;2021-04-10;-30.070;-51.182;5;0;0;;;;4
1643268;APARICIO BORGES;2021;14;2021-04-04;2021-04-10;-30.072;-51.184;0;0;0;;;;4
1643269;APARICIO BORGES;2021;14;2021-04-04;2021-04-10;-30.073;-51.187;0;0;0;;;;4
1643270;GLORIA;2021;14;2021-04-04;2021-04-10;-30.075;-51.186;0;0;0;;;;4
1643271;PARTENON;2021;14;2021-04-04;2021-04-10;-30.064;-51.150;0;0;0;;;;4
1643272;JARDIM CARVALHO;2021;14;2021-04-04;2021-04-10;-30.062;-51.148;0;0;0;;;;4
1643273;PARTENON;2021;14;2021-04-04;2021-04-10;-30.058;-51.164;0;0;0;;;;4
1643274;PARTENON;2021;14;2021-04-04;2021-04-10;-30.061;-51.162;0;0;0;;;;4
1643275;PARTENON;2021;14;2021-04-04;2021-04-10;-30.063;-51.159;0;0;0;;;;4
1643276;PARTENON;2021;14;2021-04-04;2021-04-10;-30.057;-51.155;1;0;0;;;;4
1643277;PARTENON;2021;14;2021-04-04;2021-04-10;-30.056;-51.167;1;0;0;;;;4
1643278;PARTENON;2021;14;2021-04-04;2021-04-10;-30.059;-51.166;1;0;0;;;;4
1643279;PARTENON;2021;14;2021-04-04;2021-04-10;-30.057;-51.166;0;0;0;;;;4
1643280;PARTENON;2021;14;2021-04-04;2021-04-10;-30.057;-51.161;0;0;0;;;;4
1643281;PARTENON;2021;14;2021-04-04;2021-04-10;-30.062;-51.160;0;0;0;;;;4
1643282;PARTENON;2021;14;2021-04-04;2021-04-10;-30.064;-51.153;1;0;0;;;;4
1643283;PARTENON;2021;14;2021-04-04;2021-04-10;-30.064;-51.156;0;0;0;;;;4
1643284;PARTENON;2021;14;2021-04-04;2021-04-10;-30.059;-51.153;0;0;0;;;;4
1643285;PARTENON;2021;14;2021-04-04;2021-04-10;-30.061;-51.158;0;0;0;;;;4
1643286;PARTENON;2021;14;2021-04-04;2021-04-10;-30.061;-51.151;0;0;0;;;;4
1643287;PARTENON;2021;14;2021-04-04;2021-04-10;-30.060;-51.156;8;0;0;;;;4
1643288;COSTA E SILVA;2021;14;2021-04-04;2021-04-10;-30.011;-51.113;0;0;0;;;;4
1643289;SANTA ROSA DE LIMA;2021;14;2021-04-04;2021-04-10;-30.000;-51.102;1;0;0;;;;4
1643290;COSTA E SILVA;2021;14;2021-04-04;2021-04-10;-30.014;-51.113;0;0;0;;;;4
1643291;COSTA E SILVA;2021;14;2021-04-04;2021-04-10;-30.005;-51.120;0;0;0;;;;4
1643292;PARQUE SANTA FE;2021;14;2021-04-04;2021-04-10;-30.002;-51.109;0;0;0;;;;4
1643293;PARQUE SANTA FE;2021;14;2021-04-04;2021-04-10;-30.011;-51.106;5;0;0;;;;4
1643294;PARQUE SANTA FE;2021;14;2021-04-04;2021-04-10;-30.013;-51.111;2;0;0;;;;4
1643295;PARQUE SANTA FE;2021;14;2021-04-04;2021-04-10;-30.013;-51.109;0;0;0;;;;4
1643296;PARQUE SANTA FE;2021;14;2021-04-04;2021-04-10;-30.011;-51.111;0;0;0;;;;4
1643297;PARQUE SANTA FE;2021;14;2021-04-04;2021-04-10;-30.008;-51.107;0;0;0;;;;4
1643298;PARQUE SANTA FE;2021;14;2021-04-04;2021-04-10;-30.015;-51.110;0;0;0;;;;4
1643299;PARQUE SANTA FE;2021;14;2021-04-04;2021-04-10;-30.015;-51.106;0;0;0;;;;4
1643300;SANTA ROSA DE LIMA;2021;14;2021-04-04;2021-04-10;-29.997;-51.095;0;0;0;;;;4
1643301;PARQUE SANTA FE;2021;14;2021-04-04;2021-04-10;-30.006;-51.106;0;0;0;;;;4
1643302;PARQUE SANTA FE;2021;14;2021-04-04;2021-04-10;-30.005;-51.109;0;0;0;;;;4
1643303;SANTA ROSA DE LIMA;2021;14;2021-04-04;2021-04-10;-29.997;-51.099;0;0;0;;;;4
1643304;PARQUE SANTA FE;2021;14;2021-04-04;2021-04-10;-30.006;-51.104;0;0;0;;;;4
1643305;PARQUE SANTA FE;2021;14;2021-04-04;2021-04-10;-30.010;-51.102;0;0;0;;;;4
1643306;SANTA ROSA DE LIMA;2021;14;2021-04-04;2021-04-10;-29.997;-51.105;0;0;0;;;;4
1643307;SANTA ROSA DE LIMA;2021;14;2021-04-04;2021-04-10;-29.995;-51.101;0;0;0;;;;4
1643308;PARQUE SANTA FE;2021;14;2021-04-04;2021-04-10;-30.002;-51.101;0;0;0;;;;4
1643309;PARQUE SANTA FE;2021;14;2021-04-04;2021-04-10;-30.005;-51.102;0;0;0;;;;4
1643310;SANTA ROSA DE LIMA;2021;14;2021-04-04;2021-04-10;-29.998;-51.097;0;0;0;;;;4
1643311;PARQUE SANTA FE;2021;14;2021-04-04;2021-04-10;-30.009;-51.099;0;0;0;;;;4
1643312;SANTA ROSA DE LIMA;2021;14;2021-04-04;2021-04-10;-29.997;-51.101;0;0;0;;;;4
1643313;RUBEM BERTA;2021;14;2021-04-04;2021-04-10;-30.003;-51.099;0;0;0;;;;4
1643314;SANTA ROSA DE LIMA;2021;14;2021-04-04;2021-04-10;-29.995;-51.099;0;0;0;;;;4
1643315;RUBEM BERTA;2021;14;2021-04-04;2021-04-10;-30.001;-51.097;0;0;0;;;;4
1643316;RUBEM BERTA;2021;14;2021-04-04;2021-04-10;-30.002;-51.093;0;0;0;;;;4
1643317;SANTA ROSA DE LIMA;2021;14;2021-04-04;2021-04-10;-29.990;-51.096;0;0;0;;;;4
1643318;SANTA ROSA DE LIMA;2021;14;2021-04-04;2021-04-10;-30.000;-51.090;2;0;0;;;;4
1643319;PARQUE SANTA FE;2021;14;2021-04-04;2021-04-10;-30.012;-51.099;0;0;0;;;;4
1643320;SANTA ROSA DE LIMA;2021;14;2021-04-04;2021-04-10;-29.992;-51.099;0;0;0;;;;4
1643321;RUBEM BERTA;2021;14;2021-04-04;2021-04-10;-30.014;-51.097;0;0;0;;;;4
1643322;SANTA ROSA DE LIMA;2021;14;2021-04-04;2021-04-10;-29.993;-51.095;0;0;0;;;;4
1643323;RUBEM BERTA;2021;14;2021-04-04;2021-04-10;-30.011;-51.096;2;0;0;;;;4
1643324;SANTA ROSA DE LIMA;2021;14;2021-04-04;2021-04-10;-29.989;-51.100;0;0;0;;;;4
1643325;SANTA ROSA DE LIMA;2021;14;2021-04-04;2021-04-10;-29.991;-51.103;0;0;0;;;;4
1643326;SANTA ROSA DE LIMA;2021;14;2021-04-04;2021-04-10;-29.999;-51.099;2;0;0;;;;4
1643327;COSTA E SILVA;2021;14;2021-04-04;2021-04-10;-30.011;-51.123;2;0;0;;;;4
1643328;COSTA E SILVA;2021;14;2021-04-04;2021-04-10;-30.012;-51.119;0;0;0;;;;4
1643329;COSTA E SILVA;2021;14;2021-04-04;2021-04-10;-30.010;-51.119;0;0;0;;;;4
1643330;PETROPOLIS;2021;14;2021-04-04;2021-04-10;-30.046;-51.196;0;0;0;;;;4
1643331;PETROPOLIS;2021;14;2021-04-04;2021-04-10;-30.039;-51.194;0;0;1;;;;4
1643332;PETROPOLIS;2021;14;2021-04-04;2021-04-10;-30.042;-51.194;0;0;0;;;;4
1643333;PETROPOLIS;2021;14;2021-04-04;2021-04-10;-30.047;-51.193;0;0;2;;;;4
1643334;PETROPOLIS;2021;14;2021-04-04;2021-04-10;-30.046;-51.184;0;0;0;;;;4
1643335;PETROPOLIS;2021;14;2021-04-04;2021-04-10;-30.045;-51.187;0;0;0;;;;4
1643336;PETROPOLIS;2021;14;2021-04-04;2021-04-10;-30.043;-51.186;2;0;0;;;;4
1643337;PETROPOLIS;2021;14;2021-04-04;2021-04-10;-30.049;-51.191;0;0;0;;;;4
1643338;PETROPOLIS;2021;14;2021-04-04;2021-04-10;-30.044;-51.192;1;0;0;;;;4
1643339;PETROPOLIS;2021;14;2021-04-04;2021-04-10;-30.042;-51.191;3;0;2;;;;4
1643340;PETROPOLIS;2021;14;2021-04-04;2021-04-10;-30.040;-51.179;2;0;0;;;;4
1643341;PETROPOLIS;2021;14;2021-04-04;2021-04-10;-30.036;-51.177;1;0;0;;;;4
1643342;PETROPOLIS;2021;14;2021-04-04;2021-04-10;-30.039;-51.178;0;0;1;;;;4
1643343;PETROPOLIS;2021;14;2021-04-04;2021-04-10;-30.039;-51.183;1;0;0;;;;4
1643344;PETROPOLIS;2021;14;2021-04-04;2021-04-10;-30.041;-51.186;0;0;0;;;;4
1643345;PETROPOLIS;2021;14;2021-04-04;2021-04-10;-30.042;-51.184;0;0;0;;;;4
1643346;PETROPOLIS;2021;14;2021-04-04;2021-04-10;-30.046;-51.178;1;0;0;;;;4
1643347;PETROPOLIS;2021;14;2021-04-04;2021-04-10;-30.032;-51.180;0;0;0;;;;4
1643348;PETROPOLIS;2021;14;2021-04-04;2021-04-10;-30.031;-51.182;0;0;0;;;;4
1643349;PETROPOLIS;2021;14;2021-04-04;2021-04-10;-30.033;-51.182;0;0;0;;;;4
1643350;PETROPOLIS;2021;14;2021-04-04;2021-04-10;-30.045;-51.181;0;0;0;;;;4
1643351;PETROPOLIS;2021;14;2021-04-04;2021-04-10;-30.038;-51.176;0;0;0;;;;4
1643352;PETROPOLIS;2021;14;2021-04-04;2021-04-10;-30.035;-51.183;0;0;0;;;;4
1643353;PETROPOLIS;2021;14;2021-04-04;2021-04-10;-30.035;-51.179;0;0;0;;;;4
1643354;PETROPOLIS;2021;14;2021-04-04;2021-04-10;-30.038;-51.181;4;1;3;;;;4
1643355;JARDIM BOTANICO;2021;14;2021-04-04;2021-04-10;-30.051;-51.185;0;0;0;;;;4
1643356;PETROPOLIS;2021;14;2021-04-04;2021-04-10;-30.042;-51.189;0;0;0;;;;4
1643357;JARDIM BOTANICO;2021;14;2021-04-04;2021-04-10;-30.053;-51.188;0;0;0;;;;4
1643358;JARDIM BOTANICO;2021;14;2021-04-04;2021-04-10;-30.047;-51.182;5;0;0;;;;4
1643359;JARDIM BOTANICO;2021;14;2021-04-04;2021-04-10;-30.048;-51.180;0;0;0;;;;4
1643360;PETROPOLIS;2021;14;2021-04-04;2021-04-10;-30.039;-51.188;1;0;0;;;;4
1643361;JARDIM BOTANICO;2021;14;2021-04-04;2021-04-10;-30.052;-51.176;0;0;3;;;;4
1643362;PETROPOLIS;2021;14;2021-04-04;2021-04-10;-30.037;-51.179;1;0;1;;;;4
1643363;JARDIM BOTANICO;2021;14;2021-04-04;2021-04-10;-30.050;-51.182;1;0;0;;;;4
1643364;JARDIM BOTANICO;2021;14;2021-04-04;2021-04-10;-30.055;-51.186;0;0;0;;;;4
1643365;PETROPOLIS;2021;14;2021-04-04;2021-04-10;-30.035;-51.181;2;0;0;;;;4
1643366;JARDIM BOTANICO;2021;14;2021-04-04;2021-04-10;-30.054;-51.185;3;0;0;;;;4
1643367;JARDIM BOTANICO;2021;14;2021-04-04;2021-04-10;-30.052;-51.184;0;0;0;;;;4
1643368;JARDIM BOTANICO;2021;14;2021-04-04;2021-04-10;-30.048;-51.174;1;0;1;;;;4
1643369;JARDIM BOTANICO;2021;14;2021-04-04;2021-04-10;-30.056;-51.184;1;0;0;;;;4
1643370;JARDIM BOTANICO;2021;14;2021-04-04;2021-04-10;-30.052;-51.182;0;0;0;;;;4
1643371;TRES FIGUEIRAS;2021;14;2021-04-04;2021-04-10;-30.034;-51.176;3;0;0;;;;4
1643372;TRES FIGUEIRAS;2021;14;2021-04-04;2021-04-10;-30.036;-51.173;3;0;0;;;;4
1643373;TRES FIGUEIRAS;2021;14;2021-04-04;2021-04-10;-30.031;-51.175;0;0;0;;;;4
1643374;TRES FIGUEIRAS;2021;14;2021-04-04;2021-04-10;-30.028;-51.176;0;0;1;;;;4
1643375;TRES FIGUEIRAS;2021;14;2021-04-04;2021-04-10;-30.028;-51.173;0;0;0;;;;4
1643376;TRES FIGUEIRAS;2021;14;2021-04-04;2021-04-10;-30.032;-51.173;0;0;0;;;;4
1643377;TRES FIGUEIRAS;2021;14;2021-04-04;2021-04-10;-30.032;-51.178;0;0;0;;;;4
1643378;VILA JARDIM;2021;14;2021-04-04;2021-04-10;-30.030;-51.151;2;0;0;;;;4
1643379;PASSO DA AREIA;2021;14;2021-04-04;2021-04-10;-30.023;-51.163;0;0;0;;;;4
1643380;JARDIM ITU;2021;14;2021-04-04;2021-04-10;-30.030;-51.133;0;0;0;;;;4
1643381;JARDIM SABARA;2021;14;2021-04-04;2021-04-10;-30.029;-51.140;2;0;0;;;;4
1643382;TRES FIGUEIRAS;2021;14;2021-04-04;2021-04-10;-30.029;-51.168;0;0;0;;;;4
1643383;TRES FIGUEIRAS;2021;14;2021-04-04;2021-04-10;-30.029;-51.166;0;0;0;;;;4
1643384;TRES FIGUEIRAS;2021;14;2021-04-04;2021-04-10;-30.031;-51.168;0;0;0;;;;4
1643385;JARDIM ITU;2021;14;2021-04-04;2021-04-10;-30.027;-51.143;0;0;0;;;;4
1643386;JARDIM SABARA;2021;14;2021-04-04;2021-04-10;-30.035;-51.142;0;0;0;;;;4
1643387;TRES FIGUEIRAS;2021;14;2021-04-04;2021-04-10;-30.027;-51.172;1;0;0;;;;4
1643388;TRES FIGUEIRAS;2021;14;2021-04-04;2021-04-10;-30.028;-51.169;0;0;0;;;;4
1643389;TRES FIGUEIRAS;2021;14;2021-04-04;2021-04-10;-30.031;-51.170;0;0;0;;;;4
1643390;TRES FIGUEIRAS;2021;14;2021-04-04;2021-04-10;-30.035;-51.170;2;0;0;;;;4
1643391;TRES FIGUEIRAS;2021;14;2021-04-04;2021-04-10;-30.033;-51.171;0;0;0;;;;4
1643392;TRES FIGUEIRAS;2021;14;2021-04-04;2021-04-10;-30.037;-51.171;0;0;0;;;;4
1643393;TRES FIGUEIRAS;2021;14;2021-04-04;2021-04-10;-30.039;-51.170;2;0;0;;;;4
1643394;JARDIM EUROPA;2021;14;2021-04-04;2021-04-10;-30.025;-51.156;0;0;0;;;;4
1643395;JARDIM EUROPA;2021;14;2021-04-04;2021-04-10;-30.028;-51.156;1;0;0;;;;4
1643396;CHACARA DAS PEDRAS;2021;14;2021-04-04;2021-04-10;-30.034;-51.164;1;0;0;;;;4
1643397;CHACARA DAS PEDRAS;2021;14;2021-04-04;2021-04-10;-30.030;-51.158;0;0;0;;;;4
1643398;JARDIM SABARA;2021;14;2021-04-04;2021-04-10;-30.030;-51.138;0;0;0;;;;4
1643399;JARDIM EUROPA;2021;14;2021-04-04;2021-04-10;-30.027;-51.160;0;0;0;;;;4
1643400;CHACARA DAS PEDRAS;2021;14;2021-04-04;2021-04-10;-30.029;-51.161;0;0;0;;;;4
1643401;JARDIM SABARA;2021;14;2021-04-04;2021-04-10;-30.032;-51.135;1;0;0;;;;4
1643402;CHACARA DAS PEDRAS;2021;14;2021-04-04;2021-04-10;-30.032;-51.161;1;0;0;;;;4
1643403;VILA IPIRANGA;2021;14;2021-04-04;2021-04-10;-30.026;-51.150;0;0;0;;;;4
1643404;JARDIM SABARA;2021;14;2021-04-04;2021-04-10;-30.041;-51.148;3;0;0;;;;4
1643405;CHACARA DAS PEDRAS;2021;14;2021-04-04;2021-04-10;-30.038;-51.161;0;0;0;;;;4
1643406;JARDIM SABARA;2021;14;2021-04-04;2021-04-10;-30.039;-51.137;0;0;0;;;;4
1643407;CHACARA DAS PEDRAS;2021;14;2021-04-04;2021-04-10;-30.035;-51.163;0;0;0;;;;4
1643408;CHACARA DAS PEDRAS;2021;14;2021-04-04;2021-04-10;-30.036;-51.165;0;0;0;;;;4
1643409;CHACARA DAS PEDRAS;2021;14;2021-04-04;2021-04-10;-30.032;-51.165;0;0;0;;;;4
1643410;CHACARA DAS PEDRAS;2021;14;2021-04-04;2021-04-10;-30.026;-51.163;0;0;0;;;;4
1643411;CHACARA DAS PEDRAS;2021;14;2021-04-04;2021-04-10;-30.038;-51.159;0;0;0;;;;4
1643412;VILA JARDIM;2021;14;2021-04-04;2021-04-10;-30.041;-51.152;0;0;0;;;;4
1643413;CHACARA DAS PEDRAS;2021;14;2021-04-04;2021-04-10;-30.037;-51.158;0;0;0;;;;4
1643414;VILA JARDIM;2021;14;2021-04-04;2021-04-10;-30.034;-51.156;0;0;0;;;;4
1643415;VILA JARDIM;2021;14;2021-04-04;2021-04-10;-30.031;-51.156;1;0;0;;;;4
1643416;VILA JARDIM;2021;14;2021-04-04;2021-04-10;-30.039;-51.153;0;0;0;;;;4
1643417;VILA JARDIM;2021;14;2021-04-04;2021-04-10;-30.028;-51.153;0;0;0;;;;4
1643418;JARDIM ITU;2021;14;2021-04-04;2021-04-10;-30.030;-51.145;0;0;0;;;;4
1643419;VILA JARDIM;2021;14;2021-04-04;2021-04-10;-30.028;-51.150;0;0;0;;;;4
1643420;VILA JARDIM;2021;14;2021-04-04;2021-04-10;-30.032;-51.153;0;0;0;;;;4
1644397;MARIO QUINTANA;2021;14;2021-04-04;2021-04-10;-30.038;-51.107;0;0;0;;;;4
1644398;MARIO QUINTANA;2021;14;2021-04-04;2021-04-10;-30.042;-51.103;0;0;0;;;;4
1644399;MARIO QUINTANA;2021;14;2021-04-04;2021-04-10;-30.037;-51.104;0;0;0;;;;4
1644400;MARIO QUINTANA;2021;14;2021-04-04;2021-04-10;-30.036;-51.121;0;1;0;;;;4
1644401;JARDIM LEOPOLDINA;2021;14;2021-04-04;2021-04-10;-30.025;-51.118;1;0;0;;;;4
1644402;MARIO QUINTANA;2021;14;2021-04-04;2021-04-10;-30.036;-51.113;1;0;0;;;;4
1644403;MARIO QUINTANA;2021;14;2021-04-04;2021-04-10;-30.027;-51.089;0;0;0;;;;4
1644404;MARIO QUINTANA;2021;14;2021-04-04;2021-04-10;-30.024;-51.090;0;0;0;;;;4
1644405;MARIO QUINTANA;2021;14;2021-04-04;2021-04-10;-30.035;-51.106;0;0;0;;;;4
1644406;JARDIM LEOPOLDINA;2021;14;2021-04-04;2021-04-10;-30.015;-51.112;1;0;0;;;;4
1644407;RUBEM BERTA;2021;14;2021-04-04;2021-04-10;-30.019;-51.107;0;0;0;;;;4
1644408;JARDIM LEOPOLDINA;2021;14;2021-04-04;2021-04-10;-30.019;-51.117;0;0;0;;;;4
1644409;JARDIM LEOPOLDINA;2021;14;2021-04-04;2021-04-10;-30.018;-51.113;0;0;0;;;;4
1644410;JARDIM LEOPOLDINA;2021;14;2021-04-04;2021-04-10;-30.018;-51.111;1;0;0;;;;4
1644411;JARDIM LEOPOLDINA;2021;14;2021-04-04;2021-04-10;-30.024;-51.109;0;0;0;;;;4
1644412;RUBEM BERTA;2021;14;2021-04-04;2021-04-10;-30.024;-51.102;1;0;0;;;;4
1644413;RUBEM BERTA;2021;14;2021-04-04;2021-04-10;-30.021;-51.102;1;0;0;;;;4
1644414;JARDIM LEOPOLDINA;2021;14;2021-04-04;2021-04-10;-30.022;-51.114;0;0;0;;;;4
1644415;MARIO QUINTANA;2021;14;2021-04-04;2021-04-10;-30.032;-51.112;0;0;0;;;;4
1644416;MARIO QUINTANA;2021;14;2021-04-04;2021-04-10;-30.031;-51.107;1;0;0;;;;4
1644417;MARIO QUINTANA;2021;14;2021-04-04;2021-04-10;-30.027;-51.107;0;0;0;;;;4
1644418;RUBEM BERTA;2021;14;2021-04-04;2021-04-10;-30.021;-51.107;0;0;0;;;;4
1644419;MARIO QUINTANA;2021;14;2021-04-04;2021-04-10;-30.027;-51.104;1;0;0;;;;4
1644420;MARIO QUINTANA;2021;14;2021-04-04;2021-04-10;-30.027;-51.100;1;0;0;;;;4
1644421;MARIO QUINTANA;2021;14;2021-04-04;2021-04-10;-30.031;-51.110;0;0;0;;;;4
1644422;MARIO QUINTANA;2021;14;2021-04-04;2021-04-10;-30.034;-51.119;1;0;0;;;;4
1644423;MARIO QUINTANA;2021;14;2021-04-04;2021-04-10;-30.031;-51.120;0;0;0;;;;4
1644424;MARIO QUINTANA;2021;14;2021-04-04;2021-04-10;-30.036;-51.115;0;0;0;;;;4
1644425;MARIO QUINTANA;2021;14;2021-04-04;2021-04-10;-30.036;-51.117;1;0;0;;;;4
1644426;MARIO QUINTANA;2021;14;2021-04-04;2021-04-10;-30.032;-51.114;0;0;0;;;;4
1644427;MARIO QUINTANA;2021;14;2021-04-04;2021-04-10;-30.028;-51.118;1;0;0;;;;4
1644428;MARIO QUINTANA;2021;14;2021-04-04;2021-04-10;-30.029;-51.120;0;0;0;;;;4
1644429;MARIO QUINTANA;2021;14;2021-04-04;2021-04-10;-30.027;-51.119;0;0;0;;;;4
1644430;MARIO QUINTANA;2021;14;2021-04-04;2021-04-10;-30.030;-51.112;0;0;0;;;;4
1645415;SANTA TEREZA;2021;14;2021-04-04;2021-04-10;-30.080;-51.224;0;0;0;;;;4
1645416;SANTA TEREZA;2021;14;2021-04-04;2021-04-10;-30.081;-51.222;0;0;0;;;;4
1645417;SANTA TEREZA;2021;14;2021-04-04;2021-04-10;-30.079;-51.222;0;0;0;;;;4
1645418;SANTA TEREZA;2021;14;2021-04-04;2021-04-10;-30.083;-51.228;0;0;0;;;;4
1645419;SANTA TEREZA;2021;14;2021-04-04;2021-04-10;-30.084;-51.230;3;0;0;;;;4
1645420;SANTA TEREZA;2021;14;2021-04-04;2021-04-10;-30.081;-51.229;2;0;0;;;;4
1645421;SANTA TEREZA;2021;14;2021-04-04;2021-04-10;-30.064;-51.229;0;0;0;;;;4
1645422;CRISTAL;2021;14;2021-04-04;2021-04-10;-30.076;-51.241;1;0;0;;;;4
1645423;CRISTAL;2021;14;2021-04-04;2021-04-10;-30.078;-51.237;0;0;0;;;;4
1645424;SANTA TEREZA;2021;14;2021-04-04;2021-04-10;-30.081;-51.231;0;0;0;;;;4
1645425;CRISTAL;2021;14;2021-04-04;2021-04-10;-30.082;-51.233;1;0;0;;;;4
1645426;CRISTAL;2021;14;2021-04-04;2021-04-10;-30.079;-51.239;0;0;0;;;;4
1645427;CRISTAL;2021;14;2021-04-04;2021-04-10;-30.077;-51.239;0;0;0;;;;4
1645428;SANTA TEREZA;2021;14;2021-04-04;2021-04-10;-30.067;-51.224;0;0;0;;;;4
1645429;CRISTAL;2021;14;2021-04-04;2021-04-10;-30.083;-51.236;0;0;0;;;;4
1645430;NONOAI;2021;14;2021-04-04;2021-04-10;-30.084;-51.220;0;0;0;;;;4
1645431;CRISTAL;2021;14;2021-04-04;2021-04-10;-30.080;-51.242;0;0;0;;;;4
1645432;NONOAI;2021;14;2021-04-04;2021-04-10;-30.083;-51.223;0;0;0;;;;4
1645433;SANTA TEREZA;2021;14;2021-04-04;2021-04-10;-30.066;-51.235;0;0;0;;;;4
1645434;CRISTAL;2021;14;2021-04-04;2021-04-10;-30.079;-51.244;0;0;0;;;;4
1645435;SANTA TEREZA;2021;14;2021-04-04;2021-04-10;-30.070;-51.238;0;0;0;;;;4
1645436;SANTA TEREZA;2021;14;2021-04-04;2021-04-10;-30.071;-51.227;0;0;0;;;;4
1645437;SANTA TEREZA;2021;14;2021-04-04;2021-04-10;-30.072;-51.230;0;0;0;;;;4
1645438;CRISTAL;2021;14;2021-04-04;2021-04-10;-30.085;-51.233;0;0;0;;;;4
1645439;SANTA TEREZA;2021;14;2021-04-04;2021-04-10;-30.075;-51.229;0;0;0;;;;4
1645440;SANTA TEREZA;2021;14;2021-04-04;2021-04-10;-30.077;-51.229;0;0;0;;;;4
1645441;SANTA TEREZA;2021;14;2021-04-04;2021-04-10;-30.066;-51.221;0;0;0;;;;4
1645442;SANTA TEREZA;2021;14;2021-04-04;2021-04-10;-30.068;-51.230;0;0;0;;;;4
1645443;SANTA TEREZA;2021;14;2021-04-04;2021-04-10;-30.080;-51.220;0;0;0;;;;4
1645444;SANTA TEREZA;2021;14;2021-04-04;2021-04-10;-30.078;-51.218;0;0;0;;;;4
1645445;SANTA TEREZA;2021;14;2021-04-04;2021-04-10;-30.072;-51.223;0;0;0;;;;4
1645446;SANTA TEREZA;2021;14;2021-04-04;2021-04-10;-30.074;-51.222;0;0;0;;;;4
1645447;SANTA TEREZA;2021;14;2021-04-04;2021-04-10;-30.076;-51.227;0;0;0;;;;4
1645448;SANTA TEREZA;2021;14;2021-04-04;2021-04-10;-30.080;-51.228;0;0;0;;;;4
1645449;SANTA TEREZA;2021;14;2021-04-04;2021-04-10;-30.079;-51.231;0;0;0;;;;4
1645450;SANTA TEREZA;2021;14;2021-04-04;2021-04-10;-30.080;-51.226;1;0;0;;;;4
1645836;SAO SEBASTIAO;2021;14;2021-04-04;2021-04-10;-30.005;-51.147;10;0;4;;;;4
1645837;SAO SEBASTIAO;2021;14;2021-04-04;2021-04-10;-30.001;-51.146;0;0;0;;;;4
