braco,h,mae_referencia,mae_variante,reducao_percentual,r2_referencia,r2_variante,p_bruto,p_holm,semanas_pareadas
B_vetor_ate_8,1,100.74867236497406,103.92810116485984,-3.1558021810629175,0.8971754946963186,0.891692109137979,0.68493396809762,1.0,98
B_vetor_ate_8,4,228.3190255143579,231.92888483213028,-1.5810593574670733,0.6235737630115585,0.6098997680980326,0.8413147044993508,1.0,98
B_vetor_ate_8,8,283.4325316689774,285.6668171862113,-0.7882953675350634,0.44245930090011953,0.4286715201289253,0.6361650028559958,1.0,98
B_vetor_ate_8,12,290.01229241795033,294.7589283463621,-1.6367016338642513,0.42824523175765383,0.39856086487375986,0.09063491326016676,0.6344443928211674,98
C_vetor_ate_12,1,104.87032780775958,108.67270393471131,-3.6257883487519544,0.8958858171936209,0.8942836046993983,0.3868031125536344,1.0,94
C_vetor_ate_12,4,237.84033599015365,225.73996859321988,5.087601035610168,0.6180789157223112,0.6463932365636489,0.22537634921212168,1.0,94
C_vetor_ate_12,8,295.35516248364485,301.9882096955518,-2.245786786365807,0.43345897712769443,0.39869898172290463,0.18752319539499995,1.0,94
C_vetor_ate_12,12,302.2602300261977,311.58802945548507,-3.0860161220941693,0.4187067449059322,0.37342661401426436,0.01948634686183943,0.15589077489471545,94
