braco,h,mae_referencia,mae_variante,reducao_percentual,r2_referencia,r2_variante,p_bruto,p_holm,semanas_pareadas
HistGB_folha20_M0,1,133.6259070330219,115.49685187034522,13.567021220066687,0.8335320564822299,0.8779988911015049,0.2327127499122701,0.4654254998245402,102
HistGB_folha20_M0,4,199.63518360553894,208.2730364329545,-4.326818886035232,0.7167040739580628,0.6658188214727627,0.8295235055741204,0.8295235055741204,102
HistGB_folha20_M0,8,223.18272015579177,242.77440540995377,-8.77831636807998,0.5760506443435021,0.5686878867303095,0.0013919789133416509,0.0055679156533666035,102
HistGB_folha20_M0,12,243.76452770203178,278.0145472505682,-14.05045265257065,0.5576928544248938,0.43032229744578665,0.005020089300281557,0.01506026790084467,102
