braco,h,mae_referencia,mae_variante,reducao_percentual,r2_referencia,r2_variante,p_bruto,p_holm,semanas_pareadas
lr0.03_it400_folhas15_min5,1,97.98708193004315,105.35549709436914,-7.519782219442557,0.8979137481774447,0.884251662735724,0.4298315096129275,1.0,102
lr0.03_it400_folhas15_min5,4,219.6692347506603,212.40886950021624,3.3051352223651533,0.6284596054568903,0.6525149719568801,0.5852084189750333,1.0,102
lr0.03_it400_folhas15_min5,8,272.6266744147025,272.26179922508686,0.133836936682366,0.4502736906157241,0.44284111620160327,0.8635032803270863,1.0,102
lr0.03_it400_folhas15_min5,12,278.8175469066808,278.40243569695065,0.1488827422576328,0.436638906080309,0.43507867115605237,0.551265108445711,1.0,102
