controle,variante,h,mae_controle,mae_variante,reducao_percentual,r2_controle,r2_variante,p_bruto,p_holm,semanas_pareadas
HistGB_M1,GradBoost_M1,1,97.98708193004315,108.11407606779373,-10.33502982054374,0.8979137481774447,0.8931596961544922,0.14508425775414002,0.5803370310165601,102
HistGB_M1,GradBoost_M1,4,219.6692347506603,205.8934478886066,6.271149839298239,0.6284596054568903,0.6669367864750635,0.49482285543171256,0.9438158629063214,102
HistGB_M1,GradBoost_M1,8,272.6266744147025,262.66642269137355,3.6534399081500166,0.4502736906157241,0.46614210481018914,0.10798099625896102,0.5399049812948051,102
HistGB_M1,GradBoost_M1,12,278.8175469066808,271.2548714366823,2.7124101599422126,0.436638906080309,0.4558135940802147,0.25151990795433954,0.7545597238630186,102
HistGB_M1,LightGBM_M1,1,97.98708193004315,132.8716535081894,-35.60119445444017,0.8979137481774447,0.8281540453814074,0.008823871689538852,0.06176710182677196,102
HistGB_M1,LightGBM_M1,4,219.6692347506603,203.06884837851945,7.556991943356766,0.6284596054568903,0.7055782724792728,0.4719079314531607,0.9438158629063214,102
HistGB_M1,LightGBM_M1,8,272.6266744147025,231.9184468364128,14.931857884297449,0.4502736906157241,0.5571887502188351,0.014476452581890183,0.0868587154913411,102
HistGB_M1,LightGBM_M1,12,278.8175469066808,247.2255280005137,11.330714030254638,0.436638906080309,0.5479281234202393,6.224109255742628e-05,0.0004979287404594103,102
