data,h,real,pred
2020-02-09,8,2.0,19.556325073972804
2020-02-16,8,3.0,48.08274062512582
2020-02-23,8,1.0,46.48776471820496
2020-03-01,8,0.0,42.702134627992116
2020-03-08,8,0.0,53.208988786905714
2020-03-15,8,0.0,55.00252219414357
2020-03-22,8,1.0,38.9745576749485
2020-03-29,8,0.0,36.82173584232764
2020-04-05,8,0.0,30.93791946840836
2020-04-12,8,0.0,30.84501279316307
2020-04-19,8,0.0,9.684291435400196
2020-04-26,8,0.0,26.27827627935509
2020-05-03,8,0.0,4.215386093371117
2020-05-10,8,0.0,-7.435741502641418
2020-05-17,8,0.0,-5.56649439934048
2020-05-24,8,0.0,-6.156341647373827
2020-05-31,8,0.0,-1.333052263804814
2020-06-07,8,0.0,0.940690038573589
2020-06-14,8,0.0,-0.20204312835542387
2020-06-21,8,0.0,-0.32243093209030615
2020-06-28,8,0.0,0.1086777158517525
2020-07-05,8,0.0,0.8984231103591994
2020-07-12,8,0.0,0.23992339091482712
2020-07-19,8,0.0,-0.14864632656739216
2020-07-26,8,0.0,0.41557824930148624
2020-08-02,8,0.0,0.5390505107883002
2020-08-09,8,0.0,0.1951709172354817
2020-08-16,8,0.0,0.2578981176908619
2020-08-23,8,0.0,0.4578309551482249
2020-08-30,8,0.0,0.12218430604007813
2020-09-06,8,0.0,-0.03692701860921288
2020-09-13,8,0.0,-0.1601104505449083
2020-09-20,8,0.0,-0.07918283171155722
2020-09-27,8,0.0,-0.05649798010918627
2020-10-04,8,0.0,0.05810958530324964
2020-10-11,8,0.0,-0.008894427416246808
2020-10-18,8,0.0,0.1693862279343002
2020-10-25,8,0.0,-0.27245337756146476
2020-11-01,8,0.0,0.904634970203506
2020-11-08,8,0.0,0.6384419611202267
2020-11-15,8,0.0,3.353353855953379
2020-11-22,8,0.0,3.4981425286616226
2020-11-29,8,0.0,3.554744830821879
2020-12-06,8,0.0,3.383311913791223
2020-12-13,8,0.0,1.117488652360712
2020-12-20,8,0.0,3.4629422768292573
2020-12-27,8,2.0,3.320970068661667
2021-01-03,8,0.0,10.314316351573177
2021-01-10,8,1.0,20.093216652771872
2021-01-17,8,0.0,8.729462894606842
2021-01-24,8,1.0,12.846450030153276
2021-01-31,8,1.0,12.84161273394055
2021-02-07,8,9.0,28.051001839619246
2021-02-14,8,12.0,20.121745712819223
2021-02-21,8,12.0,10.247111175050128
2021-02-28,8,8.0,-2.3421737302332333
2021-03-07,8,7.0,-1.284064697469932
2021-03-14,8,9.0,-0.28863191911758357
2021-03-21,8,5.0,3.3999026201824587
2021-03-28,8,0.0,0.06574679966121835
2021-04-04,8,1.0,-4.12996095454183
2021-04-11,8,1.0,-5.220070298621821
2021-04-18,8,0.0,-4.873068142045254
2021-04-25,8,0.0,-3.2610283717994863
2021-05-02,8,0.0,-1.392454211823085
2021-05-09,8,1.0,2.2204826805933062
2021-05-16,8,0.0,-0.8653024837586553
2021-05-23,8,1.0,-0.306048175132955
2021-05-30,8,0.0,0.13013221987048432
2021-06-06,8,0.0,0.34561256651726713
2021-06-13,8,0.0,0.17067793523092337
2021-06-20,8,0.0,-0.02743998003195922
2021-06-27,8,0.0,0.050177374269977586
2021-07-04,8,0.0,0.36081435377490473
2021-07-11,8,0.0,-0.11632778536591039
2021-07-18,8,0.0,0.2678646282428666
2021-07-25,8,0.0,0.1377466898297261
2021-08-01,8,0.0,0.10029423794420504
2021-08-08,8,0.0,0.3064487338292084
2021-08-15,8,0.0,-0.004582169304566202
2021-08-22,8,0.0,0.0038605918763252346
2021-08-29,8,0.0,-0.0023829195288947343
2021-09-05,8,0.0,-0.015120941152719449
2021-09-12,8,0.0,-0.029251450702735955
2021-09-19,8,0.0,0.045665628643058905
2021-09-26,8,0.0,0.4362537481747238
2021-10-03,8,0.0,0.41805997012264845
2021-10-10,8,1.0,0.8751106211764602
2021-10-17,8,0.0,0.3638838287729127
2021-10-24,8,0.0,0.506866348071249
2021-10-31,8,0.0,-0.16466859666134934
2021-11-07,8,1.0,0.5660361037086159
2021-11-14,8,0.0,0.047833359609406746
2021-11-21,8,2.0,0.45755180457104716
2021-11-28,8,0.0,0.12979144272445128
2021-12-05,8,1.0,3.4549295741760346
2021-12-12,8,2.0,8.378990502574728
2021-12-19,8,9.0,-3.2952937449680695
2021-12-26,8,20.0,-2.2927687340642553
2022-01-02,8,51.0,-0.3379771328242645
2022-01-09,8,203.0,3.4174275964486194
2022-01-16,8,269.0,0.7441708556074662
2022-01-23,8,463.0,2.340048864607365
2022-01-30,8,482.0,2.881504429234213
2022-02-06,8,524.0,1.2217982282484239
2022-02-13,8,753.0,-0.14499387408890776
2022-02-20,8,879.0,-1.4506557775428652
2022-02-27,8,569.0,3.2835249075608037
2022-03-06,8,344.0,5.261479729944962
2022-03-13,8,223.0,0.6405028368154289
2022-03-20,8,313.0,-5.071905317805514
2022-03-27,8,122.0,0.6041816236270854
2022-04-03,8,92.0,6.902428365593437
2022-04-10,8,61.0,209.9613372996079
2022-04-17,8,17.0,164.74731905075942
2022-04-24,8,26.0,251.28699862922622
2022-05-01,8,19.0,-106.27852529734008
2022-05-08,8,14.0,94.67849630776867
2022-05-15,8,24.0,127.15643742414282
2022-05-22,8,13.0,50.276579645163
2022-05-29,8,11.0,-39.62535955156539
2022-06-05,8,11.0,32.38212866953752
2022-06-12,8,3.0,0.2578431813213752
2022-06-19,8,3.0,-0.08609668222527328
2022-06-26,8,3.0,0.11749548564343341
2022-07-03,8,1.0,0.06726533859649113
2022-07-10,8,2.0,0.11580275489749972
2022-07-17,8,0.0,0.09317056748798866
2022-07-24,8,3.0,0.11754327807762763
2022-07-31,8,0.0,0.11048941772049967
2022-08-07,8,1.0,0.08929965352348812
2022-08-14,8,0.0,0.09206379882282709
2022-09-25,8,7.0,0.2523796083823289
2022-10-02,8,9.0,0.27087112870099594
2022-10-09,8,10.0,0.3884919209739329
2022-10-16,8,4.0,0.3884919209739329
2022-10-23,8,0.0,0.27451568132202997
2022-10-30,8,1.0,0.27451568132202997
2022-11-06,8,0.0,0.49591845425057424
2022-11-13,8,3.0,0.49591845425057424
2022-11-20,8,2.0,0.973729742164628
2022-11-27,8,0.0,1.2495330270026785
2022-12-04,8,2.0,0.9704586064503254
2022-12-11,8,0.0,1.0767688195216483
