fonte,SE,data_inicio_semana_epidemi,ano,semana,numero_de_armadilhas,aedes_aegypti,aedes_albopictus,culex_sp,aedes_aegypti_por_armadilha,denominador_aproximado,precip_total_mm,precip_max_dia_mm,precip_media_dia_mm,dias_de_chuva,temp_media,temp_min,temp_max,temp_amplitude_media,orvalho_min,orvalho_media,orvalho_max,umid_min,umid_media,umid_max,pressao_min,pressao_media,pressao_max,radiacao_min,radiacao_media,radiacao_max,vento_media,vento_max,casos_confirmados,nino34_anom,oni
secretaria,201239,2012-09-23,2012,39,493,32,4,203,0.056795131845841784,1,1.58,0.63,0.2257142857142857,0,14.565714285714284,6.26,26.6,11.274285714285712,6.53,9.971428571428572,14.44,70.49,75.74142857142859,81.23,100.91,101.93,102.54,5.54,17.422857142857143,24.53,4.43,5.89,,,
secretaria,201240,2012-09-30,2012,40,579,16,6,115,0.027633851468048358,1,47.71,19.54,6.815714285714286,5,20.72714285714286,12.93,30.98,9.438571428571432,15.6,18.422857142857143,20.93,80.72,87.5,92.78,100.62,100.89857142857144,101.27,3.92,12.661428571428573,22.32,2.7728571428571427,3.5,,,
secretaria,201241,2012-10-07,2012,41,651,25,17,107,0.03840245775729647,1,25.429999999999996,17.72,3.632857142857142,5,20.29571428571429,11.36,29.67,8.545714285714283,11.83,16.69142857142857,21.94,72.31,80.77285714285715,87.63,100.43,101.27857142857142,102.03,3.85,13.324285714285717,24.9,4.17,6.12,,,
secretaria,201242,2012-10-14,2012,42,704,43,6,166,0.05965909090909091,1,1.54,1.42,0.22,1,19.172857142857143,11.26,28.41,11.535714285714285,12.91,14.900000000000002,18.1,74.36,77.95285714285714,81.85,100.34,100.82857142857142,101.52,17.29,22.717142857142857,27.74,3.805714285714285,5.72,,,
secretaria,201243,2012-10-21,2012,43,705,80,4,144,0.1049645390070922,1,32.67,19.19,4.667142857142857,2,21.148571428571433,12.92,29.67,10.472857142857144,12.49,17.162857142857142,20.78,70.31,79.38000000000001,90.95,99.55,100.47714285714288,101.09,2.64,21.09428571428572,27.71,3.7271428571428578,7.78,,,
secretaria,201244,2012-10-28,2012,44,651,75,1,252,0.11367127496159754,1,16.89,15.51,2.412857142857143,2,21.087142857142855,12.92,31.88,10.027142857142856,14.88,17.732857142857142,22.01,78.32,82.20285714285714,88.28,100.11,100.73714285714286,101.01,7.95,19.01142857142857,29.7,3.2085714285714286,4.91,,,
secretaria,201245,2012-11-04,2012,45,684,136,4,443,0.19005847953216373,1,0.35,0.32,0.0499999999999999,0,23.217142857142857,13.18,32.49,12.995714285714286,15.84,18.128571428571423,20.63,72.4,75.43714285714285,80.38,100.26,100.66,100.92,21.57,27.06714285714286,29.52,2.762857142857143,3.08,,,
secretaria,201246,2012-11-11,2012,46,667,135,0,492,0.18590704647676162,1,10.44,5.21,1.4914285714285715,3,20.46,14.21,29.71,10.24,13.35,15.704285714285714,19.88,72.09,75.9857142857143,81.56,100.67,101.16142857142856,101.45,11.14,22.110000000000003,30.92,4.9399999999999995,5.35,,,
secretaria,201247,2012-11-18,2012,47,711,317,14,533,0.44022503516174405,1,35.36,17.81,5.051428571428572,4,23.354285714285716,15.65,33.16,12.02428571428571,15.95,17.82857142857143,21.72,68.99,73.66857142857143,85.69,100.24,100.72,101.07,13.32,24.834285714285716,29.62,3.585714285714286,5.02,,,
secretaria,201248,2012-11-25,2012,48,712,322,2,508,0.44241573033707865,1,8.92,7.88,1.2742857142857142,1,22.851428571428578,13.69,32.39,12.482857142857142,13.19,16.38142857142857,19.22,62.37,70.03142857142858,75.15,100.29,100.80285714285712,101.32,8.75,24.342857142857145,31.96,3.6557142857142857,5.75,,,
secretaria,201249,2012-12-02,2012,49,713,381,15,835,0.5231416549789621,1,12.489999999999998,6.59,1.784285714285714,2,26.35571428571429,14.87,36.6,13.991428571428578,15.13,18.807142857142857,21.87,63.08,67.05,71.33,100.03,100.49428571428572,100.78,16.2,24.99142857142857,32.39,2.935714285714286,5.28,,,
secretaria,201250,2012-12-09,2012,50,712,414,2,738,0.5716292134831461,1,29.01,19.51,4.144285714285714,3,25.25142857142857,16.56,36.95,12.41714285714286,13.57,17.201428571428572,19.44,52.71,65.63,78.03,99.67,100.3057142857143,100.76,9.09,25.24285714285714,33.4,3.427142857142857,5.56,,,
secretaria,201251,2012-12-16,2012,51,710,356,3,707,0.48169014084507045,1,64.36,40.22,9.194285714285714,5,25.507142857142856,16.42,35.92,11.478571428571428,16.47,19.58285714285714,23.41,65.04,72.75857142857143,86.63,99.93,100.44428571428573,101.37,7.6,23.29,33.34,3.972857142857142,5.38,,,
secretaria,201252,2012-12-23,2012,52,518,326,1,439,0.6235521235521235,1,82.39,34.72,11.77,4,23.864285714285717,16.81,36.13,9.391428571428571,16.65,19.898571428571433,24.09,71.22,79.9742857142857,87.87,99.89,100.62714285714284,101.05,6.42,20.647142857142857,31.61,4.258571428571428,5.77,,,
secretaria,201301,2012-12-30,2013,1,667,365,0,403,0.5322338830584707,1,45.41,25.31,6.487142857142857,3,23.072857142857146,14.45,30.5,9.84,13.14,19.111428571428576,23.67,70.1,79.42285714285715,85.82,100.42,100.95,101.49,13.35,24.81,31.19,3.3957142857142855,4.91,,,
secretaria,201302,2013-01-06,2013,2,704,437,4,713,0.6036931818181818,1,32.35,21.59,4.621428571428572,2,23.541428571428572,15.21,29.58,8.829999999999995,15.27,19.63714285714286,23.76,72.03,79.98,87.48,100.2,100.78285714285714,101.38,13.46,25.16714285714286,30.59,3.417142857142857,4.14,,,
secretaria,201303,2013-01-13,2013,3,714,559,4,727,0.7661064425770309,1,7.42,4.7,1.06,2,23.482857142857146,16.73,30.88,10.18428571428571,17.31,18.485714285714284,19.3,71.92,75.47714285714287,77.84,100.47,100.76285714285711,101.06,21.74,26.74571428571429,28.92,3.888571428571428,4.75,,,
secretaria,201304,2013-01-20,2013,4,708,868,4,696,1.2189265536723164,1,9.53,8.17,1.3614285714285714,2,23.847142857142853,16.34,35.04,11.987142857142851,11.32,16.487142857142857,19.61,57.84,66.38142857142857,71.83,100.14,100.92142857142856,101.53,21.18,26.6,31.7,4.35,5.68,,,
secretaria,201305,2013-01-27,2013,5,711,898,5,597,1.2531645569620253,1,15.61,12.66,2.23,2,25.695714285714285,13.53,37.62,15.241428571428573,11.9,17.774285714285714,22.52,60.2,66.34142857142857,72.94,100.4,100.80571428571427,101.21,10.18,26.911428571428576,31.66,3.1957142857142857,4.02,,,
secretaria,201306,2013-02-03,2013,6,714,739,7,708,1.0210084033613445,1,13.16,8.21,1.88,3,22.97714285714286,16.07,30.91,10.04428571428571,14.29,17.265714285714285,20.25,65.91,72.20714285714286,76.88,100.85,101.00714285714284,101.16,12.2,22.08428571428571,27.72,4.821428571428571,6.53,,,
secretaria,201307,2013-02-10,2013,7,622,553,6,490,0.8794212218649518,1,48.48,20.37,6.925714285714286,6,26.074285714285715,20.82,32.88,9.514285714285712,20.77,21.602857142857143,22.82,72.35,78.38285714285713,85.69,100.21,100.43,100.59,15.6,20.474285714285713,23.65,2.777142857142857,3.27,,,
secretaria,201308,2013-02-17,2013,8,713,549,7,610,0.7573632538569425,1,45.98,28.14,6.568571428571429,5,24.699999999999996,16.1,32.17,8.90285714285714,17.12,20.937142857142856,23.35,74.0,80.70857142857143,87.47,100.33,100.81285714285714,101.35,9.93,18.49142857142857,26.17,4.174285714285714,5.58,,,
secretaria,201309,2013-02-24,2013,9,713,557,4,646,0.7755960729312763,1,5.93,4.26,0.8471428571428571,2,22.710000000000004,13.42,33.82,12.255714285714284,11.96,16.66142857142857,19.97,65.29,71.52142857142857,80.53,100.39,100.79714285714286,101.17,13.07,23.027142857142856,28.22,3.15,4.06,,,
secretaria,201310,2013-03-03,2013,10,714,600,9,494,0.8319327731092437,1,30.23,15.47,4.3185714285714285,5,22.052857142857142,14.05,29.51,8.777142857142852,14.73,18.157142857142855,22.64,73.67,80.23142857142857,91.88,100.51,100.82857142857142,101.0,6.96,17.057142857142857,25.73,2.411428571428572,3.44,,,
secretaria,201311,2013-03-10,2013,11,713,595,4,601,0.8246844319775596,1,30.99,16.2,4.427142857142857,4,21.357142857142858,15.24,31.12,7.2500000000000036,13.22,17.490000000000002,21.27,67.25,79.81285714285715,90.98,100.2,100.88428571428572,101.69,6.13,13.598571428571429,19.21,4.38,5.91,,,
secretaria,201312,2013-03-17,2013,12,712,339,9,589,0.47191011235955055,1,31.14,26.85,4.448571428571428,3,20.00714285714286,13.59,27.23,9.055714285714284,11.91,15.722857142857142,18.94,66.85,77.99714285714286,90.26,100.44,101.24285714285716,101.83,4.93,15.747142857142856,22.0,4.434285714285715,5.68,,,
secretaria,201313,2013-03-24,2013,13,711,489,3,510,0.6863572433192686,1,2.06,1.64,0.2942857142857143,1,20.391428571428573,13.62,29.09,11.181428571428572,14.85,16.080000000000002,17.3,73.85,78.46428571428571,80.62,100.88,101.22857142857144,101.63,12.61,18.43,22.07,3.597142857142857,4.27,,,
secretaria,201314,2013-03-31,2013,14,710,656,7,546,0.9154929577464789,1,45.1,27.09,6.442857142857143,3,22.554285714285715,16.06,31.19,10.312857142857148,16.01,18.02571428571429,21.17,69.27,78.12,87.44,100.1,100.76714285714286,101.23,11.02,16.310000000000002,21.06,4.468571428571428,7.9,,,
secretaria,201315,2013-04-07,2013,15,710,559,8,756,0.7845070422535211,1,38.959999999999994,21.11,5.565714285714285,3,19.97571428571428,12.37,28.49,9.008571428571434,10.93,16.32857142857143,19.9,72.9,80.78142857142858,90.45,100.39,101.02571428571429,101.35,6.36,13.711428571428572,19.41,3.89,5.16,,,
secretaria,201316,2013-04-14,2013,16,711,336,2,620,0.4711673699015471,1,0.1,0.03,0.0142857142857142,0,16.355714285714285,8.35,24.96,12.43285714285714,8.24,11.888571428571428,13.87,70.37,76.77571428571427,81.49,101.0,101.32142857142856,101.57,15.22,17.794285714285714,20.05,3.0985714285714288,5.7,,,
secretaria,201317,2013-04-21,2013,17,711,303,10,626,0.4247538677918425,1,0.28,0.14,0.04,0,18.97571428571429,11.4,27.82,13.574285714285711,13.82,14.582857142857142,15.59,73.1,77.82285714285715,83.05,101.22,101.53714285714284,101.85,12.56,16.17571428571429,18.03,2.5471428571428567,3.26,,,
secretaria,201318,2013-04-28,2013,18,708,370,2,645,0.518361581920904,1,25.760000000000005,8.83,3.6800000000000006,5,21.255714285714284,14.63,30.5,10.177142857142858,16.2,18.13,20.44,78.96,83.68571428571428,87.89,100.51,100.91,101.31,5.78,10.588571428571427,15.56,2.7,3.75,,,
secretaria,201319,2013-05-05,2013,19,712,290,3,525,0.4002808988764045,1,1.4300000000000002,1.25,0.2042857142857143,1,15.157142857142858,5.84,27.77,13.940000000000005,5.74,9.21,12.21,63.58,71.09714285714286,77.08,101.2,101.35857142857142,101.53,13.42,15.017142857142858,16.22,3.274285714285714,5.86,,,
secretaria,201320,2013-05-12,2013,20,711,230,1,562,0.31645569620253167,1,16.769999999999996,12.7,2.395714285714285,2,15.758571428571427,6.26,26.72,8.89714285714286,3.33,12.15857142857143,18.36,64.4,80.80285714285715,89.02,100.65,101.36857142857144,102.16,5.19,9.474285714285717,15.56,2.795714285714286,4.0,,,
secretaria,201321,2013-05-19,2013,21,712,92,3,514,0.12078651685393259,1,23.92,15.95,3.4171428571428573,2,15.54,9.35,21.51,8.798571428571432,11.7,13.665714285714284,16.38,83.99,88.37285714285714,93.56,101.18,101.37285714285714,101.62,4.34,7.51142857142857,10.15,2.3957142857142855,3.22,,,
secretaria,201322,2013-05-26,2013,22,712,110,1,338,0.1502808988764045,1,60.13,31.86,8.59,3,14.781428571428568,5.85,23.65,10.674285714285707,7.72,12.141428571428571,17.34,78.31,85.13714285714286,93.73,99.87,100.78142857142858,101.38,2.51,9.51142857142857,13.7,3.03,5.46,,,
secretaria,201323,2013-06-02,2013,23,710,56,4,354,0.07887323943661972,1,5.819999999999999,5.64,0.8314285714285713,1,13.472857142857146,6.71,22.42,11.244285714285716,8.82,10.445714285714288,12.64,74.22,82.87285714285713,91.23,101.15,101.50571428571428,102.02,6.63,11.05,13.3,2.7814285714285716,4.12,,,
secretaria,201324,2013-06-09,2013,24,712,61,1,379,0.08146067415730338,1,1.97,1.65,0.2814285714285714,1,14.992857142857144,8.96,22.61,10.122857142857145,10.18,12.368571428571428,15.11,77.28,84.53285714285713,91.12,101.42,101.56142857142858,101.67,5.82,8.788571428571428,12.13,2.432857142857143,3.83,,,
secretaria,201325,2013-06-16,2013,25,712,42,1,276,0.054775280898876406,1,48.59,22.22,6.941428571428571,6,14.035714285714286,8.23,21.7,6.814285714285715,8.0,12.142857142857142,13.83,79.58,88.83428571428571,92.51,100.29,101.1,101.54,2.85,5.952857142857143,12.62,3.885714285714286,6.42,,,
secretaria,201326,2013-06-23,2013,26,711,20,0,301,0.02812939521800281,1,35.21,18.59,5.03,4,13.431428571428572,6.92,22.29,8.648571428571424,7.5,11.515714285714283,14.23,80.55,88.34714285714286,93.63,100.64,101.24285714285716,101.78,5.08,8.468571428571428,12.39,2.777142857142857,4.08,,,
secretaria,201327,2013-06-30,2013,27,711,3,3,223,0.004219409282700422,1,5.82,4.17,0.8314285714285715,1,14.257142857142854,4.3,25.94,11.297142857142855,5.87,11.44285714285714,18.29,75.02,83.95142857142858,91.55,100.88,101.51428571428572,101.95,7.19,10.664285714285716,13.42,2.642857142857143,3.86,,,
secretaria,201328,2013-07-07,2013,28,712,10,3,258,0.014044943820224719,1,52.33000000000001,43.92,7.475714285714288,2,16.024285714285714,9.65,24.59,9.255714285714287,9.63,13.98,16.27,84.54,88.06142857142858,93.86,101.22,101.62428571428572,102.26,4.34,8.881428571428572,12.16,2.787142857142858,3.81,,,
secretaria,201329,2013-07-14,2013,29,712,13,5,200,0.018258426966292134,1,41.71,18.91,5.958571428571429,4,12.342857142857142,4.11,22.9,10.62142857142857,6.15,8.831428571428571,14.68,72.99,80.33,88.8,100.64,101.16142857142856,101.66,2.5,9.694285714285714,13.9,3.2728571428571422,5.4,,,
secretaria,201330,2013-07-21,2013,30,712,2,0,219,0.0028089887640449437,1,0.5800000000000001,0.5,0.0828571428571428,0,8.114285714285714,1.32,19.1,10.957142857142856,1.36,4.135714285714286,7.89,71.97,77.53142857142858,85.7,100.99,102.03714285714284,102.58,7.0,12.752857142857144,15.31,3.325714285714286,5.73,,,
secretaria,201331,2013-07-28,2013,31,712,2,0,180,0.0028089887640449437,1,12.44,8.35,1.7771428571428571,2,15.211428571428572,8.15,26.87,11.411428571428573,9.18,12.325714285714286,15.97,79.46,83.52285714285715,88.39,100.65,101.32857142857144,101.88,2.62,10.287142857142856,14.62,2.7157142857142853,3.82,,,
secretaria,201332,2013-08-04,2013,32,712,1,0,221,0.0014044943820224719,1,64.78,26.56,9.254285714285714,5,13.547142857142855,5.6,25.84,9.821428571428571,8.15,10.948571428571428,15.08,76.91,85.20714285714287,90.65,100.48,101.25428571428571,101.58,3.01,9.45142857142857,16.55,3.8271428571428574,5.64,,,
secretaria,201333,2013-08-11,2013,33,691,0,1,170,0.0,1,7.869999999999999,5.64,1.124285714285714,2,10.312857142857142,4.8,19.15,9.34,6.08,7.512857142857142,8.59,79.03,83.4642857142857,89.65,101.1,101.86,102.36,2.84,12.568571428571428,17.5,3.0771428571428574,4.53,,,
secretaria,201334,2013-08-18,2013,34,712,1,2,236,0.0014044943820224719,1,85.99000000000001,49.07,12.284285714285716,3,14.512857142857143,5.81,26.75,11.82714285714286,5.76,11.59857142857143,15.29,79.1,83.61285714285715,93.22,100.54,101.49428571428572,102.18,3.23,10.99714285714286,17.73,3.7271428571428578,4.96,,,
secretaria,201335,2013-08-25,2013,35,712,0,0,166,0.0,1,74.74000000000001,46.31,10.677142857142858,3,12.29142857142857,5.17,25.92,9.732857142857146,6.58,9.911428571428573,15.72,80.05,86.17428571428572,93.1,101.04,101.78285714285714,102.21,3.29,12.705714285714285,19.57,3.6757142857142857,7.13,,,
secretaria,201336,2013-09-01,2013,36,712,0,5,212,0.0,1,6.13,3.78,0.8757142857142857,2,16.81142857142857,6.29,26.37,11.048571428571428,7.77,14.294285714285715,18.22,83.4,85.91714285714285,89.91,100.57,101.30857142857144,102.14,6.25,14.098571428571429,19.81,2.9285714285714284,4.19,,,
secretaria,201337,2013-09-08,2013,37,712,2,1,266,0.0028089887640449437,1,4.669999999999999,4.46,0.667142857142857,1,21.72,15.27,31.13,12.39,17.4,18.37857142857143,19.28,77.43,82.4057142857143,86.48,100.68,101.07857142857142,101.6,9.49,17.99285714285714,21.14,2.968571428571429,4.19,,,
secretaria,201338,2013-09-15,2013,38,712,12,5,340,0.016853932584269662,1,57.45,22.58,8.207142857142857,4,15.234285714285711,5.18,27.14,8.868571428571425,4.64,11.895714285714288,19.23,66.39,81.92285714285713,93.95,100.4,101.05714285714286,102.0,3.56,11.501428571428573,23.72,3.4442857142857135,6.76,,,
secretaria,201339,2013-09-22,2013,39,709,4,0,276,0.004231311706629055,1,47.3,13.71,6.757142857142857,5,13.827142857142858,7.75,20.67,8.055714285714286,9.28,11.512857142857143,13.45,80.07,86.6542857142857,93.67,101.03,101.54285714285712,101.98,5.37,12.784285714285714,22.76,4.15142857142857,6.28,,,
secretaria,201340,2013-09-29,2013,40,711,4,0,237,0.0028129395218002813,1,9.01,6.63,1.2871428571428571,2,16.268571428571427,9.23,22.8,9.55714285714286,11.82,13.534285714285714,15.33,77.85,84.48428571428572,88.78,100.88,101.11285714285714,101.5,9.37,17.27142857142857,25.36,3.251428571428572,4.7,,,
secretaria,201341,2013-10-06,2013,41,711,10,3,475,0.014064697609001406,1,10.12,9.97,1.445714285714286,1,17.414285714285715,8.07,26.85,11.97428571428572,10.72,13.825714285714284,18.3,77.29,81.20285714285714,88.91,101.12,101.61714285714288,102.16,9.82,20.49571428571428,26.75,3.0,4.46,,,
secretaria,201342,2013-10-13,2013,42,712,22,1,380,0.03089887640449438,1,16.38,5.1,2.34,4,19.40857142857143,12.61,26.27,9.125714285714286,15.66,16.568571428571428,19.21,82.46,84.40999999999998,88.18,100.62,100.99285714285716,101.48,12.34,19.601428571428578,25.12,2.7271428571428573,3.38,,,
secretaria,201343,2013-10-20,2013,43,712,25,2,342,0.033707865168539325,1,95.9,36.87,13.7,4,19.322857142857146,13.12,28.41,9.208571428571428,13.38,16.724285714285717,19.12,78.81,85.62714285714286,91.43,100.26,100.79,101.76,2.93,13.677142857142858,26.3,3.9728571428571433,5.24,,,
secretaria,201344,2013-10-27,2013,44,712,30,3,391,0.04073033707865169,1,2.19,1.39,0.3128571428571428,1,18.99,9.22,27.87,11.672857142857143,11.06,15.095714285714283,18.92,76.1,79.44142857142857,81.37,100.62,101.07142857142856,101.5,15.0,23.997142857142855,29.94,4.257142857142857,5.76,,,
secretaria,201345,2013-11-03,2013,45,703,41,1,418,0.05263157894736842,1,4.08,3.03,0.5828571428571429,2,19.85,11.11,29.99,11.70714285714286,12.51,15.581428571428573,20.21,74.93,78.00142857142858,83.16,100.42,101.10571428571428,101.71,12.73,24.967142857142857,30.9,4.007142857142857,5.97,,,
secretaria,201346,2013-11-10,2013,46,711,31,0,422,0.04360056258790436,1,135.07,56.79,19.295714285714286,5,21.944285714285716,13.06,31.21,11.702857142857145,15.85,18.65142857142857,22.79,79.31,82.82428571428571,90.28,99.45,100.54,101.38,2.16,20.66,31.16,3.8228571428571434,5.87,,,
secretaria,201347,2013-11-17,2013,47,711,66,0,704,0.0829817158931083,1,37.58,18.73,5.368571428571428,4,21.31714285714286,11.81,30.59,10.36714285714286,14.97,18.14,22.09,78.16,83.23142857142857,90.82,100.54,100.8257142857143,101.13,11.47,23.47571428571428,31.0,3.622857142857143,4.82,,,
secretaria,201348,2013-11-24,2013,48,710,100,2,754,0.13943661971830987,1,2.78,1.73,0.3971428571428571,1,22.057142857142853,13.8,30.68,11.451428571428572,14.29,17.777142857142856,21.4,74.4,78.33285714285714,82.13,100.02,100.76285714285714,101.24,19.94,28.197142857142858,32.71,3.848571428571428,5.74,,,
secretaria,201349,2013-12-01,2013,49,711,153,4,606,0.21378340365682139,1,45.45,27.04,6.492857142857143,5,21.42142857142857,14.27,30.12,10.642857142857146,14.34,17.68857142857143,19.75,74.05,80.28428571428572,85.05,100.13,100.57714285714287,100.97,16.46,25.48428571428571,32.63,3.3342857142857136,4.77,,,
secretaria,201350,2013-12-08,2013,50,711,215,1,724,0.2967651195499297,1,16.57,8.42,2.367142857142857,3,21.942857142857147,15.32,30.42,10.518571428571429,15.69,18.39428571428571,22.05,78.53,81.26571428571428,85.54,100.37,100.74428571428572,101.19,11.32,23.37857142857143,32.51,3.2957142857142863,4.86,,,
secretaria,201351,2013-12-15,2013,51,709,241,2,436,0.3342736248236953,1,0.05,0.05,0.0071428571428571,0,23.095714285714287,16.55,29.04,10.491428571428573,18.3,19.282857142857143,19.91,77.38,80.4342857142857,82.0,100.55,100.67428571428572,100.78,26.42,29.711428571428566,32.76,3.975714285714286,4.94,,,
secretaria,201352,2013-12-22,2013,52,677,287,1,369,0.4239290989660266,1,5.24,2.53,0.7485714285714286,2,25.249999999999996,17.16,34.31,10.792857142857144,18.55,20.904285714285717,23.31,74.24,78.64999999999999,82.37,100.47,100.62285714285714,100.97,22.47,27.017142857142854,31.01,3.0285714285714285,4.57,,,
secretaria,201401,2013-12-29,2014,1,682,424,3,467,0.6217008797653959,1,42.39,12.79,6.055714285714286,6,25.908571428571427,17.44,33.4,8.154285714285713,16.24,22.12142857142857,24.49,73.19,80.69571428571427,86.55,99.75,100.28571428571428,101.32,8.1,22.569999999999997,29.76,3.1100000000000003,4.5,,,
secretaria,201402,2014-01-05,2014,2,700,475,2,458,0.66,1,33.96,20.73,4.851428571428571,4,25.028571428571432,15.76,33.09,9.937142857142849,17.55,21.208571428571425,23.33,74.67,80.69285714285715,90.16,100.53,100.74714285714286,101.18,12.21,24.28,32.84,2.8771428571428572,3.51,,,
secretaria,201403,2014-01-12,2014,3,704,267,2,696,0.37073863636363635,1,23.43,10.49,3.347142857142857,4,24.25142857142857,17.39,32.64,8.984285714285711,19.09,20.458571428571428,21.37,74.85,80.78428571428572,89.11,100.73,100.9157142857143,101.26,9.48,23.488571428571426,31.7,2.517142857142857,5.54,,,
secretaria,201404,2014-01-19,2014,4,703,499,4,844,0.701280227596017,1,12.010000000000002,5.66,1.715714285714286,3,27.574285714285715,19.45,35.81,11.867142857142852,17.45,21.33571428571428,23.57,65.68,70.95857142857143,75.36,100.28,100.55714285714284,101.14,11.8,24.450000000000006,30.14,3.467142857142857,5.95,,,
secretaria,201405,2014-01-26,2014,5,707,598,5,975,0.8359264497878359,1,36.25,15.19,5.178571428571429,5,27.44,19.19,35.55,10.529999999999998,20.06,22.57857142857143,23.69,70.49,76.79428571428572,85.91,100.72,100.84428571428572,101.12,8.44,21.917142857142856,27.45,2.47,4.62,,,
secretaria,201406,2014-02-02,2014,6,703,630,5,783,0.887624466571835,1,8.31,6.32,1.1871428571428573,1,30.31,22.34,39.43,12.371428571428574,23.01,23.210000000000004,23.42,64.44,69.07571428571428,75.45,100.46,100.53,100.6,19.68,25.381428571428575,28.59,2.358571428571428,3.33,,,
secretaria,201407,2014-02-09,2014,7,700,593,2,682,0.84,1,57.690000000000005,22.58,8.241428571428573,4,25.92285714285714,18.51,38.94,8.700000000000003,14.64,20.32714285714286,23.43,62.82,73.73,86.27,100.46,100.92571428571428,101.84,8.34,21.47714285714286,27.27,4.021428571428571,6.84,,,
secretaria,201408,2014-02-16,2014,8,704,477,3,561,0.671875,1,17.08,11.76,2.44,3,24.15,17.39,31.62,10.081428571428573,16.36,19.467142857142857,22.23,71.46,76.75571428571428,83.57,100.67,101.06857142857145,101.7,8.89,21.58142857142857,26.58,3.842857142857142,5.82,,,
secretaria,201409,2014-02-23,2014,9,709,536,14,603,0.7503526093088858,1,73.51,23.12,10.501428571428573,5,23.142857142857142,15.77,30.69,7.647142857142853,16.65,20.15142857142857,22.9,80.53,84.17428571428572,90.09,100.41,100.63571428571429,100.81,5.23,15.505714285714287,23.05,3.4957142857142856,4.93,,,
secretaria,201410,2014-03-02,2014,10,710,468,7,492,0.6591549295774648,1,28.01,12.53,4.001428571428571,4,22.545714285714286,17.11,28.58,7.859999999999999,16.78,19.174285714285713,21.05,75.26,82.19285714285715,89.79,100.7,100.87285714285714,101.06,12.5,20.147142857142857,24.22,2.9414285714285713,4.94,,,
secretaria,201411,2014-03-09,2014,11,711,467,1,591,0.6540084388185654,1,8.4,3.98,1.2,3,23.317142857142866,17.22,30.73,9.61285714285714,17.4,19.445714285714285,20.78,77.33,80.15142857142858,83.24,100.37,100.83857142857144,101.34,12.4,19.505714285714284,24.14,3.204285714285714,4.87,,,
secretaria,201412,2014-03-16,2014,12,710,510,3,603,0.7126760563380282,1,65.58,22.55,9.368571428571428,5,22.388571428571428,13.85,30.86,6.09714285714286,12.76,19.888571428571428,22.93,75.81,86.42999999999999,91.9,100.06,100.6242857142857,101.51,4.69,12.535714285714286,20.05,3.3028571428571434,4.49,,,
secretaria,201413,2014-03-23,2014,13,711,496,10,552,0.6821378340365682,1,0.47,0.28,0.0671428571428571,0,21.382857142857144,11.05,30.6,10.544285714285715,11.58,17.604285714285712,20.5,72.19,80.51142857142857,84.47,100.72,101.35428571428572,101.77,19.32,20.53142857142857,22.84,2.831428571428571,4.15,,,
secretaria,201414,2014-03-30,2014,14,710,690,7,627,0.9690140845070423,1,27.94,18.5,3.991428571428571,3,23.24142857142857,17.47,30.5,8.182857142857141,19.33,20.432857142857134,21.86,78.6,85.23285714285714,89.61,100.48,101.23142857142857,101.61,6.56,15.251428571428574,20.76,3.6942857142857144,5.38,,,
secretaria,201415,2014-04-06,2014,15,709,913,12,537,1.2820874471086037,1,68.49000000000001,39.79,9.784285714285716,4,22.91142857142857,15.62,32.58,8.69285714285714,17.41,20.014285714285712,22.41,80.78,84.87714285714287,92.72,100.28,100.68,101.04,4.38,13.461428571428572,19.8,3.538571428571429,6.14,,,
secretaria,201416,2014-04-13,2014,16,709,545,8,496,0.767277856135402,1,4.5600000000000005,2.16,0.6514285714285715,2,18.398571428571422,10.39,27.62,8.944285714285718,9.83,15.272857142857143,18.56,71.26,83.01714285714284,89.15,100.69,101.21428571428572,101.69,6.74,15.129999999999995,19.65,2.8157142857142854,5.53,,,
secretaria,201417,2014-04-20,2014,17,707,795,7,555,1.1202263083451203,1,1.06,0.39,0.1514285714285714,0,17.75857142857143,11.22,25.94,8.334285714285716,11.6,14.218571428571428,17.66,76.44,80.93999999999998,86.44,101.11,101.43857142857144,101.6,10.99,15.117142857142856,17.46,3.0157142857142856,3.97,,,
secretaria,201418,2014-04-27,2014,18,709,483,4,610,0.6755994358251057,1,5.06,2.85,0.7228571428571428,2,17.56714285714286,10.22,25.59,10.157142857142862,12.63,14.191428571428572,16.87,75.9,81.97857142857141,92.59,100.09,101.14857142857144,101.79,2.73,12.394285714285717,16.52,3.4585714285714286,5.75,,,
secretaria,201419,2014-05-04,2014,19,712,421,7,592,0.5884831460674157,1,33.14,15.11,4.734285714285714,5,18.13,13.11,24.63,6.568571428571426,13.09,15.994285714285716,17.82,82.49,87.84714285714287,94.97,101.03,101.26285714285714,101.75,2.1,9.225714285714288,12.21,2.3528571428571428,4.0,,,
secretaria,201420,2014-05-11,2014,20,711,407,3,440,0.5668073136427567,1,14.25,12.33,2.0357142857142856,2,17.505714285714287,11.25,24.45,9.690000000000005,12.59,14.392857142857142,15.71,77.49,82.9857142857143,91.06,101.12,101.30142857142856,101.76,8.37,11.44285714285714,14.79,2.0471428571428567,3.05,,,
