h,real,pred,conjunto
1,0.0,-0.20255623897056418,M1_clima6_vetor
1,0.0,0.006573121323308589,M1_clima6_vetor
1,0.0,0.19121175037230045,M1_clima6_vetor
1,0.0,-0.1220874073497267,M1_clima6_vetor
1,0.0,-0.12879352629586444,M1_clima6_vetor
1,0.0,-0.04615756264344714,M1_clima6_vetor
1,0.0,0.20041597889489646,M1_clima6_vetor
1,0.0,0.053937294419819724,M1_clima6_vetor
1,0.0,0.22069650718940573,M1_clima6_vetor
1,0.0,0.5185607513960847,M1_clima6_vetor
1,0.0,0.2709115596208831,M1_clima6_vetor
1,0.0,0.3571652208399077,M1_clima6_vetor
1,0.0,0.9497921257311808,M1_clima6_vetor
1,0.0,0.650489753169257,M1_clima6_vetor
1,0.0,0.537009271434391,M1_clima6_vetor
1,2.0,0.14650814856841518,M1_clima6_vetor
1,20.0,13.237129336997436,M1_clima6_vetor
1,203.0,49.56028269699942,M1_clima6_vetor
1,463.0,155.4219328244356,M1_clima6_vetor
1,524.0,351.5027234779219,M1_clima6_vetor
1,879.0,613.0931071436445,M1_clima6_vetor
1,344.0,589.9959643210752,M1_clima6_vetor
1,313.0,226.9184889643981,M1_clima6_vetor
1,92.0,90.42195769006469,M1_clima6_vetor
1,17.0,83.99304548649071,M1_clima6_vetor
1,19.0,24.617801062284826,M1_clima6_vetor
1,24.0,7.688159977115426,M1_clima6_vetor
1,11.0,11.43561945570659,M1_clima6_vetor
1,3.0,9.162397134992071,M1_clima6_vetor
1,3.0,-0.5642112605833645,M1_clima6_vetor
1,0.0,0.2740582574424126,M1_clima6_vetor
1,0.0,0.16121312358541978,M1_clima6_vetor
1,6.0,0.06975541049598939,M1_clima6_vetor
1,7.0,5.990772174380214,M1_clima6_vetor
1,10.0,8.023369101248184,M1_clima6_vetor
1,0.0,2.360788798868381,M1_clima6_vetor
1,0.0,2.444814879657153,M1_clima6_vetor
1,2.0,-2.5077083516050114,M1_clima6_vetor
1,2.0,4.627251883637659,M1_clima6_vetor
1,10.0,2.5016041887501244,M1_clima6_vetor
1,27.0,47.00508222426058,M1_clima6_vetor
1,93.0,12.853416115238028,M1_clima6_vetor
1,250.0,315.1638768654766,M1_clima6_vetor
1,541.0,516.6428638877807,M1_clima6_vetor
1,581.0,587.3111957733032,M1_clima6_vetor
1,762.0,570.4747283500859,M1_clima6_vetor
1,473.0,368.19880861027934,M1_clima6_vetor
1,225.0,559.9148314335605,M1_clima6_vetor
1,66.0,226.79822093856455,M1_clima6_vetor
1,74.0,63.718508440813174,M1_clima6_vetor
1,32.0,32.99887951356854,M1_clima6_vetor
1,15.0,23.38087631883686,M1_clima6_vetor
1,13.0,19.75383024894524,M1_clima6_vetor
1,9.0,7.705491783449879,M1_clima6_vetor
1,9.0,0.10732730576849452,M1_clima6_vetor
1,0.0,0.9975487662462907,M1_clima6_vetor
1,5.0,4.450140999395308,M1_clima6_vetor
1,3.0,1.0534722180561653,M1_clima6_vetor
1,6.0,10.47434136242506,M1_clima6_vetor
1,3.0,2.749392788915763,M1_clima6_vetor
1,7.0,0.6993924747587683,M1_clima6_vetor
1,3.0,7.430034229321543,M1_clima6_vetor
1,9.0,15.885157173234525,M1_clima6_vetor
1,12.0,11.832316834779583,M1_clima6_vetor
1,39.0,65.04783178010618,M1_clima6_vetor
1,156.0,133.73476066610684,M1_clima6_vetor
1,558.0,466.5136758888306,M1_clima6_vetor
1,1227.0,784.4611664914153,M1_clima6_vetor
1,1109.0,741.5256279081958,M1_clima6_vetor
1,1849.0,791.8253276433167,M1_clima6_vetor
1,1855.0,1426.5219780938994,M1_clima6_vetor
1,194.0,222.9381641914734,M1_clima6_vetor
1,22.0,41.63648479151498,M1_clima6_vetor
1,13.0,10.920774149002476,M1_clima6_vetor
1,13.0,16.57384208944697,M1_clima6_vetor
1,13.0,13.6163357832369,M1_clima6_vetor
1,9.0,12.076325872604766,M1_clima6_vetor
1,10.0,9.26042846236621,M1_clima6_vetor
1,3.0,8.423582470526524,M1_clima6_vetor
1,2.0,7.019165596086475,M1_clima6_vetor
1,3.0,3.5716873143322307,M1_clima6_vetor
1,2.0,2.1645198648605897,M1_clima6_vetor
1,7.0,1.475922522396156,M1_clima6_vetor
1,5.0,3.8755683850433122,M1_clima6_vetor
1,1.0,2.6685629526281076,M1_clima6_vetor
1,26.0,38.91910373882688,M1_clima6_vetor
1,37.0,53.08384290064764,M1_clima6_vetor
1,75.0,72.28945929694135,M1_clima6_vetor
1,245.0,293.6549229988602,M1_clima6_vetor
1,494.0,385.91583506903095,M1_clima6_vetor
1,1199.0,970.4236928567892,M1_clima6_vetor
1,2381.0,1246.1109136220343,M1_clima6_vetor
1,2247.0,1644.1026357032404,M1_clima6_vetor
1,2212.0,1995.0477150825807,M1_clima6_vetor
1,1944.0,2185.2663902269987,M1_clima6_vetor
1,883.0,1980.6769018389186,M1_clima6_vetor
1,257.0,416.37923182114133,M1_clima6_vetor
1,50.0,79.31789721612267,M1_clima6_vetor
1,13.0,15.23533566029151,M1_clima6_vetor
1,9.0,12.418785813495047,M1_clima6_vetor
1,4.0,2.5790392328701457,M1_clima6_vetor
1,9.0,6.932384791306216,M1_clima6_vetor
1,8.0,2.680245683924795,M1_clima6_vetor
1,3.0,3.430149229697465,M1_clima6_vetor
1,6.0,7.22497170712741,M1_clima6_vetor
1,5.0,6.853631825324886,M1_clima6_vetor
1,8.0,3.699263043442308,M1_clima6_vetor
1,0.0,3.6283626232921087,M1_clima6_vetor
1,2.0,2.4555542048001238,M1_clima6_vetor
1,2.0,2.7662534703361494,M1_clima6_vetor
1,1.0,2.392957019856436,M1_clima6_vetor
1,2.0,3.1401669594560833,M1_clima6_vetor
1,1.0,8.592622598772982,M1_clima6_vetor
1,1.0,-4.544278827402879,M1_clima6_vetor
4,3.0,8.47057021959021,M1_clima6_vetor
4,0.0,-0.01714382468378684,M1_clima6_vetor
4,0.0,-1.6818205981802745,M1_clima6_vetor
4,0.0,1.7187609552121632,M1_clima6_vetor
4,0.0,0.1252183859999673,M1_clima6_vetor
4,0.0,-0.3379823635554548,M1_clima6_vetor
4,0.0,-0.21058489424092297,M1_clima6_vetor
4,0.0,0.5134746302183851,M1_clima6_vetor
4,0.0,0.019182462690682283,M1_clima6_vetor
4,0.0,-0.016651991568441483,M1_clima6_vetor
4,0.0,-0.044591011202022864,M1_clima6_vetor
4,0.0,0.6445014616972996,M1_clima6_vetor
4,0.0,0.24942239835020547,M1_clima6_vetor
4,0.0,-0.07606757031240036,M1_clima6_vetor
4,0.0,0.3199365953172833,M1_clima6_vetor
4,0.0,0.009829777153909328,M1_clima6_vetor
4,0.0,-0.19655424226269294,M1_clima6_vetor
4,0.0,0.4623268666335148,M1_clima6_vetor
4,0.0,0.2518948491919281,M1_clima6_vetor
4,0.0,0.3661393334253676,M1_clima6_vetor
4,0.0,1.6733290143225226,M1_clima6_vetor
4,0.0,-0.008137258503108981,M1_clima6_vetor
4,0.0,1.4368613192218398,M1_clima6_vetor
4,0.0,6.1927409729189105,M1_clima6_vetor
4,0.0,3.44889545499744,M1_clima6_vetor
4,1.0,5.052933306324083,M1_clima6_vetor
4,12.0,2.4821498821948773,M1_clima6_vetor
4,8.0,-0.4431545034007721,M1_clima6_vetor
4,9.0,42.724241798757696,M1_clima6_vetor
4,0.0,9.554544428497007,M1_clima6_vetor
4,1.0,-2.9796923358405043,M1_clima6_vetor
4,0.0,-2.253756061903438,M1_clima6_vetor
4,1.0,0.7963122630262213,M1_clima6_vetor
4,1.0,-0.056362485734596214,M1_clima6_vetor
4,0.0,0.5090182436157996,M1_clima6_vetor
4,0.0,0.6714262440831389,M1_clima6_vetor
4,0.0,-0.09430758714026499,M1_clima6_vetor
4,0.0,-0.010214019065873003,M1_clima6_vetor
4,0.0,0.15053104030581915,M1_clima6_vetor
4,0.0,0.038136119135450036,M1_clima6_vetor
4,0.0,0.0177048990649006,M1_clima6_vetor
4,0.0,0.014335438996791648,M1_clima6_vetor
4,0.0,0.33857374030104165,M1_clima6_vetor
4,1.0,0.6917083902647854,M1_clima6_vetor
4,0.0,0.6743025741428191,M1_clima6_vetor
4,1.0,1.4711637111035496,M1_clima6_vetor
4,2.0,-0.7002934130518624,M1_clima6_vetor
4,1.0,-0.7121838310447736,M1_clima6_vetor
4,9.0,0.2204602431698493,M1_clima6_vetor
4,51.0,9.221988399590607,M1_clima6_vetor
4,269.0,110.74666739327535,M1_clima6_vetor
4,482.0,56.155136836714334,M1_clima6_vetor
4,753.0,337.37330585711527,M1_clima6_vetor
4,569.0,695.3322439382331,M1_clima6_vetor
4,223.0,415.04188490820906,M1_clima6_vetor
4,122.0,388.2231964657636,M1_clima6_vetor
4,61.0,189.47970944805613,M1_clima6_vetor
4,26.0,45.73986462600748,M1_clima6_vetor
4,14.0,9.157572033901035,M1_clima6_vetor
4,13.0,13.545365230917037,M1_clima6_vetor
4,11.0,1.7592190430609007,M1_clima6_vetor
4,3.0,6.821584530872095,M1_clima6_vetor
4,1.0,6.4345526839879845,M1_clima6_vetor
4,0.0,0.6249482392598711,M1_clima6_vetor
4,0.0,0.32071321723727936,M1_clima6_vetor
4,11.0,0.3286881715755829,M1_clima6_vetor
4,9.0,0.47904614899090436,M1_clima6_vetor
4,4.0,10.233074870000506,M1_clima6_vetor
4,1.0,2.7137588307239255,M1_clima6_vetor
4,3.0,-0.9060638416429633,M1_clima6_vetor
4,0.0,0.6390683957847634,M1_clima6_vetor
4,0.0,-3.785528378545475,M1_clima6_vetor
4,7.0,5.667329269092762,M1_clima6_vetor
4,37.0,136.2781681929718,M1_clima6_vetor
4,199.0,565.0847788976463,M1_clima6_vetor
4,360.0,73.12198205809001,M1_clima6_vetor
4,589.0,457.68745735170916,M1_clima6_vetor
4,760.0,486.4696584735075,M1_clima6_vetor
4,540.0,375.8713399295896,M1_clima6_vetor
4,450.0,223.47917957772003,M1_clima6_vetor
4,219.0,221.45780017467354,M1_clima6_vetor
4,76.0,158.61329616331574,M1_clima6_vetor
4,52.0,81.22628945845412,M1_clima6_vetor
4,25.0,22.794641993041036,M1_clima6_vetor
4,18.0,14.958613865749063,M1_clima6_vetor
4,9.0,13.680677500521107,M1_clima6_vetor
4,1.0,3.55956027475371,M1_clima6_vetor
4,3.0,0.6718232631563089,M1_clima6_vetor
4,5.0,0.1412322225309545,M1_clima6_vetor
4,4.0,2.3756147422958973,M1_clima6_vetor
4,7.0,4.345796901637098,M1_clima6_vetor
4,0.0,2.5338186617953404,M1_clima6_vetor
4,3.0,4.886005051265472,M1_clima6_vetor
4,3.0,1.4256258605304186,M1_clima6_vetor
4,10.0,2.7996243717560723,M1_clima6_vetor
4,11.0,14.253854080842398,M1_clima6_vetor
4,30.0,13.332081570743874,M1_clima6_vetor
4,80.0,114.5906138983944,M1_clima6_vetor
4,249.0,230.4506002748362,M1_clima6_vetor
4,1311.0,592.5423636058699,M1_clima6_vetor
4,995.0,591.8520523195691,M1_clima6_vetor
4,1601.0,1020.0265602242947,M1_clima6_vetor
4,1783.0,603.1965716442996,M1_clima6_vetor
4,1347.0,1250.3315453278135,M1_clima6_vetor
4,1510.0,1131.133083517016,M1_clima6_vetor
4,10.0,54.116384408750434,M1_clima6_vetor
4,22.0,17.6248108029015,M1_clima6_vetor
4,16.0,9.27933219699678,M1_clima6_vetor
4,14.0,4.720001284815874,M1_clima6_vetor
4,7.0,5.374031966149645,M1_clima6_vetor
4,7.0,6.1516809239758805,M1_clima6_vetor
4,6.0,4.444815407305554,M1_clima6_vetor
4,3.0,5.060667419966845,M1_clima6_vetor
4,1.0,5.171781111195916,M1_clima6_vetor
4,0.0,1.2760550642904245,M1_clima6_vetor
4,4.0,2.787624668509285,M1_clima6_vetor
4,1.0,2.0144711523399703,M1_clima6_vetor
4,19.0,3.5672645546889217,M1_clima6_vetor
4,32.0,20.147584739166028,M1_clima6_vetor
4,47.0,117.20248044746093,M1_clima6_vetor
4,161.0,135.31017530411143,M1_clima6_vetor
4,383.0,530.5437116511328,M1_clima6_vetor
4,917.0,547.8284185211133,M1_clima6_vetor
4,1801.0,957.3263359162705,M1_clima6_vetor
4,2184.0,1306.6891362520905,M1_clima6_vetor
4,2229.0,1847.7177835871832,M1_clima6_vetor
4,2159.0,765.2422254698934,M1_clima6_vetor
4,1988.0,1204.9368483238243,M1_clima6_vetor
4,579.0,809.8113797611477,M1_clima6_vetor
4,105.0,295.7567320357823,M1_clima6_vetor
4,22.0,-44.03576753842491,M1_clima6_vetor
4,7.0,9.768938518575391,M1_clima6_vetor
4,5.0,16.52932787228573,M1_clima6_vetor
4,11.0,5.579102378791217,M1_clima6_vetor
4,4.0,3.5286310812339177,M1_clima6_vetor
4,6.0,4.661951070014535,M1_clima6_vetor
4,9.0,2.8438847439511012,M1_clima6_vetor
4,7.0,4.488010914076095,M1_clima6_vetor
4,4.0,5.062750258761357,M1_clima6_vetor
4,4.0,4.2349689357863305,M1_clima6_vetor
4,5.0,2.864323050237179,M1_clima6_vetor
4,3.0,3.834464583556094,M1_clima6_vetor
4,1.0,3.895983196712874,M1_clima6_vetor
4,0.0,11.793831360670213,M1_clima6_vetor
4,1.0,11.224926901245071,M1_clima6_vetor
4,1.0,15.533403667887457,M1_clima6_vetor
8,0.0,29.30032200468899,M1_clima6_vetor
8,0.0,3.5743624413907322,M1_clima6_vetor
8,0.0,5.284831473472905,M1_clima6_vetor
8,0.0,-1.2094671829652945,M1_clima6_vetor
8,0.0,0.07147149652110094,M1_clima6_vetor
8,0.0,-0.295787451940538,M1_clima6_vetor
8,0.0,-0.05633743448264456,M1_clima6_vetor
8,0.0,-0.15503903929564541,M1_clima6_vetor
8,0.0,0.08840117040465495,M1_clima6_vetor
8,0.0,0.12480176250826962,M1_clima6_vetor
8,0.0,0.061182971169093436,M1_clima6_vetor
8,0.0,-0.2568104319712613,M1_clima6_vetor
8,0.0,-0.006276588064508613,M1_clima6_vetor
8,0.0,-0.04709534418387733,M1_clima6_vetor
8,0.0,-0.0159096725817396,M1_clima6_vetor
8,0.0,0.1595386771598638,M1_clima6_vetor
8,0.0,0.4357760727435209,M1_clima6_vetor
8,0.0,1.7148860606095973,M1_clima6_vetor
8,0.0,1.6896299366416754,M1_clima6_vetor
8,0.0,0.9201423313989949,M1_clima6_vetor
8,0.0,1.51970190256757,M1_clima6_vetor
8,0.0,7.637346481788513,M1_clima6_vetor
8,0.0,4.73352047315111,M1_clima6_vetor
8,1.0,12.051816355024327,M1_clima6_vetor
8,12.0,9.763785451453236,M1_clima6_vetor
8,8.0,5.791603038246457,M1_clima6_vetor
8,9.0,0.3547423005693361,M1_clima6_vetor
8,0.0,11.03386377130057,M1_clima6_vetor
8,1.0,19.92770723149793,M1_clima6_vetor
8,0.0,9.160049379090111,M1_clima6_vetor
8,1.0,-0.550831257674986,M1_clima6_vetor
8,1.0,-0.2255057504834332,M1_clima6_vetor
8,0.0,0.3269803783702122,M1_clima6_vetor
8,0.0,0.16408071258179321,M1_clima6_vetor
8,0.0,0.39856613023959314,M1_clima6_vetor
8,0.0,0.4380796870645816,M1_clima6_vetor
8,0.0,0.054947624788199145,M1_clima6_vetor
8,0.0,-0.04858348751117411,M1_clima6_vetor
8,0.0,-0.02526564380235695,M1_clima6_vetor
8,0.0,-0.006942231593175973,M1_clima6_vetor
8,0.0,0.22257323069077917,M1_clima6_vetor
8,1.0,0.3064125932368038,M1_clima6_vetor
8,0.0,0.26304269161914684,M1_clima6_vetor
8,1.0,0.5299781347842883,M1_clima6_vetor
8,2.0,-0.11816399716169701,M1_clima6_vetor
8,1.0,1.8723942074394921,M1_clima6_vetor
8,9.0,-1.854462074307061,M1_clima6_vetor
8,51.0,13.168728958304586,M1_clima6_vetor
8,269.0,48.42798429065751,M1_clima6_vetor
8,482.0,63.11426533804865,M1_clima6_vetor
8,753.0,216.65996812371893,M1_clima6_vetor
8,569.0,336.3866595168176,M1_clima6_vetor
8,223.0,263.00716277181886,M1_clima6_vetor
8,122.0,484.0755689619534,M1_clima6_vetor
8,61.0,31.39471455826611,M1_clima6_vetor
8,26.0,37.688726437965244,M1_clima6_vetor
8,14.0,29.76601226367129,M1_clima6_vetor
8,13.0,7.3729306686815494,M1_clima6_vetor
8,11.0,1.4428476979774763,M1_clima6_vetor
8,3.0,1.9007529701518355,M1_clima6_vetor
8,1.0,0.910879721609254,M1_clima6_vetor
8,0.0,0.6946027727939827,M1_clima6_vetor
8,0.0,3.651305355234165,M1_clima6_vetor
8,0.0,0.39383763399789423,M1_clima6_vetor
8,9.0,0.35160930866328866,M1_clima6_vetor
8,4.0,0.7362612190344733,M1_clima6_vetor
8,1.0,0.161929480541806,M1_clima6_vetor
8,3.0,2.3130218328114283,M1_clima6_vetor
8,0.0,0.9671242577766306,M1_clima6_vetor
8,0.0,1.649827091650587,M1_clima6_vetor
8,7.0,3.265188486803303,M1_clima6_vetor
8,37.0,24.59816128032371,M1_clima6_vetor
8,199.0,91.87932503885614,M1_clima6_vetor
8,360.0,264.63881840507133,M1_clima6_vetor
8,589.0,472.3856730048437,M1_clima6_vetor
8,760.0,464.4981600090013,M1_clima6_vetor
8,540.0,53.51943511334954,M1_clima6_vetor
8,450.0,281.0523257506497,M1_clima6_vetor
8,219.0,199.52524917938024,M1_clima6_vetor
8,76.0,-6.180235674214359,M1_clima6_vetor
8,52.0,26.164054815806495,M1_clima6_vetor
8,25.0,25.84586819243404,M1_clima6_vetor
8,18.0,33.02172101380227,M1_clima6_vetor
8,9.0,14.274427440171323,M1_clima6_vetor
8,1.0,5.349220016598378,M1_clima6_vetor
8,3.0,3.34744309429561,M1_clima6_vetor
8,5.0,2.1978750654906785,M1_clima6_vetor
8,4.0,3.185579762992404,M1_clima6_vetor
8,7.0,3.7754898323207824,M1_clima6_vetor
8,0.0,5.493842893491296,M1_clima6_vetor
8,3.0,4.394812687953686,M1_clima6_vetor
8,3.0,3.858636822991517,M1_clima6_vetor
8,10.0,2.6164564919720523,M1_clima6_vetor
8,11.0,-1.0056057984057192,M1_clima6_vetor
8,30.0,11.425017296093955,M1_clima6_vetor
8,80.0,14.971925947842234,M1_clima6_vetor
8,249.0,116.38925714134743,M1_clima6_vetor
8,1311.0,515.836005987572,M1_clima6_vetor
8,995.0,396.69256937096634,M1_clima6_vetor
8,1601.0,1171.032000555368,M1_clima6_vetor
8,1783.0,1126.4767697726581,M1_clima6_vetor
8,1347.0,1538.6937397280444,M1_clima6_vetor
8,1510.0,84.8034771484131,M1_clima6_vetor
8,520.0,150.96950434982713,M1_clima6_vetor
8,263.0,214.90820806202512,M1_clima6_vetor
8,16.0,4.595230273765479,M1_clima6_vetor
8,14.0,11.132085544465363,M1_clima6_vetor
8,7.0,6.40984010487114,M1_clima6_vetor
8,7.0,2.126147970402445,M1_clima6_vetor
8,6.0,2.7354020542258706,M1_clima6_vetor
8,3.0,2.673360236079785,M1_clima6_vetor
8,1.0,3.1018205573720214,M1_clima6_vetor
8,0.0,3.556459859789967,M1_clima6_vetor
8,4.0,2.938555792316297,M1_clima6_vetor
8,1.0,4.209648035882974,M1_clima6_vetor
8,19.0,2.7873813121792366,M1_clima6_vetor
8,32.0,4.848440531721575,M1_clima6_vetor
8,47.0,36.74782031981403,M1_clima6_vetor
8,161.0,69.35185316018632,M1_clima6_vetor
8,383.0,129.35244557182673,M1_clima6_vetor
8,917.0,803.9857808408862,M1_clima6_vetor
8,1801.0,1134.7322659475085,M1_clima6_vetor
8,2184.0,2087.1018407680845,M1_clima6_vetor
8,2229.0,1830.84391807531,M1_clima6_vetor
8,2159.0,957.6112649141796,M1_clima6_vetor
8,1988.0,745.3875142075512,M1_clima6_vetor
8,579.0,251.55034479508194,M1_clima6_vetor
8,105.0,414.5606907444073,M1_clima6_vetor
8,22.0,243.547102708088,M1_clima6_vetor
8,7.0,44.68650964815334,M1_clima6_vetor
8,5.0,-3.4848421696407823,M1_clima6_vetor
8,11.0,11.955924347282618,M1_clima6_vetor
8,4.0,7.340660387975415,M1_clima6_vetor
8,6.0,2.506643387423223,M1_clima6_vetor
8,9.0,2.88557119990534,M1_clima6_vetor
8,7.0,4.370719455157409,M1_clima6_vetor
8,4.0,3.744030541798932,M1_clima6_vetor
8,4.0,3.7036869226048608,M1_clima6_vetor
8,5.0,4.27382863219568,M1_clima6_vetor
8,3.0,4.428237584517402,M1_clima6_vetor
8,1.0,3.6086579722674337,M1_clima6_vetor
8,0.0,5.381733029599727,M1_clima6_vetor
8,1.0,5.253473180939553,M1_clima6_vetor
8,1.0,44.4103923765042,M1_clima6_vetor
12,0.0,21.339019968502146,M1_clima6_vetor
12,0.0,35.9382940108067,M1_clima6_vetor
12,0.0,6.9346317865274365,M1_clima6_vetor
12,0.0,0.5504697875797147,M1_clima6_vetor
12,0.0,0.6219064009767317,M1_clima6_vetor
12,0.0,-0.057761046944415,M1_clima6_vetor
12,0.0,0.0635003521976377,M1_clima6_vetor
12,0.0,-0.32691015258589173,M1_clima6_vetor
12,0.0,-0.016858355810828098,M1_clima6_vetor
12,0.0,-0.17682322921453844,M1_clima6_vetor
12,0.0,0.010099127360831371,M1_clima6_vetor
12,0.0,-0.38601174199593696,M1_clima6_vetor
12,0.0,0.06800750019560989,M1_clima6_vetor
12,0.0,0.37815567487533286,M1_clima6_vetor
12,0.0,0.7654903615179462,M1_clima6_vetor
12,0.0,1.0358254219688496,M1_clima6_vetor
12,0.0,3.0478218270481796,M1_clima6_vetor
12,0.0,2.51994720907697,M1_clima6_vetor
12,0.0,2.3152516314263347,M1_clima6_vetor
12,0.0,5.162401059992608,M1_clima6_vetor
12,0.0,3.907477958840912,M1_clima6_vetor
12,1.0,8.09761094365145,M1_clima6_vetor
12,12.0,11.007055365084941,M1_clima6_vetor
12,8.0,41.22070243708888,M1_clima6_vetor
12,9.0,37.383444928023856,M1_clima6_vetor
12,0.0,2.252561329301157,M1_clima6_vetor
12,1.0,35.8376670520345,M1_clima6_vetor
12,0.0,5.312371316163129,M1_clima6_vetor
12,1.0,6.089264374965199,M1_clima6_vetor
12,1.0,1.189366918415176,M1_clima6_vetor
12,0.0,-0.23639324142249074,M1_clima6_vetor
12,0.0,0.812487103470414,M1_clima6_vetor
12,0.0,0.04134833695189281,M1_clima6_vetor
12,0.0,-0.05929466392249063,M1_clima6_vetor
12,0.0,-0.03910973268659578,M1_clima6_vetor
12,0.0,-0.026461210585481357,M1_clima6_vetor
12,0.0,-0.009791842538970788,M1_clima6_vetor
12,0.0,0.016562319512445908,M1_clima6_vetor
12,0.0,0.16237457745002354,M1_clima6_vetor
12,1.0,0.2571282939780096,M1_clima6_vetor
12,0.0,0.727987465909142,M1_clima6_vetor
12,1.0,0.48865890002691226,M1_clima6_vetor
12,2.0,-0.32246845979868843,M1_clima6_vetor
12,1.0,1.539864793840991,M1_clima6_vetor
12,9.0,-1.548416797527826,M1_clima6_vetor
12,51.0,8.992309022753997,M1_clima6_vetor
12,269.0,46.090221448373946,M1_clima6_vetor
12,482.0,150.77487999974,M1_clima6_vetor
12,753.0,295.26084780891676,M1_clima6_vetor
12,569.0,240.1538327391818,M1_clima6_vetor
12,223.0,113.99008090927741,M1_clima6_vetor
12,122.0,428.8726092895599,M1_clima6_vetor
12,61.0,112.73103214667313,M1_clima6_vetor
12,26.0,4.421947548117071,M1_clima6_vetor
12,14.0,-0.6486188068890189,M1_clima6_vetor
12,13.0,14.298143145235485,M1_clima6_vetor
12,11.0,22.956525050152866,M1_clima6_vetor
12,3.0,-4.253804673813819,M1_clima6_vetor
12,1.0,-1.034036273811062,M1_clima6_vetor
12,0.0,1.3661095633007774,M1_clima6_vetor
12,0.0,0.27565765974456513,M1_clima6_vetor
12,0.0,0.5336663423597297,M1_clima6_vetor
12,0.0,2.5287437691054095,M1_clima6_vetor
12,6.0,0.4492638085185528,M1_clima6_vetor
12,1.0,1.9373060167779474,M1_clima6_vetor
12,3.0,0.3796343972664294,M1_clima6_vetor
12,0.0,1.3223180760429887,M1_clima6_vetor
12,0.0,4.4396276040719025,M1_clima6_vetor
12,7.0,5.936663171378726,M1_clima6_vetor
12,37.0,-0.6024140574143226,M1_clima6_vetor
12,199.0,47.89585566719262,M1_clima6_vetor
12,360.0,445.1090727793925,M1_clima6_vetor
12,589.0,98.28565078116884,M1_clima6_vetor
12,760.0,223.64796292566805,M1_clima6_vetor
12,540.0,11.447905054870397,M1_clima6_vetor
12,450.0,141.3603392103171,M1_clima6_vetor
12,219.0,78.99183121220354,M1_clima6_vetor
12,76.0,160.51709932537307,M1_clima6_vetor
12,52.0,4.030341555876936,M1_clima6_vetor
12,25.0,18.1276438065857,M1_clima6_vetor
12,18.0,24.776287234904398,M1_clima6_vetor
12,9.0,21.580427282775624,M1_clima6_vetor
12,1.0,7.6294850217765084,M1_clima6_vetor
12,3.0,6.193140943908807,M1_clima6_vetor
12,5.0,1.599940309633353,M1_clima6_vetor
12,4.0,1.8830270695951568,M1_clima6_vetor
12,7.0,1.0100818815376882,M1_clima6_vetor
12,0.0,3.786265431091882,M1_clima6_vetor
12,3.0,2.19798581970264,M1_clima6_vetor
12,3.0,0.9172318404335691,M1_clima6_vetor
12,10.0,1.8016167297655634,M1_clima6_vetor
12,11.0,3.3255749565471127,M1_clima6_vetor
12,30.0,9.9817912680971,M1_clima6_vetor
12,80.0,45.36693800255441,M1_clima6_vetor
12,249.0,43.52605035074807,M1_clima6_vetor
12,1311.0,232.9260396413477,M1_clima6_vetor
12,995.0,658.1810689701705,M1_clima6_vetor
12,1601.0,1056.1252542396762,M1_clima6_vetor
12,1783.0,1095.680914362234,M1_clima6_vetor
12,1347.0,694.3696696195692,M1_clima6_vetor
12,1510.0,123.60180836973807,M1_clima6_vetor
12,520.0,292.4839924966895,M1_clima6_vetor
12,263.0,114.16626795590949,M1_clima6_vetor
12,194.0,89.4821403866705,M1_clima6_vetor
12,22.0,97.502768133266,M1_clima6_vetor
12,7.0,0.8960646585796913,M1_clima6_vetor
12,7.0,2.896530864964343,M1_clima6_vetor
12,6.0,1.6036790132820162,M1_clima6_vetor
12,3.0,1.236200201791494,M1_clima6_vetor
12,1.0,3.1782823072686384,M1_clima6_vetor
12,0.0,2.506440423580097,M1_clima6_vetor
12,4.0,3.198140040438511,M1_clima6_vetor
12,1.0,2.3657056932628304,M1_clima6_vetor
12,19.0,4.0996373180120855,M1_clima6_vetor
12,32.0,7.623952543704875,M1_clima6_vetor
12,47.0,13.122634477419192,M1_clima6_vetor
12,161.0,19.373491968134815,M1_clima6_vetor
12,383.0,205.10602513157306,M1_clima6_vetor
12,917.0,783.3944901796006,M1_clima6_vetor
12,1801.0,817.3879428951291,M1_clima6_vetor
12,2184.0,1886.1607390391982,M1_clima6_vetor
12,2229.0,1522.14626286183,M1_clima6_vetor
12,2159.0,773.933199362492,M1_clima6_vetor
12,1988.0,504.7704349939249,M1_clima6_vetor
12,579.0,198.7861642801376,M1_clima6_vetor
12,105.0,256.6618395421496,M1_clima6_vetor
12,22.0,100.16122189055002,M1_clima6_vetor
12,7.0,6.923792464020752,M1_clima6_vetor
12,5.0,-4.916185858832779,M1_clima6_vetor
12,11.0,1.6166170377145592,M1_clima6_vetor
12,4.0,2.9005576179289836,M1_clima6_vetor
12,6.0,4.431881149788656,M1_clima6_vetor
12,9.0,2.160139608685013,M1_clima6_vetor
12,7.0,2.349605280265872,M1_clima6_vetor
12,4.0,1.6457589187035646,M1_clima6_vetor
12,4.0,4.306240553346676,M1_clima6_vetor
12,5.0,2.3146303803556743,M1_clima6_vetor
12,3.0,2.9795496374683887,M1_clima6_vetor
12,1.0,4.314298503095944,M1_clima6_vetor
12,0.0,11.652320632330362,M1_clima6_vetor
12,1.0,2.8766111070368257,M1_clima6_vetor
12,1.0,14.08624369969836,M1_clima6_vetor
