h,data,real,pred,maximo_visto_no_treino,variante
1,2022-07-03,24.0,11.124346743569625,879.0,original
1,2022-07-17,11.0,18.808069372088454,879.0,original
1,2022-07-31,3.0,11.2921171478954,879.0,original
1,2022-08-14,3.0,-0.3870740533454511,879.0,original
1,2022-08-28,2.0,0.18337362181374547,879.0,original
1,2022-09-11,3.0,0.48489285768430435,879.0,original
1,2022-09-25,1.0,1.1320973893641353,879.0,original
1,2022-10-09,1.0,0.7573313856110004,879.0,original
1,2022-10-23,0.0,0.4586118850355976,879.0,original
1,2022-11-06,11.0,1.8161500766052707,879.0,original
1,2022-11-20,9.0,13.162064405216903,879.0,original
1,2022-12-04,4.0,6.820168762920923,879.0,original
1,2022-12-18,1.0,2.750033637985461,879.0,original
1,2023-01-01,3.0,-0.367810505199885,879.0,original
1,2023-01-15,0.0,1.2197271551499929,879.0,original
1,2023-01-29,0.0,2.2960965418497943,879.0,original
1,2023-02-12,7.0,29.665194769661177,879.0,original
1,2023-02-26,37.0,56.290465354802684,879.0,original
1,2023-03-12,199.0,142.30309701956898,879.0,original
1,2023-03-26,360.0,418.18293763808185,879.0,original
1,2023-04-09,589.0,571.519637777547,879.0,original
1,2023-04-23,760.0,745.0322978186439,879.0,original
1,2023-05-07,540.0,537.5960478088625,879.0,original
1,2023-05-21,450.0,480.15892151771214,879.0,original
1,2023-06-04,219.0,207.42577667080474,879.0,original
1,2023-06-18,76.0,61.075708734437306,879.0,original
1,2023-07-02,52.0,34.5871932091844,879.0,original
1,2023-07-16,25.0,39.78488199878762,879.0,original
1,2023-07-30,18.0,19.73331362783579,879.0,original
1,2023-08-13,9.0,7.749538361372713,879.0,original
1,2023-08-27,1.0,5.674584440637728,879.0,original
1,2023-09-10,3.0,5.001520410539518,879.0,original
1,2023-09-24,5.0,1.175930586567256,879.0,original
1,2023-10-08,4.0,3.088056790744612,879.0,original
1,2023-10-22,7.0,1.6980876166241954,879.0,original
1,2023-11-05,0.0,5.367870517235698,879.0,original
1,2023-11-19,3.0,0.8522497052478043,879.0,original
1,2023-12-03,3.0,11.136730173491157,879.0,original
1,2023-12-17,10.0,1.9531498788016495,879.0,original
1,2023-12-31,11.0,5.238240596184237,879.0,original
1,2024-01-14,30.0,15.652083188665722,879.0,original
1,2024-01-28,80.0,69.812586007649,879.0,original
1,2024-02-11,249.0,208.12101368625645,879.0,original
1,2024-02-25,1311.0,632.3704002160761,879.0,original
1,2024-03-10,995.0,1111.0962231586925,1311.0,original
1,2024-03-24,1601.0,792.2330020805707,1311.0,original
1,2024-04-07,1783.0,1367.6669614094724,1849.0,original
1,2024-04-21,1347.0,1719.0924183201078,1855.0,original
1,2024-05-05,1510.0,909.999064432167,1855.0,original
1,2024-05-19,520.0,1108.5873801501136,1855.0,original
1,2024-06-02,263.0,151.22593684290206,1855.0,original
1,2024-06-16,194.0,262.1227102503907,1855.0,original
1,2024-06-30,22.0,65.08294852172624,1855.0,original
1,2024-07-14,13.0,2.465905731533345,1855.0,original
1,2024-07-28,13.0,15.374790846763236,1855.0,original
1,2024-08-11,13.0,17.671808721245263,1855.0,original
1,2024-08-25,9.0,11.04560085016473,1855.0,original
1,2024-09-08,10.0,4.3242794647643175,1855.0,original
1,2024-09-22,3.0,9.114338925883654,1855.0,original
1,2024-10-06,2.0,7.180305452392767,1855.0,original
1,2024-10-20,3.0,3.4017411519421654,1855.0,original
1,2024-11-03,2.0,2.326354842611386,1855.0,original
1,2024-11-17,7.0,1.57354000220395,1855.0,original
1,2024-12-01,5.0,2.5164500538985743,1855.0,original
1,2024-12-15,1.0,2.3725916293743463,1855.0,original
1,2024-12-29,26.0,48.02260705548236,1855.0,original
1,2025-01-12,37.0,51.57142144531128,1855.0,original
1,2025-01-26,75.0,81.09761111110946,1855.0,original
1,2025-02-09,245.0,354.34992704099255,1855.0,original
1,2025-02-23,494.0,392.4634712866391,1855.0,original
1,2025-03-09,1199.0,931.375436469082,1855.0,original
1,2025-03-23,2381.0,1502.1034552005133,1855.0,original
1,2025-04-06,2247.0,1723.7990306692159,2381.0,original
1,2025-04-20,2212.0,2169.9972507033267,2381.0,original
1,2025-05-04,1944.0,2159.290764249027,2381.0,original
1,2025-05-18,883.0,1976.0500893420478,2381.0,original
1,2025-06-01,257.0,269.9356819826977,2381.0,original
1,2025-06-15,50.0,206.03248282086116,2381.0,original
1,2025-06-29,13.0,4.232470319206945,2381.0,original
1,2025-07-13,9.0,11.032570629523978,2381.0,original
1,2025-07-27,4.0,2.223729905299064,2381.0,original
1,2025-08-10,9.0,6.459654631617266,2381.0,original
1,2025-08-24,8.0,2.531939091143226,2381.0,original
1,2025-09-07,3.0,3.0791884818350796,2381.0,original
1,2025-09-21,6.0,6.544665877807184,2381.0,original
1,2025-10-05,5.0,7.988139729251916,2381.0,original
1,2025-10-19,8.0,4.099209308175669,2381.0,original
1,2025-11-02,0.0,3.8239336183300754,2381.0,original
1,2025-11-16,2.0,3.451045958277803,2381.0,original
1,2025-11-30,2.0,2.488855279315426,2381.0,original
1,2025-12-14,1.0,3.2839770782063193,2381.0,original
1,2025-12-28,2.0,4.5120312770938185,2381.0,original
1,2026-01-11,1.0,8.536592115359861,2381.0,original
1,2026-01-25,1.0,1.685628889084646,2381.0,original
4,2020-03-15,3.0,14.235106650357375,64.0,original
4,2020-03-29,0.0,-2.228179632427128,64.0,original
4,2020-04-12,0.0,-0.22194310678861692,64.0,original
4,2020-04-26,0.0,1.9988576939667944,64.0,original
4,2020-05-10,0.0,0.1049675669065287,64.0,original
4,2020-05-24,0.0,-0.02096279066567456,64.0,original
4,2020-06-07,0.0,-0.12522066767152398,64.0,original
4,2020-06-21,0.0,0.27627086397291994,64.0,original
4,2020-07-05,0.0,0.4860492740300047,64.0,original
4,2020-07-19,0.0,-0.03614239638890615,64.0,original
4,2020-08-02,0.0,0.023171959851977522,64.0,original
4,2020-08-16,0.0,0.40296907849639235,64.0,original
4,2020-08-30,0.0,0.387375310093579,64.0,original
4,2020-09-13,0.0,-0.04918194870748681,64.0,original
4,2020-09-27,0.0,0.5514641886306665,64.0,original
4,2020-10-11,0.0,-0.052625641600540216,64.0,original
4,2020-10-25,0.0,-0.1592907136893593,64.0,original
4,2020-11-08,0.0,0.29153730149852075,64.0,original
4,2020-11-22,0.0,0.756321795458633,64.0,original
4,2020-12-06,0.0,0.8496765454199892,64.0,original
4,2020-12-20,0.0,2.0946258626325176,64.0,original
4,2021-01-03,0.0,0.4896201807126337,64.0,original
4,2021-01-17,0.0,-0.38211573283450906,64.0,original
4,2021-01-31,0.0,5.209384500357377,64.0,original
4,2021-02-14,0.0,4.641561553204821,64.0,original
4,2021-02-28,1.0,4.88962137980317,64.0,original
4,2021-03-14,12.0,0.3608755901930128,64.0,original
4,2021-03-28,8.0,1.440000866177455,64.0,original
4,2021-04-11,9.0,41.92075519457285,64.0,original
4,2021-04-25,0.0,9.84717341561632,64.0,original
4,2021-05-09,1.0,-1.227860601058582,64.0,original
4,2021-05-23,0.0,1.356676923381344,64.0,original
4,2021-06-06,1.0,0.41960987632319774,64.0,original
4,2021-06-20,1.0,-0.09989651090763287,64.0,original
4,2021-07-04,0.0,0.28565334816177596,64.0,original
4,2021-07-18,0.0,0.5649269263817391,64.0,original
4,2021-08-01,0.0,-0.05573424131132772,64.0,original
4,2021-08-15,0.0,-0.021912574284015673,64.0,original
4,2021-08-29,0.0,0.07778644667977536,64.0,original
4,2021-09-12,0.0,-0.04841478211179449,64.0,original
4,2021-09-26,0.0,-0.013206823189784106,64.0,original
4,2021-10-10,0.0,-0.00011457834447966601,64.0,original
4,2021-10-24,0.0,0.02579453755149271,64.0,original
4,2021-11-07,1.0,0.40463648714925526,64.0,original
4,2021-11-21,0.0,0.450532252913797,64.0,original
4,2021-12-05,1.0,1.7627671415883448,64.0,original
4,2021-12-19,2.0,1.2590792951515766,64.0,original
4,2022-01-02,1.0,1.7621404911803376,64.0,original
4,2022-01-16,9.0,1.0821309257674359,64.0,original
4,2022-01-30,51.0,7.918457678222251,64.0,original
4,2022-02-13,269.0,157.85771909800218,203.0,original
4,2022-02-27,482.0,69.66342505593246,463.0,original
4,2022-03-13,753.0,269.34595653646875,524.0,original
4,2022-03-27,569.0,548.909496660401,879.0,original
4,2022-04-10,223.0,489.1204995412762,879.0,original
4,2022-04-24,122.0,295.2609393861629,879.0,original
4,2022-05-08,61.0,182.5081791946285,879.0,original
4,2022-05-22,26.0,49.11209741870361,879.0,original
4,2022-06-05,14.0,12.6982470284817,879.0,original
4,2022-06-19,13.0,9.514129016015186,879.0,original
4,2022-07-03,11.0,1.3944552140308393,879.0,original
4,2022-07-17,3.0,4.523564445661696,879.0,original
4,2022-07-31,1.0,9.029123828616008,879.0,original
4,2022-08-14,0.0,0.7546320517674314,879.0,original
4,2022-08-28,0.0,0.765155376953959,879.0,original
4,2022-09-11,0.0,-0.033855906466859834,879.0,original
4,2022-09-25,0.0,0.153810107699925,879.0,original
4,2022-10-09,6.0,0.279335517246186,879.0,original
4,2022-10-23,7.0,1.2323908025783648,879.0,original
4,2022-11-06,10.0,2.995925028612285,879.0,original
4,2022-11-20,0.0,8.653167761021143,879.0,original
4,2022-12-04,0.0,1.9414220624238254,879.0,original
4,2022-12-18,2.0,9.073105445979182,879.0,original
4,2023-01-01,2.0,30.366464853886146,879.0,original
4,2023-01-15,10.0,3.332221380026558,879.0,original
4,2023-01-29,27.0,-3.3479728174843855,879.0,original
4,2023-02-12,93.0,269.8925309235087,879.0,original
4,2023-02-26,250.0,310.4559682122263,879.0,original
4,2023-03-12,541.0,342.2333112880759,879.0,original
4,2023-03-26,581.0,673.7712520519491,879.0,original
4,2023-04-09,762.0,475.36857150688814,879.0,original
4,2023-04-23,473.0,237.06235279559937,879.0,original
4,2023-05-07,225.0,159.8785426778354,879.0,original
4,2023-05-21,66.0,206.1073616294539,879.0,original
4,2023-06-04,74.0,92.84578255725376,879.0,original
4,2023-06-18,32.0,15.272627439842651,879.0,original
4,2023-07-02,15.0,19.632580004873756,879.0,original
4,2023-07-16,13.0,19.18398964666657,879.0,original
4,2023-07-30,9.0,8.924247038443523,879.0,original
4,2023-08-13,9.0,2.277225069232124,879.0,original
4,2023-08-27,0.0,1.1556327101017867,879.0,original
4,2023-09-10,5.0,1.170069445073465,879.0,original
4,2023-09-24,3.0,1.6228405915522026,879.0,original
4,2023-10-08,6.0,4.150440837448731,879.0,original
4,2023-10-22,3.0,2.630729570110694,879.0,original
4,2023-11-05,7.0,1.9133336778741348,879.0,original
4,2023-11-19,3.0,2.1081730381747725,879.0,original
4,2023-12-03,9.0,-2.294007462533523,879.0,original
4,2023-12-17,12.0,5.042359538805506,879.0,original
4,2023-12-31,39.0,13.445177199008183,879.0,original
4,2024-01-14,156.0,145.13339812988661,879.0,original
4,2024-01-28,558.0,196.6520324898606,879.0,original
4,2024-02-11,1227.0,332.4393756018244,1311.0,original
4,2024-02-25,1109.0,949.5120715209713,1311.0,original
4,2024-03-10,1849.0,510.99295930095866,1601.0,original
4,2024-03-24,1855.0,699.2611178151265,1849.0,original
4,2024-04-07,911.0,1638.24112973058,1855.0,original
4,2024-04-21,646.0,1338.9575656186812,1855.0,original
4,2024-05-05,199.0,-144.0952769515351,1855.0,original
4,2024-05-19,277.0,75.10668158072674,1855.0,original
4,2024-06-02,89.0,70.94446668929575,1855.0,original
4,2024-06-16,10.0,32.06349495404519,1855.0,original
4,2024-06-30,22.0,43.166339513248715,1855.0,original
4,2024-07-14,16.0,10.595311795781537,1855.0,original
4,2024-07-28,14.0,17.943251597398472,1855.0,original
4,2024-08-11,7.0,4.675270976939081,1855.0,original
4,2024-08-25,7.0,6.632471105870989,1855.0,original
4,2024-09-08,6.0,9.016173723817744,1855.0,original
4,2024-09-22,3.0,4.224299592509257,1855.0,original
4,2024-10-06,1.0,7.158232676384448,1855.0,original
4,2024-10-20,0.0,2.784013125353244,1855.0,original
4,2024-11-03,4.0,2.1500828438772897,1855.0,original
4,2024-11-17,1.0,1.3028841073208262,1855.0,original
4,2024-12-01,19.0,2.4946427675488736,1855.0,original
4,2024-12-15,32.0,7.059894008302757,1855.0,original
4,2024-12-29,47.0,105.58982496449367,1855.0,original
4,2025-01-12,161.0,211.86607020503837,1855.0,original
4,2025-01-26,383.0,365.88553348314076,1855.0,original
4,2025-02-09,917.0,1040.2281499487865,1855.0,original
4,2025-02-23,1801.0,1246.0407340417073,1855.0,original
4,2025-03-09,2184.0,888.7264380892759,2381.0,original
4,2025-03-23,2229.0,1914.6756777209757,2381.0,original
4,2025-04-06,2159.0,1295.293541987154,2381.0,original
4,2025-04-20,1988.0,1622.351317418032,2381.0,original
4,2025-05-04,579.0,1101.4264849224633,2381.0,original
4,2025-05-18,105.0,497.91582879178117,2381.0,original
4,2025-06-01,22.0,47.605909174712245,2381.0,original
4,2025-06-15,7.0,25.504433917312912,2381.0,original
4,2025-06-29,5.0,11.73140851311615,2381.0,original
4,2025-07-13,11.0,5.099447958715366,2381.0,original
4,2025-07-27,4.0,4.061026598196683,2381.0,original
4,2025-08-10,6.0,6.32870650615143,2381.0,original
4,2025-08-24,9.0,1.9947742930239156,2381.0,original
4,2025-09-07,7.0,4.018820673097997,2381.0,original
4,2025-09-21,4.0,3.895322666782212,2381.0,original
4,2025-10-05,4.0,4.100367991957594,2381.0,original
4,2025-10-19,5.0,2.7286293488594455,2381.0,original
4,2025-11-02,3.0,5.748991692223461,2381.0,original
4,2025-11-16,1.0,5.130261143741668,2381.0,original
4,2025-11-30,0.0,4.692018921383838,2381.0,original
4,2025-12-14,1.0,0.12964953782000102,2381.0,original
4,2025-12-28,1.0,21.620679078950452,2381.0,original
8,2020-03-15,0.0,35.65675685225327,64.0,original
8,2020-03-29,0.0,6.420417153065747,64.0,original
8,2020-04-12,0.0,7.356425833059508,64.0,original
8,2020-04-26,0.0,2.4999339665142855,64.0,original
8,2020-05-10,0.0,0.12313605345996756,64.0,original
8,2020-05-24,0.0,-0.034440944568067455,64.0,original
8,2020-06-07,0.0,0.08958178889486265,64.0,original
8,2020-06-21,0.0,-0.17981886057747878,64.0,original
8,2020-07-05,0.0,-0.04391423597640352,64.0,original
8,2020-07-19,0.0,-0.022145747908255208,64.0,original
8,2020-08-02,0.0,0.05356081344390571,64.0,original
8,2020-08-16,0.0,-0.1073876825318971,64.0,original
8,2020-08-30,0.0,-0.004095301547417414,64.0,original
8,2020-09-13,0.0,0.04729351418417093,64.0,original
8,2020-09-27,0.0,-0.30889917020051366,64.0,original
8,2020-10-11,0.0,0.2036253062159131,64.0,original
8,2020-10-25,0.0,-0.18455383720899232,64.0,original
8,2020-11-08,0.0,1.4314696351601937,64.0,original
8,2020-11-22,0.0,0.19221818513344244,64.0,original
8,2020-12-06,0.0,0.6023921343490737,64.0,original
8,2020-12-20,0.0,1.989975392900956,64.0,original
8,2021-01-03,0.0,4.393688931945112,64.0,original
8,2021-01-17,0.0,0.3192385858514014,64.0,original
8,2021-01-31,1.0,12.635611000252098,64.0,original
8,2021-02-14,12.0,9.172758039431452,64.0,original
8,2021-02-28,8.0,8.441134154522958,64.0,original
8,2021-03-14,9.0,0.7523018576442753,64.0,original
8,2021-03-28,0.0,15.130243276437225,64.0,original
8,2021-04-11,1.0,30.092212630563807,64.0,original
8,2021-04-25,0.0,15.60572276813682,64.0,original
8,2021-05-09,1.0,-1.001679350952921,64.0,original
8,2021-05-23,1.0,0.5291718298123494,64.0,original
8,2021-06-06,0.0,0.522410687696199,64.0,original
8,2021-06-20,0.0,0.0316517759982347,64.0,original
8,2021-07-04,0.0,0.2640150103792862,64.0,original
8,2021-07-18,0.0,0.12620154029779246,64.0,original
8,2021-08-01,0.0,0.03323102446448233,64.0,original
8,2021-08-15,0.0,-0.01780040088085168,64.0,original
8,2021-08-29,0.0,0.018780239823231393,64.0,original
8,2021-09-12,0.0,0.17176725486963076,64.0,original
8,2021-09-26,0.0,0.07923661137132261,64.0,original
8,2021-10-10,1.0,0.09000710120000426,64.0,original
8,2021-10-24,0.0,0.059122002609708936,64.0,original
8,2021-11-07,1.0,0.5744979764625544,64.0,original
8,2021-11-21,2.0,-0.2492129824518392,64.0,original
8,2021-12-05,1.0,1.7596177688543408,64.0,original
8,2021-12-19,9.0,0.02476572867316321,64.0,original
8,2022-01-02,51.0,3.515921596797293,64.0,original
8,2022-01-16,269.0,31.03117077303403,203.0,original
8,2022-01-30,482.0,96.44039953760513,463.0,original
8,2022-02-13,753.0,125.53080025707516,524.0,original
8,2022-02-27,569.0,136.11558818419635,879.0,original
8,2022-03-13,223.0,253.181546951947,879.0,original
8,2022-03-27,122.0,86.25569818156202,879.0,original
8,2022-04-10,61.0,81.67426856240449,879.0,original
8,2022-04-24,26.0,45.2615611616117,879.0,original
8,2022-05-08,14.0,44.9946110681183,879.0,original
8,2022-05-22,13.0,-19.45799862753435,879.0,original
8,2022-06-05,11.0,15.985224755935711,879.0,original
8,2022-06-19,3.0,5.617633699159252,879.0,original
8,2022-07-03,1.0,0.5467813859962598,879.0,original
8,2022-07-17,0.0,0.23869678130102195,879.0,original
8,2022-07-31,0.0,17.039982723282282,879.0,original
8,2022-08-14,0.0,0.16219380317899543,879.0,original
8,2022-08-28,0.0,0.4048456117412502,879.0,original
8,2022-09-11,6.0,0.16395258584413647,879.0,original
8,2022-09-25,7.0,2.3890417194708404,879.0,original
8,2022-10-09,10.0,3.5552347620651137,879.0,original
8,2022-10-23,0.0,0.6849014697846993,879.0,original
8,2022-11-06,0.0,9.229342191257276,879.0,original
8,2022-11-20,2.0,8.593182345106941,879.0,original
8,2022-12-04,2.0,5.214333060408279,879.0,original
8,2022-12-18,10.0,14.076030922855988,879.0,original
8,2023-01-01,27.0,262.8238615810336,879.0,original
8,2023-01-15,93.0,-6.640820232091665,879.0,original
8,2023-01-29,250.0,112.32799366215473,879.0,original
8,2023-02-12,541.0,730.3863488836254,879.0,original
8,2023-02-26,581.0,411.0191565866234,879.0,original
8,2023-03-12,762.0,141.1802402639835,879.0,original
8,2023-03-26,473.0,206.91947010821994,879.0,original
8,2023-04-09,225.0,488.48244944309556,879.0,original
8,2023-04-23,66.0,62.97827736157713,879.0,original
8,2023-05-07,74.0,25.872911476620377,879.0,original
8,2023-05-21,32.0,35.77686379010375,879.0,original
8,2023-06-04,15.0,59.563249805790406,879.0,original
8,2023-06-18,13.0,5.2127577637510445,879.0,original
8,2023-07-02,9.0,4.075583767172836,879.0,original
8,2023-07-16,9.0,2.6207407241664633,879.0,original
8,2023-07-30,0.0,1.6497230149642699,879.0,original
8,2023-08-13,5.0,1.1374448764902179,879.0,original
8,2023-08-27,3.0,1.669803280108752,879.0,original
8,2023-09-10,6.0,3.619686360939561,879.0,original
8,2023-09-24,3.0,4.76095518417472,879.0,original
8,2023-10-08,7.0,3.9861344926768076,879.0,original
8,2023-10-22,3.0,2.5151351004129547,879.0,original
8,2023-11-05,9.0,1.6910487713338163,879.0,original
8,2023-11-19,12.0,3.045458346743142,879.0,original
8,2023-12-03,39.0,41.76724739544728,879.0,original
8,2023-12-17,156.0,11.342052798890462,879.0,original
8,2023-12-31,558.0,109.18340748050728,879.0,original
8,2024-01-14,1227.0,357.3772554959464,1311.0,original
8,2024-01-28,1109.0,756.6648737614328,1311.0,original
8,2024-02-11,1849.0,1373.8901867347747,1601.0,original
8,2024-02-25,1855.0,784.8526237754952,1849.0,original
8,2024-03-10,911.0,195.7845602756787,1855.0,original
8,2024-03-24,646.0,273.5154440572418,1855.0,original
8,2024-04-07,199.0,466.1215474002083,1855.0,original
8,2024-04-21,277.0,284.1399530643304,1855.0,original
8,2024-05-05,89.0,67.77168466228422,1855.0,original
8,2024-05-19,10.0,26.234304253277756,1855.0,original
8,2024-06-02,22.0,-12.864697600602788,1855.0,original
8,2024-06-16,16.0,26.366431658137046,1855.0,original
8,2024-06-30,14.0,85.28318439633898,1855.0,original
8,2024-07-14,7.0,7.341499588799284,1855.0,original
8,2024-07-28,7.0,2.54261680056241,1855.0,original
8,2024-08-11,6.0,3.154420093889522,1855.0,original
8,2024-08-25,3.0,2.7490518110805393,1855.0,original
8,2024-09-08,1.0,1.9821955024163074,1855.0,original
8,2024-09-22,0.0,2.398608531062292,1855.0,original
8,2024-10-06,4.0,4.55304472081179,1855.0,original
8,2024-10-20,1.0,0.883482126291626,1855.0,original
8,2024-11-03,19.0,3.8877078473406237,1855.0,original
8,2024-11-17,32.0,23.224012225292572,1855.0,original
8,2024-12-01,47.0,2.4641152177499257,1855.0,original
8,2024-12-15,161.0,56.26495064332921,1855.0,original
8,2024-12-29,383.0,759.8171911718958,1855.0,original
8,2025-01-12,917.0,662.250103559364,1855.0,original
8,2025-01-26,1801.0,1341.7800517349501,1855.0,original
8,2025-02-09,2184.0,2199.8645288031776,2381.0,original
8,2025-02-23,2229.0,1682.1237833904847,2381.0,original
8,2025-03-09,2159.0,594.3730057339602,2381.0,original
8,2025-03-23,1988.0,723.285826271319,2381.0,original
8,2025-04-06,579.0,239.7711150168542,2381.0,original
8,2025-04-20,105.0,511.0906833640317,2381.0,original
8,2025-05-04,22.0,147.46863550294123,2381.0,original
8,2025-05-18,7.0,-69.7210263413981,2381.0,original
8,2025-06-01,5.0,16.177165243886783,2381.0,original
8,2025-06-15,11.0,7.729757384072709,2381.0,original
8,2025-06-29,4.0,1.6223119807865252,2381.0,original
8,2025-07-13,6.0,2.4002813440991875,2381.0,original
8,2025-07-27,9.0,2.415679831788875,2381.0,original
8,2025-08-10,7.0,2.8038145027669747,2381.0,original
8,2025-08-24,4.0,3.1696330177074237,2381.0,original
8,2025-09-07,4.0,3.0532058131522035,2381.0,original
8,2025-09-21,5.0,-0.4424391080309923,2381.0,original
8,2025-10-05,3.0,7.31296189421377,2381.0,original
8,2025-10-19,1.0,2.9089698487644484,2381.0,original
8,2025-11-02,0.0,5.043873733007625,2381.0,original
8,2025-11-16,1.0,3.4177519100715883,2381.0,original
8,2025-11-30,1.0,10.591810086815812,2381.0,original
12,2020-03-15,0.0,21.86062354870984,64.0,original
12,2020-03-29,0.0,37.969402704150646,64.0,original
12,2020-04-12,0.0,3.7458726760582675,64.0,original
12,2020-04-26,0.0,1.6350203160067058,64.0,original
12,2020-05-10,0.0,0.5919244402179246,64.0,original
12,2020-05-24,0.0,-0.04750936038464393,64.0,original
12,2020-06-07,0.0,0.03726328089696873,64.0,original
12,2020-06-21,0.0,-0.11620665790087238,64.0,original
12,2020-07-05,0.0,0.0774712640994801,64.0,original
12,2020-07-19,0.0,-0.09148224371197676,64.0,original
12,2020-08-02,0.0,0.024381391647765455,64.0,original
12,2020-08-16,0.0,-0.14020444123562706,64.0,original
12,2020-08-30,0.0,0.14845306567326644,64.0,original
12,2020-09-13,0.0,0.3758106593717771,64.0,original
12,2020-09-27,0.0,1.313142157024765,64.0,original
12,2020-10-11,0.0,0.8773321639276046,64.0,original
12,2020-10-25,0.0,2.5884265714442924,64.0,original
12,2020-11-08,0.0,2.2531128852038607,64.0,original
12,2020-11-22,0.0,1.8794442069858943,64.0,original
12,2020-12-06,0.0,4.914558152060013,64.0,original
12,2020-12-20,0.0,2.9757417265988733,64.0,original
12,2021-01-03,1.0,6.916450396022814,64.0,original
12,2021-01-17,12.0,9.200037870575713,64.0,original
12,2021-01-31,8.0,38.94903795864852,64.0,original
12,2021-02-14,9.0,29.780517857906236,64.0,original
12,2021-02-28,0.0,9.735961814108625,64.0,original
12,2021-03-14,1.0,37.29067293032465,64.0,original
12,2021-03-28,0.0,4.643442310748992,64.0,original
12,2021-04-11,1.0,7.573201988561048,64.0,original
12,2021-04-25,1.0,1.6455847658678986,64.0,original
12,2021-05-09,0.0,0.5115419596458494,64.0,original
12,2021-05-23,0.0,0.8419443404387887,64.0,original
12,2021-06-06,0.0,0.03219560010748455,64.0,original
12,2021-06-20,0.0,0.07883981272133672,64.0,original
12,2021-07-04,0.0,-0.011712002558936068,64.0,original
12,2021-07-18,0.0,-0.07806441622598931,64.0,original
12,2021-08-01,0.0,0.0009523386283570468,64.0,original
12,2021-08-15,0.0,-0.03466583378141269,64.0,original
12,2021-08-29,0.0,0.16468171927722655,64.0,original
12,2021-09-12,1.0,-0.23116266703812066,64.0,original
12,2021-09-26,0.0,0.37826974826873017,64.0,original
12,2021-10-10,1.0,0.3307918426983607,64.0,original
12,2021-10-24,2.0,-0.45011399341522806,64.0,original
12,2021-11-07,1.0,1.6076450487702956,64.0,original
12,2021-11-21,9.0,-1.6553011821143697,64.0,original
12,2021-12-05,51.0,3.2314587340831737,64.0,original
12,2021-12-19,269.0,1.3953793952811981,203.0,original
12,2022-01-02,482.0,13.152715289464957,463.0,original
12,2022-01-16,753.0,108.00939221837102,524.0,original
12,2022-01-30,569.0,287.1263196030373,879.0,original
12,2022-02-13,223.0,72.35860336031617,879.0,original
12,2022-02-27,122.0,336.44319530563325,879.0,original
12,2022-03-13,61.0,53.56730907398983,879.0,original
12,2022-03-27,26.0,-18.902642563378325,879.0,original
12,2022-04-10,14.0,12.226571733151912,879.0,original
12,2022-04-24,13.0,18.272027277097347,879.0,original
12,2022-05-08,11.0,12.526839364901598,879.0,original
12,2022-05-22,3.0,8.570421264731262,879.0,original
12,2022-06-05,1.0,1.3181083908758664,879.0,original
12,2022-06-19,0.0,0.4272535482551779,879.0,original
12,2022-07-03,0.0,0.5053478207068399,879.0,original
12,2022-07-17,0.0,0.893316324373974,879.0,original
12,2022-07-31,0.0,2.2419911201208857,879.0,original
12,2022-08-14,6.0,0.40888648501972213,879.0,original
12,2022-08-28,7.0,3.844273799079158,879.0,original
12,2022-09-11,10.0,2.508401343744528,879.0,original
12,2022-09-25,0.0,6.310389658369125,879.0,original
12,2022-10-09,0.0,2.706941534345032,879.0,original
12,2022-10-23,2.0,1.1270514627613595,879.0,original
12,2022-11-06,2.0,2.798789327758608,879.0,original
12,2022-11-20,10.0,8.906986881714168,879.0,original
12,2022-12-04,27.0,18.341809498728207,879.0,original
12,2022-12-18,93.0,8.341514189999724,879.0,original
12,2023-01-01,250.0,355.72302600134014,879.0,original
12,2023-01-15,541.0,58.53768743429363,879.0,original
12,2023-01-29,581.0,23.44799462214725,879.0,original
12,2023-02-12,762.0,199.09817901868348,879.0,original
12,2023-02-26,473.0,109.91274974000747,879.0,original
12,2023-03-12,225.0,71.4357585024004,879.0,original
12,2023-03-26,66.0,-11.333962214283455,879.0,original
12,2023-04-09,74.0,179.26782214380148,879.0,original
12,2023-04-23,32.0,25.786735784419033,879.0,original
12,2023-05-07,15.0,10.528308831368488,879.0,original
12,2023-05-21,13.0,15.651273117105822,879.0,original
12,2023-06-04,9.0,9.096455737718594,879.0,original
12,2023-06-18,9.0,0.6151379821720795,879.0,original
12,2023-07-02,0.0,1.528966486137497,879.0,original
12,2023-07-16,5.0,1.222706884537934,879.0,original
12,2023-07-30,3.0,1.5050645637997946,879.0,original
12,2023-08-13,6.0,3.5836137215932555,879.0,original
12,2023-08-27,3.0,3.3988663854406957,879.0,original
12,2023-09-10,7.0,5.0977564442453165,879.0,original
12,2023-09-24,3.0,2.6122617891451805,879.0,original
12,2023-10-08,9.0,4.119943879465087,879.0,original
12,2023-10-22,12.0,7.722898824478768,879.0,original
12,2023-11-05,39.0,10.347376184584853,879.0,original
12,2023-11-19,156.0,59.657952726140415,879.0,original
12,2023-12-03,558.0,91.52498203662117,879.0,original
12,2023-12-17,1227.0,271.9752081756457,1311.0,original
12,2023-12-31,1109.0,729.1541187564152,1311.0,original
12,2024-01-14,1849.0,953.4935649934063,1601.0,original
12,2024-01-28,1855.0,230.9830237269247,1849.0,original
12,2024-02-11,911.0,241.32225910086362,1855.0,original
12,2024-02-25,646.0,278.12701580003585,1855.0,original
12,2024-03-10,199.0,229.94750835891872,1855.0,original
