h,data_alvo,real,pred,perda,conjunto,periodo
12,2026-01-25,1.0,0.0,padrao,M0_sem_vetor,avaliacao
12,2026-02-01,1.0,23.083396410208184,padrao,M0_sem_vetor,avaliacao
1,2020-03-22,0.0,2.980310411927882,padrao,M1_com_vetor,calibracao
1,2020-03-29,1.0,1.0150481209514965,padrao,M1_com_vetor,calibracao
1,2020-04-05,2.0,1.1281018236769336,padrao,M1_com_vetor,calibracao
1,2020-04-12,3.0,3.737959625560869,padrao,M1_com_vetor,calibracao
1,2020-04-19,1.0,1.9653980067464616,padrao,M1_com_vetor,calibracao
1,2020-04-26,0.0,1.0357137180500864,padrao,M1_com_vetor,calibracao
1,2020-05-03,0.0,0.48507448788840807,padrao,M1_com_vetor,calibracao
1,2020-05-10,0.0,0.025421737816952037,padrao,M1_com_vetor,calibracao
1,2020-05-17,1.0,0.4979852188650929,padrao,M1_com_vetor,calibracao
1,2020-05-24,0.0,0.23300241826738374,padrao,M1_com_vetor,calibracao
1,2020-05-31,0.0,0.3247038751626198,padrao,M1_com_vetor,calibracao
1,2020-06-07,0.0,0.0,padrao,M1_com_vetor,calibracao
1,2020-06-14,0.0,0.5092368092468363,padrao,M1_com_vetor,calibracao
1,2020-06-21,0.0,0.0,padrao,M1_com_vetor,calibracao
1,2020-06-28,0.0,0.0,padrao,M1_com_vetor,calibracao
1,2020-07-05,0.0,0.0,padrao,M1_com_vetor,calibracao
1,2020-07-12,0.0,0.0,padrao,M1_com_vetor,calibracao
1,2020-07-19,0.0,0.24626907887189492,padrao,M1_com_vetor,calibracao
1,2020-07-26,0.0,0.1146354692168424,padrao,M1_com_vetor,calibracao
1,2020-08-02,0.0,0.11326723137103853,padrao,M1_com_vetor,calibracao
1,2020-08-09,0.0,0.02230268192808295,padrao,M1_com_vetor,calibracao
1,2020-08-16,0.0,0.07272206214007439,padrao,M1_com_vetor,calibracao
1,2020-08-23,0.0,0.12928754044357513,padrao,M1_com_vetor,calibracao
1,2020-08-30,0.0,0.0,padrao,M1_com_vetor,calibracao
1,2020-09-06,0.0,0.0,padrao,M1_com_vetor,calibracao
1,2020-09-13,0.0,0.3814977246341884,padrao,M1_com_vetor,calibracao
1,2020-09-20,0.0,0.3182373784380066,padrao,M1_com_vetor,calibracao
1,2020-09-27,0.0,0.6142672458263295,padrao,M1_com_vetor,calibracao
1,2020-10-04,0.0,0.0,padrao,M1_com_vetor,calibracao
1,2020-10-11,0.0,0.0,padrao,M1_com_vetor,calibracao
1,2020-10-18,0.0,0.0,padrao,M1_com_vetor,calibracao
1,2020-10-25,0.0,0.0,padrao,M1_com_vetor,calibracao
1,2020-11-01,0.0,0.0,padrao,M1_com_vetor,calibracao
1,2020-11-08,0.0,0.0,padrao,M1_com_vetor,calibracao
1,2020-11-15,0.0,0.0,padrao,M1_com_vetor,calibracao
1,2020-11-22,0.0,0.041472611616572425,padrao,M1_com_vetor,calibracao
1,2020-11-29,0.0,0.31192578460164655,padrao,M1_com_vetor,calibracao
1,2020-12-06,0.0,0.06861000683112164,padrao,M1_com_vetor,calibracao
1,2020-12-13,0.0,0.41072945574887176,padrao,M1_com_vetor,calibracao
1,2020-12-20,0.0,0.0,padrao,M1_com_vetor,calibracao
1,2020-12-27,0.0,0.5530513624685518,padrao,M1_com_vetor,calibracao
1,2021-01-03,0.0,1.5931968537096088,padrao,M1_com_vetor,calibracao
1,2021-01-10,0.0,3.2028599379127156,padrao,M1_com_vetor,calibracao
1,2021-01-17,0.0,1.1281423835170767,padrao,M1_com_vetor,calibracao
1,2021-01-24,0.0,0.5216275571770873,padrao,M1_com_vetor,calibracao
1,2021-01-31,0.0,1.3240520615314624,padrao,M1_com_vetor,calibracao
1,2021-02-07,0.0,1.7185499011914394,padrao,M1_com_vetor,calibracao
1,2021-02-14,0.0,0.6270907863731436,padrao,M1_com_vetor,calibracao
1,2021-02-21,2.0,0.5733217576729994,padrao,M1_com_vetor,calibracao
1,2021-02-28,0.0,2.624419070827727,padrao,M1_com_vetor,calibracao
1,2021-03-07,1.0,1.1243229172417204,padrao,M1_com_vetor,calibracao
1,2021-03-14,0.0,1.0153812629212609,padrao,M1_com_vetor,calibracao
1,2021-03-21,1.0,1.6851566503749158,padrao,M1_com_vetor,calibracao
1,2021-03-28,1.0,0.021412591605611188,padrao,M1_com_vetor,calibracao
1,2021-04-04,9.0,1.8983101307399957,padrao,M1_com_vetor,calibracao
1,2021-04-11,12.0,10.861235710682276,padrao,M1_com_vetor,calibracao
1,2021-04-18,12.0,17.400797832526937,padrao,M1_com_vetor,calibracao
1,2021-04-25,8.0,13.179011518596592,padrao,M1_com_vetor,calibracao
1,2021-05-02,7.0,5.668606444125601,padrao,M1_com_vetor,calibracao
1,2021-05-09,9.0,8.967878085614144,padrao,M1_com_vetor,calibracao
1,2021-05-16,5.0,7.703565846650126,padrao,M1_com_vetor,calibracao
1,2021-05-23,0.0,6.161957729905951,padrao,M1_com_vetor,calibracao
1,2021-05-30,1.0,1.9656714315231352,padrao,M1_com_vetor,calibracao
1,2021-06-06,1.0,0.5736066303301006,padrao,M1_com_vetor,calibracao
1,2021-06-13,0.0,0.5789902560104805,padrao,M1_com_vetor,calibracao
1,2021-06-20,0.0,0.028152614829035683,padrao,M1_com_vetor,calibracao
1,2021-06-27,0.0,0.19903915789647197,padrao,M1_com_vetor,calibracao
1,2021-07-04,1.0,0.22646464526602442,padrao,M1_com_vetor,calibracao
1,2021-07-11,0.0,0.3397157554281331,padrao,M1_com_vetor,calibracao
1,2021-07-18,1.0,0.05646716084141649,padrao,M1_com_vetor,calibracao
1,2021-07-25,0.0,0.1610081547928489,padrao,M1_com_vetor,calibracao
1,2021-08-01,0.0,0.6538956836214997,padrao,M1_com_vetor,calibracao
1,2021-08-08,0.0,0.0800337545540217,padrao,M1_com_vetor,calibracao
1,2021-08-15,0.0,0.6613700627243413,padrao,M1_com_vetor,calibracao
1,2021-08-22,0.0,0.0,padrao,M1_com_vetor,calibracao
1,2021-08-29,0.0,0.0,padrao,M1_com_vetor,calibracao
1,2021-09-05,0.0,0.0,padrao,M1_com_vetor,calibracao
1,2021-09-12,0.0,0.0,padrao,M1_com_vetor,calibracao
1,2021-09-19,0.0,0.0,padrao,M1_com_vetor,calibracao
1,2021-09-26,0.0,0.0,padrao,M1_com_vetor,calibracao
1,2021-10-03,0.0,0.030821597259403078,padrao,M1_com_vetor,calibracao
1,2021-10-10,0.0,0.14140574294084968,padrao,M1_com_vetor,calibracao
1,2021-10-17,0.0,0.08171593842773225,padrao,M1_com_vetor,calibracao
1,2021-10-24,0.0,0.0,padrao,M1_com_vetor,calibracao
1,2021-10-31,0.0,0.27519934425903464,padrao,M1_com_vetor,calibracao
1,2021-11-07,0.0,0.0,padrao,M1_com_vetor,calibracao
1,2021-11-14,0.0,0.32271009156100416,padrao,M1_com_vetor,calibracao
1,2021-11-21,0.0,0.4550867253760278,padrao,M1_com_vetor,calibracao
1,2021-11-28,0.0,0.0,padrao,M1_com_vetor,calibracao
1,2021-12-05,1.0,0.2340576584184309,padrao,M1_com_vetor,calibracao
1,2021-12-12,0.0,0.7562304951370431,padrao,M1_com_vetor,calibracao
1,2021-12-19,0.0,1.3315758759784198,padrao,M1_com_vetor,calibracao
1,2021-12-26,0.0,0.8026412353733656,padrao,M1_com_vetor,calibracao
1,2022-01-02,1.0,1.7150531551751416,padrao,M1_com_vetor,calibracao
1,2022-01-09,0.0,0.398200179320328,padrao,M1_com_vetor,calibracao
1,2022-01-16,2.0,1.2184663705981553,padrao,M1_com_vetor,calibracao
1,2022-01-23,0.0,1.3508722426318456,padrao,M1_com_vetor,calibracao
1,2022-01-30,1.0,1.5991962195979315,padrao,M1_com_vetor,calibracao
1,2022-02-06,2.0,0.21049686556779268,padrao,M1_com_vetor,calibracao
1,2022-02-13,9.0,1.8535211932145137,padrao,M1_com_vetor,calibracao
1,2022-02-20,20.0,11.574649367571462,padrao,M1_com_vetor,calibracao
1,2022-02-27,51.0,20.26083846659142,padrao,M1_com_vetor,calibracao
1,2022-03-06,203.0,47.19823146365407,padrao,M1_com_vetor,calibracao
1,2022-03-13,269.0,75.27587312983731,padrao,M1_com_vetor,calibracao
1,2022-03-20,463.0,128.34353148437367,padrao,M1_com_vetor,calibracao
1,2022-03-27,482.0,320.94327194047327,padrao,M1_com_vetor,calibracao
1,2022-04-03,524.0,349.2898358285047,padrao,M1_com_vetor,calibracao
1,2022-04-10,753.0,487.6350963237504,padrao,M1_com_vetor,calibracao
1,2022-04-17,879.0,641.1647854846155,padrao,M1_com_vetor,calibracao
1,2022-04-24,569.0,793.0040151379995,padrao,M1_com_vetor,calibracao
1,2022-05-01,344.0,638.1363425379295,padrao,M1_com_vetor,calibracao
1,2022-05-08,223.0,464.95607398230766,padrao,M1_com_vetor,calibracao
1,2022-05-15,313.0,141.0483008222656,padrao,M1_com_vetor,calibracao
1,2022-05-22,122.0,273.4627070697272,padrao,M1_com_vetor,calibracao
1,2022-05-29,92.0,78.7679049712893,padrao,M1_com_vetor,calibracao
1,2022-06-05,61.0,63.13104768137369,padrao,M1_com_vetor,calibracao
1,2022-06-12,17.0,65.63516182351299,padrao,M1_com_vetor,calibracao
1,2022-06-19,26.0,4.389607527554474,padrao,M1_com_vetor,calibracao
1,2022-06-26,19.0,24.147925246587523,padrao,M1_com_vetor,calibracao
1,2022-07-03,14.0,25.71234631393475,padrao,M1_com_vetor,calibracao
1,2022-07-10,24.0,9.267926994241165,padrao,M1_com_vetor,calibracao
1,2022-07-17,13.0,16.35794096319777,padrao,M1_com_vetor,calibracao
1,2022-07-24,11.0,13.998438070329783,padrao,M1_com_vetor,calibracao
1,2022-07-31,11.0,6.120268934502959,padrao,M1_com_vetor,calibracao
1,2022-08-07,3.0,11.905167091485026,padrao,M1_com_vetor,calibracao
1,2022-08-14,3.0,1.0801233430875685,padrao,M1_com_vetor,calibracao
1,2022-08-21,3.0,0.4671882367754938,padrao,M1_com_vetor,calibracao
1,2022-10-02,1.0,0.5300987979274854,padrao,M1_com_vetor,calibracao
1,2022-10-09,0.0,0.19318463455696067,padrao,M1_com_vetor,calibracao
1,2022-10-16,1.0,0.4784842621639678,padrao,M1_com_vetor,calibracao
1,2022-10-23,0.0,0.017808387041898015,padrao,M1_com_vetor,calibracao
1,2022-10-30,0.0,0.5700573765405054,padrao,M1_com_vetor,calibracao
1,2022-11-06,6.0,0.0,padrao,M1_com_vetor,calibracao
1,2022-11-13,11.0,1.9769081319658728,padrao,M1_com_vetor,calibracao
1,2022-11-20,7.0,11.856301051842323,padrao,M1_com_vetor,calibracao
1,2022-11-27,9.0,11.184886459104293,padrao,M1_com_vetor,calibracao
1,2022-12-04,10.0,7.871161493755305,padrao,M1_com_vetor,calibracao
1,2022-12-11,4.0,7.453753939333411,padrao,M1_com_vetor,calibracao
1,2022-12-18,0.0,2.995762818377676,padrao,M1_com_vetor,calibracao
1,2022-12-25,1.0,2.180586482277375,padrao,M1_com_vetor,calibracao
1,2023-01-01,0.0,1.7117741372581552,padrao,M1_com_vetor,calibracao
1,2023-01-08,3.0,0.3943034362791615,padrao,M1_com_vetor,calibracao
1,2023-01-15,2.0,0.8672863636642227,padrao,M1_com_vetor,calibracao
1,2023-01-22,0.0,1.1513987373183292,padrao,M1_com_vetor,calibracao
1,2023-01-29,2.0,3.6538406772387426,padrao,M1_com_vetor,calibracao
1,2023-02-05,0.0,3.473539380365653,padrao,M1_com_vetor,calibracao
1,2023-02-12,10.0,0.0,padrao,M1_com_vetor,calibracao
1,2023-02-19,7.0,111.64136073670925,padrao,M1_com_vetor,calibracao
1,2023-02-26,27.0,78.34414509157199,padrao,M1_com_vetor,calibracao
1,2023-03-05,37.0,102.66784804996418,padrao,M1_com_vetor,calibracao
1,2023-03-12,93.0,45.7437702496013,padrao,M1_com_vetor,calibracao
1,2023-03-19,199.0,142.66409068914845,padrao,M1_com_vetor,calibracao
1,2023-03-26,250.0,431.3581073007139,padrao,M1_com_vetor,calibracao
1,2023-04-02,360.0,471.88806111181265,padrao,M1_com_vetor,calibracao
1,2023-04-09,541.0,546.3688419672005,padrao,M1_com_vetor,calibracao
1,2023-04-16,589.0,501.3583657902365,padrao,M1_com_vetor,calibracao
1,2023-04-23,581.0,431.6668020406492,padrao,M1_com_vetor,calibracao
1,2023-04-30,760.0,651.8498943251437,padrao,M1_com_vetor,calibracao
1,2023-05-07,762.0,593.694621913144,padrao,M1_com_vetor,calibracao
1,2023-05-14,540.0,639.8364870777322,padrao,M1_com_vetor,calibracao
1,2023-05-21,473.0,443.4279387150226,padrao,M1_com_vetor,calibracao
1,2023-05-28,450.0,482.9408672230743,padrao,M1_com_vetor,calibracao
1,2023-06-04,225.0,537.3301534369548,padrao,M1_com_vetor,calibracao
1,2023-06-11,219.0,233.26845688326637,padrao,M1_com_vetor,calibracao
1,2023-06-18,66.0,266.02979741114757,padrao,M1_com_vetor,calibracao
1,2023-06-25,76.0,42.79154146145735,padrao,M1_com_vetor,calibracao
1,2023-07-02,74.0,59.540263506221926,padrao,M1_com_vetor,calibracao
1,2023-07-09,52.0,59.80094266505744,padrao,M1_com_vetor,calibracao
1,2023-07-16,32.0,41.31962699244759,padrao,M1_com_vetor,calibracao
1,2023-07-23,25.0,22.660827253343857,padrao,M1_com_vetor,calibracao
1,2023-07-30,15.0,19.72977632295543,padrao,M1_com_vetor,calibracao
1,2023-08-06,18.0,19.769892903014576,padrao,M1_com_vetor,calibracao
1,2023-08-13,13.0,23.436472655202337,padrao,M1_com_vetor,calibracao
1,2023-08-20,9.0,10.427323575363745,padrao,M1_com_vetor,calibracao
1,2023-08-27,9.0,7.661711080195824,padrao,M1_com_vetor,calibracao
1,2023-09-03,1.0,5.831463672176715,padrao,M1_com_vetor,calibracao
1,2023-09-10,9.0,0.257914824076335,padrao,M1_com_vetor,calibracao
1,2023-09-17,3.0,7.236968010392906,padrao,M1_com_vetor,calibracao
1,2023-09-24,0.0,0.8237123899235365,padrao,M1_com_vetor,calibracao
1,2023-10-01,5.0,1.0595796016373455,padrao,M1_com_vetor,calibracao
1,2023-10-08,5.0,2.3252819162628473,padrao,M1_com_vetor,calibracao
1,2023-10-15,4.0,4.198914179623801,padrao,M1_com_vetor,calibracao
1,2023-10-22,3.0,1.4874633511211712,padrao,M1_com_vetor,calibracao
1,2023-10-29,7.0,1.8346857731515491,padrao,M1_com_vetor,calibracao
1,2023-11-05,6.0,10.016960661126987,padrao,M1_com_vetor,calibracao
1,2023-11-12,0.0,4.338255855424656,padrao,M1_com_vetor,calibracao
1,2023-11-19,3.0,2.5800999665896085,padrao,M1_com_vetor,calibracao
1,2023-11-26,3.0,1.0603839363789946,padrao,M1_com_vetor,calibracao
1,2023-12-03,7.0,1.859055211257917,padrao,M1_com_vetor,calibracao
1,2023-12-10,3.0,5.80693239559879,padrao,M1_com_vetor,calibracao
1,2023-12-17,3.0,5.481634487341259,padrao,M1_com_vetor,calibracao
1,2023-12-24,10.0,3.698867172221016,padrao,M1_com_vetor,calibracao
1,2023-12-31,9.0,15.514015438560207,padrao,M1_com_vetor,calibracao
1,2024-01-07,11.0,9.720119220255198,padrao,M1_com_vetor,avaliacao
1,2024-01-14,12.0,16.941986758756613,padrao,M1_com_vetor,avaliacao
1,2024-01-21,30.0,9.713656919542764,padrao,M1_com_vetor,avaliacao
1,2024-01-28,39.0,46.86058319535763,padrao,M1_com_vetor,avaliacao
1,2024-02-04,80.0,90.32458143448261,padrao,M1_com_vetor,avaliacao
1,2024-02-11,156.0,123.12394714480574,padrao,M1_com_vetor,avaliacao
1,2024-02-18,249.0,187.94162107411302,padrao,M1_com_vetor,avaliacao
1,2024-02-25,558.0,469.21058931316827,padrao,M1_com_vetor,avaliacao
1,2024-03-03,1311.0,739.4868116935695,padrao,M1_com_vetor,avaliacao
1,2024-03-10,1227.0,1088.0655382046846,padrao,M1_com_vetor,avaliacao
1,2024-03-17,995.0,984.1063184724366,padrao,M1_com_vetor,avaliacao
1,2024-03-24,1109.0,862.2493189128245,padrao,M1_com_vetor,avaliacao
1,2024-03-31,1601.0,617.542616941528,padrao,M1_com_vetor,avaliacao
1,2024-04-07,1849.0,673.4735398394054,padrao,M1_com_vetor,avaliacao
1,2024-04-14,1783.0,1020.1732982504168,padrao,M1_com_vetor,avaliacao
1,2024-04-21,1855.0,1503.1965216276544,padrao,M1_com_vetor,avaliacao
1,2024-04-28,1347.0,1795.7956659618287,padrao,M1_com_vetor,avaliacao
1,2024-06-23,194.0,198.52945551166104,padrao,M1_com_vetor,avaliacao
1,2024-06-30,89.0,100.74925077064405,padrao,M1_com_vetor,avaliacao
1,2024-07-07,22.0,44.69154707381788,padrao,M1_com_vetor,avaliacao
1,2024-07-14,10.0,23.710784148387205,padrao,M1_com_vetor,avaliacao
1,2024-07-21,13.0,8.598011986693866,padrao,M1_com_vetor,avaliacao
1,2024-07-28,22.0,12.742367563076078,padrao,M1_com_vetor,avaliacao
1,2024-08-04,13.0,14.935690747996329,padrao,M1_com_vetor,avaliacao
1,2024-08-11,16.0,12.040928011272957,padrao,M1_com_vetor,avaliacao
1,2024-08-18,13.0,15.132943387994846,padrao,M1_com_vetor,avaliacao
1,2024-08-25,14.0,12.541199085859834,padrao,M1_com_vetor,avaliacao
1,2024-09-01,9.0,13.131411088175147,padrao,M1_com_vetor,avaliacao
1,2024-09-08,7.0,6.628377455701544,padrao,M1_com_vetor,avaliacao
1,2024-09-15,10.0,8.156569695422556,padrao,M1_com_vetor,avaliacao
1,2024-09-22,7.0,7.060590556949025,padrao,M1_com_vetor,avaliacao
1,2024-09-29,3.0,8.13437175459594,padrao,M1_com_vetor,avaliacao
1,2024-10-06,6.0,1.318901540105664,padrao,M1_com_vetor,avaliacao
1,2024-10-13,2.0,5.595781447660708,padrao,M1_com_vetor,avaliacao
1,2024-10-20,3.0,3.131791501748872,padrao,M1_com_vetor,avaliacao
1,2024-10-27,3.0,3.9792975682241765,padrao,M1_com_vetor,avaliacao
1,2024-11-03,1.0,3.3201125012859225,padrao,M1_com_vetor,avaliacao
1,2024-11-10,2.0,1.6514330381969382,padrao,M1_com_vetor,avaliacao
1,2024-11-17,0.0,1.6576036668013627,padrao,M1_com_vetor,avaliacao
1,2024-11-24,7.0,1.9299666703871943,padrao,M1_com_vetor,avaliacao
1,2024-12-01,4.0,5.526387154252842,padrao,M1_com_vetor,avaliacao
1,2024-12-08,5.0,3.9558791172962566,padrao,M1_com_vetor,avaliacao
1,2024-12-15,1.0,5.643277279373903,padrao,M1_com_vetor,avaliacao
1,2024-12-22,1.0,2.509113804418586,padrao,M1_com_vetor,avaliacao
1,2024-12-29,19.0,4.544493490919701,padrao,M1_com_vetor,avaliacao
1,2025-01-05,26.0,34.46648368855856,padrao,M1_com_vetor,avaliacao
1,2025-01-12,32.0,36.7892646095859,padrao,M1_com_vetor,avaliacao
1,2025-01-19,37.0,59.608642278268995,padrao,M1_com_vetor,avaliacao
1,2025-01-26,47.0,132.8596982716001,padrao,M1_com_vetor,avaliacao
1,2025-02-02,75.0,58.10086847457431,padrao,M1_com_vetor,avaliacao
1,2025-02-09,161.0,162.91414977848936,padrao,M1_com_vetor,avaliacao
1,2025-02-16,245.0,221.6031534451586,padrao,M1_com_vetor,avaliacao
1,2025-02-23,383.0,441.98984758034226,padrao,M1_com_vetor,avaliacao
1,2025-03-02,494.0,479.1902287169292,padrao,M1_com_vetor,avaliacao
1,2025-03-09,917.0,456.0207556966453,padrao,M1_com_vetor,avaliacao
1,2025-03-16,1199.0,906.4954210114983,padrao,M1_com_vetor,avaliacao
1,2025-03-23,1801.0,1108.6068400775466,padrao,M1_com_vetor,avaliacao
1,2025-03-30,2381.0,1351.0199913553597,padrao,M1_com_vetor,avaliacao
1,2025-04-06,2184.0,1718.4608898048677,padrao,M1_com_vetor,avaliacao
1,2025-04-13,2247.0,1794.3275399446984,padrao,M1_com_vetor,avaliacao
1,2025-04-20,2229.0,1689.4308941824684,padrao,M1_com_vetor,avaliacao
1,2025-04-27,2212.0,1832.7509063266618,padrao,M1_com_vetor,avaliacao
1,2025-05-04,2159.0,2176.8688280927113,padrao,M1_com_vetor,avaliacao
1,2025-05-11,1944.0,2235.984566841352,padrao,M1_com_vetor,avaliacao
1,2025-05-18,1988.0,1838.1144281215852,padrao,M1_com_vetor,avaliacao
1,2025-05-25,883.0,1863.4688252712797,padrao,M1_com_vetor,avaliacao
1,2025-06-01,579.0,389.1855251097051,padrao,M1_com_vetor,avaliacao
1,2025-06-08,257.0,370.26736285818157,padrao,M1_com_vetor,avaliacao
1,2025-06-15,105.0,190.2060323973719,padrao,M1_com_vetor,avaliacao
1,2025-06-22,50.0,53.00483270567988,padrao,M1_com_vetor,avaliacao
1,2025-06-29,22.0,30.77058904906437,padrao,M1_com_vetor,avaliacao
1,2025-07-06,13.0,16.069428301018064,padrao,M1_com_vetor,avaliacao
1,2025-07-13,7.0,14.808977051163696,padrao,M1_com_vetor,avaliacao
1,2025-07-20,9.0,12.843383499302124,padrao,M1_com_vetor,avaliacao
1,2025-07-27,5.0,6.4264004644432555,padrao,M1_com_vetor,avaliacao
1,2025-08-03,4.0,1.9207098225086814,padrao,M1_com_vetor,avaliacao
1,2025-08-10,11.0,2.898342581647212,padrao,M1_com_vetor,avaliacao
1,2025-08-17,9.0,7.289930174276348,padrao,M1_com_vetor,avaliacao
1,2025-08-24,4.0,6.085363832712526,padrao,M1_com_vetor,avaliacao
1,2025-08-31,8.0,2.732175932440881,padrao,M1_com_vetor,avaliacao
1,2025-09-07,6.0,6.586993123693488,padrao,M1_com_vetor,avaliacao
1,2025-09-14,3.0,2.6726730105543153,padrao,M1_com_vetor,avaliacao
1,2025-09-21,9.0,3.2333336152427226,padrao,M1_com_vetor,avaliacao
1,2025-09-28,6.0,7.451258563283129,padrao,M1_com_vetor,avaliacao
1,2025-10-05,7.0,3.4403841293792436,padrao,M1_com_vetor,avaliacao
1,2025-10-12,5.0,6.937682943514332,padrao,M1_com_vetor,avaliacao
1,2025-10-19,4.0,3.129168381729886,padrao,M1_com_vetor,avaliacao
1,2025-10-26,8.0,3.513964107417863,padrao,M1_com_vetor,avaliacao
1,2025-11-02,4.0,6.6197815091731735,padrao,M1_com_vetor,avaliacao
1,2025-11-09,0.0,3.5434961539314176,padrao,M1_com_vetor,avaliacao
1,2025-11-16,5.0,3.6246671609410335,padrao,M1_com_vetor,avaliacao
1,2025-11-23,2.0,2.8478260441312946,padrao,M1_com_vetor,avaliacao
1,2025-11-30,3.0,2.1302477685954027,padrao,M1_com_vetor,avaliacao
1,2025-12-07,2.0,4.6997523812320265,padrao,M1_com_vetor,avaliacao
1,2025-12-14,1.0,3.472998762543335,padrao,M1_com_vetor,avaliacao
1,2025-12-21,1.0,3.854839361293654,padrao,M1_com_vetor,avaliacao
1,2025-12-28,0.0,3.3435899989488256,padrao,M1_com_vetor,avaliacao
1,2026-01-04,2.0,5.610225682810243,padrao,M1_com_vetor,avaliacao
1,2026-01-11,1.0,2.597719204241154,padrao,M1_com_vetor,avaliacao
1,2026-01-18,1.0,6.901779396952421,padrao,M1_com_vetor,avaliacao
1,2026-01-25,1.0,0.5341867131401461,padrao,M1_com_vetor,avaliacao
1,2026-02-01,1.0,3.6669296170658043,padrao,M1_com_vetor,avaliacao
4,2020-04-12,3.0,5.770785557952139,padrao,M1_com_vetor,calibracao
4,2020-04-19,1.0,0.0,padrao,M1_com_vetor,calibracao
4,2020-04-26,0.0,1.1472141967946738,padrao,M1_com_vetor,calibracao
4,2020-05-03,0.0,9.7358278135235,padrao,M1_com_vetor,calibracao
4,2020-05-10,0.0,0.0,padrao,M1_com_vetor,calibracao
4,2020-05-17,1.0,1.1178170151672944,padrao,M1_com_vetor,calibracao
4,2020-05-24,0.0,1.6645770380881173,padrao,M1_com_vetor,calibracao
4,2020-05-31,0.0,0.0,padrao,M1_com_vetor,calibracao
4,2020-06-07,0.0,0.7554997583209013,padrao,M1_com_vetor,calibracao
4,2020-06-14,0.0,1.8970609639894727,padrao,M1_com_vetor,calibracao
4,2020-06-21,0.0,0.0,padrao,M1_com_vetor,calibracao
4,2020-06-28,0.0,0.1526589801254656,padrao,M1_com_vetor,calibracao
4,2020-07-05,0.0,0.0,padrao,M1_com_vetor,calibracao
4,2020-07-12,0.0,0.10688608205737671,padrao,M1_com_vetor,calibracao
4,2020-07-19,0.0,0.2876406768004959,padrao,M1_com_vetor,calibracao
4,2020-07-26,0.0,0.17212130848201806,padrao,M1_com_vetor,calibracao
4,2020-08-02,0.0,0.13071172155600044,padrao,M1_com_vetor,calibracao
4,2020-08-09,0.0,0.10186950789557137,padrao,M1_com_vetor,calibracao
4,2020-08-16,0.0,0.0,padrao,M1_com_vetor,calibracao
4,2020-08-23,0.0,0.0,padrao,M1_com_vetor,calibracao
4,2020-08-30,0.0,0.0,padrao,M1_com_vetor,calibracao
4,2020-09-06,0.0,0.0,padrao,M1_com_vetor,calibracao
4,2020-09-13,0.0,0.9362744635700014,padrao,M1_com_vetor,calibracao
4,2020-09-20,0.0,0.19221791357078802,padrao,M1_com_vetor,calibracao
4,2020-09-27,0.0,0.23481868991346552,padrao,M1_com_vetor,calibracao
4,2020-10-04,0.0,0.0,padrao,M1_com_vetor,calibracao
4,2020-10-11,0.0,0.0,padrao,M1_com_vetor,calibracao
4,2020-10-18,0.0,0.2830314887575952,padrao,M1_com_vetor,calibracao
4,2020-10-25,0.0,0.08158920446046014,padrao,M1_com_vetor,calibracao
4,2020-11-01,0.0,0.03358204485773331,padrao,M1_com_vetor,calibracao
4,2020-11-08,0.0,0.0,padrao,M1_com_vetor,calibracao
4,2020-11-15,0.0,0.05039702283052236,padrao,M1_com_vetor,calibracao
4,2020-11-22,0.0,0.0,padrao,M1_com_vetor,calibracao
4,2020-11-29,0.0,0.1735051918839029,padrao,M1_com_vetor,calibracao
4,2020-12-06,0.0,0.4416782400450659,padrao,M1_com_vetor,calibracao
4,2020-12-13,0.0,0.3107328237310025,padrao,M1_com_vetor,calibracao
4,2020-12-20,0.0,1.0740263369059064,padrao,M1_com_vetor,calibracao
4,2020-12-27,0.0,0.6442721265413008,padrao,M1_com_vetor,calibracao
4,2021-01-03,0.0,0.2423491508202353,padrao,M1_com_vetor,calibracao
4,2021-01-10,0.0,1.5955503483488596,padrao,M1_com_vetor,calibracao
4,2021-01-17,0.0,1.7687221647161968,padrao,M1_com_vetor,calibracao
4,2021-01-24,0.0,2.5372157101396753,padrao,M1_com_vetor,calibracao
4,2021-01-31,0.0,0.29714440275626625,padrao,M1_com_vetor,calibracao
4,2021-02-07,0.0,2.946658486666608,padrao,M1_com_vetor,calibracao
4,2021-02-14,0.0,3.7276534973493467,padrao,M1_com_vetor,calibracao
4,2021-02-21,2.0,1.3483339204602198,padrao,M1_com_vetor,calibracao
4,2021-02-28,0.0,5.598734137252709,padrao,M1_com_vetor,calibracao
4,2021-03-07,1.0,5.413752283530806,padrao,M1_com_vetor,calibracao
4,2021-03-14,0.0,5.63285162566059,padrao,M1_com_vetor,calibracao
4,2021-03-21,1.0,5.087028898968772,padrao,M1_com_vetor,calibracao
4,2021-03-28,1.0,3.8302424189860687,padrao,M1_com_vetor,calibracao
4,2021-04-04,9.0,0.5726648067174432,padrao,M1_com_vetor,calibracao
4,2021-04-11,12.0,3.2361784016922663,padrao,M1_com_vetor,calibracao
4,2021-04-18,12.0,3.5680518428992443,padrao,M1_com_vetor,calibracao
4,2021-04-25,8.0,0.3614063178358703,padrao,M1_com_vetor,calibracao
4,2021-05-02,7.0,46.31121272759082,padrao,M1_com_vetor,calibracao
4,2021-05-09,9.0,43.925224488145176,padrao,M1_com_vetor,calibracao
4,2021-05-16,5.0,35.83918802997702,padrao,M1_com_vetor,calibracao
