data,h,real,pred
2014-09-21,8,7.0,10.378228634049595
2014-09-28,8,4.0,4.373717961728453
2014-10-05,8,6.0,6.128419360530211
2014-10-12,8,6.0,4.133358464120256
2014-10-19,8,4.0,9.594288289694227
2014-10-26,8,3.0,0.5446753576652237
2014-11-02,8,2.0,4.776099230900916
2014-11-09,8,8.0,8.027038281087293
2014-11-16,8,4.0,16.603910025475784
2014-11-23,8,10.0,6.673171099932434
2014-11-30,8,3.0,29.066016727348533
2014-12-07,8,2.0,-0.16158440499312082
2014-12-14,8,8.0,15.34866685982351
2014-12-21,8,10.0,30.62907940888055
2014-12-28,8,16.0,30.134248687109007
2015-01-04,8,23.0,17.961429377743155
2015-01-11,8,17.0,19.04468089400605
2015-01-18,8,12.0,83.70881985762814
2015-01-25,8,28.0,58.23795195498033
2015-02-01,8,19.0,28.22021665779224
2015-02-08,8,47.0,20.074535324715658
2015-02-15,8,42.0,46.61671891291417
2015-02-22,8,34.0,19.312597487645302
2015-03-01,8,38.0,15.993585767917704
2015-03-08,8,46.0,23.360112344846865
2015-03-15,8,41.0,21.68475803793589
2015-03-22,8,41.0,16.712192953827238
2015-03-29,8,20.0,11.185512426108593
2015-04-05,8,23.0,18.249854822765343
2015-04-12,8,15.0,11.673984881863532
2015-04-19,8,5.0,10.568518313043906
2015-04-26,8,7.0,4.172596969317915
2015-05-03,8,5.0,2.844409144315675
2015-05-10,8,6.0,1.8222424325115798
2015-05-17,8,2.0,5.0878939189874774
2015-05-24,8,6.0,3.4290556561401684
2015-05-31,8,5.0,1.7946611957299887
2015-06-07,8,11.0,4.297772366440737
2015-06-14,8,5.0,5.762713350759332
2015-06-21,8,8.0,2.5160742283533852
2015-06-28,8,4.0,3.4948566368176235
2015-07-05,8,4.0,3.1333147953759743
2015-07-12,8,2.0,3.1064684671510543
2015-07-19,8,3.0,4.388872269160776
2015-07-26,8,5.0,2.980831274087032
2015-08-02,8,4.0,5.16471029359892
2015-08-09,8,1.0,2.6901149568135616
2015-08-16,8,4.0,3.332910342523163
2015-08-23,8,7.0,4.36433544472246
2015-08-30,8,6.0,5.071549538410068
2015-09-06,8,1.0,2.606189128054179
2015-09-13,8,5.0,6.662188551154776
2015-09-20,8,7.0,0.9529807191075707
2015-09-27,8,18.0,5.94707985167068
2015-10-04,8,17.0,7.054161558436687
2015-10-11,8,22.0,10.219846364758098
2015-10-18,8,25.0,15.145063548942826
2015-10-25,8,18.0,6.469957637061686
2015-11-01,8,15.0,10.142355648883632
2015-11-08,8,50.0,5.7983504931975665
2015-11-15,8,45.0,9.911168554993933
2015-11-22,8,45.0,23.065057176344094
2015-11-29,8,31.0,7.999327246733686
2015-12-06,8,44.0,23.622335080590165
2015-12-13,8,99.0,12.292687278399873
2015-12-20,8,158.0,38.99772163541449
2015-12-27,8,128.0,64.29320609071604
2016-01-03,8,106.0,100.4294795676834
2016-01-10,8,143.0,26.472778176443907
2016-01-17,8,169.0,60.93812834293064
2016-01-24,8,146.0,28.66410308871684
2016-01-31,8,163.0,67.73096216435329
2016-02-07,8,151.0,78.63379558751062
2016-02-14,8,126.0,88.0680108265064
2016-02-21,8,116.0,61.367652459898636
2016-02-28,8,89.0,46.81446726650382
2016-03-06,8,65.0,41.638089125221356
2016-03-13,8,37.0,17.145347774151592
2016-03-20,8,20.0,24.53827951864095
2016-03-27,8,31.0,7.393244264976376
2016-04-03,8,12.0,60.09623711220411
2016-04-10,8,7.0,19.8174517676508
2016-04-17,8,7.0,51.01569848895839
2016-04-24,8,9.0,-1.3762750343204262
2016-05-01,8,10.0,2.0824750435080706
2016-05-08,8,10.0,2.518618876922707
2016-05-15,8,13.0,4.718255926566971
2016-05-22,8,7.0,4.981021735347154
2016-05-29,8,6.0,5.942079755873982
2016-06-05,8,11.0,5.317995759831285
2016-06-12,8,19.0,4.75827345505598
2016-06-19,8,16.0,6.966977319884871
2016-06-26,8,13.0,8.287335450218324
2016-07-03,8,9.0,2.4915884033804128
2016-07-10,8,5.0,5.720300187486539
2016-07-17,8,11.0,9.139743120279578
2016-07-24,8,8.0,3.731082810514318
2016-07-31,8,9.0,5.932694504853686
2016-08-07,8,10.0,6.617403134274297
2016-08-14,8,9.0,3.2026606419840244
2016-08-21,8,9.0,3.896845106583559
2016-08-28,8,18.0,6.798095166250033
2016-09-04,8,11.0,3.5319909079302385
2016-09-11,8,10.0,9.277643100651067
2016-09-18,8,7.0,13.923662634852025
2016-09-25,8,15.0,6.670339071974009
2016-10-02,8,9.0,13.136870323439721
2016-10-09,8,24.0,12.229276132721887
2016-10-16,8,21.0,10.464229009194145
2016-10-23,8,31.0,23.599206017278227
2016-10-30,8,41.0,4.770571602491221
2016-11-06,8,35.0,18.109316146743854
2016-11-13,8,44.0,11.67691994215285
2016-11-20,8,30.0,11.408167125096055
2016-11-27,8,27.0,29.241424129895968
2016-12-04,8,23.0,20.900046566517528
2016-12-11,8,16.0,13.634190355408935
2016-12-18,8,25.0,19.741527644918296
2016-12-25,8,7.0,102.55128547165846
2017-01-01,8,28.0,67.01860224628568
2017-01-08,8,25.0,106.75428834112684
2017-01-15,8,15.0,80.48632911142893
2017-01-22,8,12.0,90.62755127983434
2017-01-29,8,10.0,91.33658366580691
2017-02-05,8,5.0,118.43449183390264
2017-02-12,8,6.0,52.787082894863886
2017-02-19,8,8.0,73.98922097017298
2017-02-26,8,7.0,60.5811173176623
2017-03-05,8,9.0,45.71414197626581
2017-03-12,8,6.0,42.24348983901137
2017-03-19,8,4.0,27.885445596065612
2017-03-26,8,4.0,4.38693861448375
2017-04-02,8,12.0,11.516944047676692
2017-04-09,8,3.0,5.810822742292351
2017-04-16,8,1.0,5.25909806508934
2017-04-23,8,2.0,5.543157796483174
2017-04-30,8,4.0,2.1047584895680402
2017-05-07,8,5.0,3.8703750744667107
2017-05-14,8,4.0,9.606192267343404
2017-05-21,8,3.0,4.664003244600092
2017-05-28,8,1.0,5.394311361114699
2017-06-04,8,1.0,1.5377238564527063
2017-06-11,8,2.0,4.736496643454909
2017-06-18,8,2.0,2.1672102893441414
2017-06-25,8,6.0,7.31458817869473
2017-07-02,8,5.0,10.263997505901932
2017-07-09,8,2.0,4.785995581769297
2017-07-16,8,4.0,3.7930819013187302
2017-07-23,8,7.0,5.370771996880195
2017-07-30,8,3.0,5.16507513730429
2017-08-06,8,5.0,4.809960075786749
2017-08-13,8,7.0,8.262232694483023
2017-08-20,8,5.0,6.196318005158921
2017-08-27,8,5.0,2.2486629614080256
2017-09-03,8,4.0,2.9763596751298875
2017-09-10,8,7.0,6.451089652606118
2017-09-17,8,8.0,7.398040616415715
2017-09-24,8,7.0,7.721129719324477
2017-10-01,8,9.0,12.629015604979623
2017-10-08,8,4.0,9.894003740134986
2017-10-15,8,14.0,15.967106131385995
2017-10-22,8,9.0,21.227470040840256
2017-10-29,8,12.0,24.87672966537603
2017-11-05,8,15.0,8.962133563725352
2017-11-12,8,9.0,16.6333171226962
2017-11-19,8,17.0,24.595375365326056
2017-11-26,8,8.0,12.44201774282013
2017-12-03,8,10.0,22.636145931465506
2017-12-10,8,8.0,21.321459167323944
2017-12-17,8,5.0,33.924589716564164
2017-12-24,8,13.0,56.88422866258936
2017-12-31,8,11.0,47.15266285002966
2018-01-07,8,9.0,88.97771849019266
2018-01-14,8,8.0,40.96628544231757
2018-01-21,8,4.0,45.578629714462124
2018-01-28,8,6.0,54.082548973227375
2018-02-04,8,4.0,61.375059755321374
2018-02-11,8,1.0,80.13420965799705
2018-02-18,8,5.0,41.53364360233227
2018-02-25,8,6.0,35.19014890949851
2018-03-04,8,2.0,59.17145621765144
2018-03-11,8,7.0,30.886041615917247
2018-03-18,8,2.0,17.72869164716128
2018-03-25,8,6.0,21.600348962839103
2018-04-01,8,0.0,14.09767191216149
2018-04-08,8,1.0,11.13254764503436
2018-04-15,8,0.0,2.5815963876455474
2018-04-22,8,2.0,10.223973094576019
2018-04-29,8,2.0,8.410382442607075
2018-05-06,8,0.0,2.473196702892011
2018-05-13,8,0.0,6.174412742947659
2018-05-20,8,5.0,8.602352675821589
2018-05-27,8,3.0,4.155457943770008
2018-06-03,8,3.0,4.744569958629793
2018-06-10,8,1.0,3.8346930965756263
2018-06-17,8,4.0,3.0612611742828895
2018-06-24,8,1.0,5.156660497016542
2018-07-01,8,1.0,3.1897795165537697
2018-07-08,8,0.0,3.7445951935905764
2018-07-15,8,2.0,6.538906423121294
2018-07-22,8,1.0,1.643995838549341
2018-07-29,8,3.0,4.757315921206956
2018-08-05,8,6.0,5.3163266004207985
2018-08-12,8,4.0,4.198960885432065
2018-08-19,8,4.0,3.320614140972384
2018-08-26,8,7.0,5.378049711434662
2018-09-02,8,6.0,9.59135774684635
2018-09-09,8,2.0,6.0523523428956825
2018-09-16,8,2.0,8.680007747607547
2018-09-23,8,1.0,9.40187835827098
2018-09-30,8,2.0,13.985791162300547
2018-10-07,8,1.0,9.623481644042709
2018-10-14,8,1.0,12.2825245005847
2018-10-21,8,2.0,6.153257790975656
2018-10-28,8,3.0,14.949936883864165
2018-11-04,8,8.0,3.384797241943402
2018-11-11,8,4.0,10.05453795119286
2018-11-18,8,4.0,24.332122479762234
2018-11-25,8,6.0,11.618484961456803
2018-12-02,8,1.0,15.840344471808026
2018-12-09,8,2.0,25.59157581293297
2018-12-16,8,6.0,55.6156764694719
2018-12-23,8,6.0,29.427640186429233
2018-12-30,8,6.0,15.170617879102947
2019-01-06,8,10.0,5.905076543750739
2019-01-13,8,12.0,51.56253750802023
2019-01-20,8,23.0,54.39672765760534
2019-01-27,8,40.0,38.126205847846265
2019-02-03,8,51.0,64.58716963209183
2019-02-10,8,57.0,22.450256532064294
2019-02-17,8,85.0,16.024284551962836
2019-02-24,8,100.0,36.93826133666842
2019-03-03,8,97.0,36.09887255670116
2019-03-10,8,99.0,13.034155301654959
2019-03-17,8,136.0,21.541779562621898
2019-03-24,8,115.0,10.676301759603371
2019-03-31,8,78.0,12.500194630629636
2019-04-07,8,57.0,4.894229774110025
2019-04-14,8,55.0,2.977983176868044
2019-04-21,8,53.0,7.6767440058157534
2019-04-28,8,44.0,12.738271109680676
2019-05-05,8,26.0,19.147704809622493
2019-05-12,8,9.0,3.0466452784730906
2019-05-19,8,14.0,5.834055619313259
2019-05-26,8,10.0,6.876674469979471
2019-06-02,8,13.0,3.370076862987289
2019-06-09,8,10.0,0.7878658824960181
2019-06-16,8,8.0,4.648454111684562
2019-06-23,8,5.0,2.3625631571735375
2019-06-30,8,6.0,5.172375751779104
2019-07-07,8,3.0,2.763382966640152
2019-07-14,8,4.0,9.146065014656248
2019-07-21,8,6.0,5.492759775094342
2019-07-28,8,6.0,3.67126083870987
2019-08-04,8,10.0,2.4023023403278176
2019-08-11,8,3.0,3.2964584678301017
2019-08-18,8,3.0,6.038503075483851
2019-08-25,8,4.0,8.113750582916218
