versao,h,n_semanas_pareadas,MAE_SO_CLIMA,MAE_SO_VETOR,MAE_persistencia_mesmas_semanas,n_semanas_persistencia_valida,delta_MAE_vetor_menos_clima,delta_MAE_ic95_boot_inferior,delta_MAE_ic95_boot_superior,DM_HLN_estatistica,DM_HLN_p_valor_bicaudal,TOST_margem_5pct_valor_absoluto,TOST_margem_5pct_p_valor,TOST_margem_5pct_equivalente_a_5pct,TOST_margem_10pct_valor_absoluto,TOST_margem_10pct_p_valor,TOST_margem_10pct_equivalente_a_5pct,TOST_margem_15pct_valor_absoluto,TOST_margem_15pct_p_valor,TOST_margem_15pct_equivalente_a_5pct
puro,1,312,152.40638180716235,129.43806169658336,39.12820512820513,312,-22.968320110578986,-69.54592964718438,21.954279993793666,-1.9805732701179724,0.04852000833108683,7.620319090358118,0.9070264825880198,False,15.240638180716235,0.7475049061568175,False,22.86095727107435,0.5036963023129548,False
puro,4,309,149.24936119766693,137.42405500418897,127.84466019417475,309,-11.825306193477957,-61.02674259511233,32.43644351094344,-0.46862484318500186,0.6396693100177528,7.462468059883347,0.5693539600821086,False,14.924936119766693,0.45060211051578536,False,22.387404179650037,0.33616364610436456,False
puro,8,305,150.6309478920347,133.45157194335619,237.1245901639344,305,-17.179375948678512,-90.80719151767612,28.707577735660834,-0.39639038266979726,0.6920951508150563,7.531547394601735,0.5901867148008169,False,15.06309478920347,0.5199468133435458,False,22.594642183805203,0.4490772803549403,False
puro,12,305,156.5028604390987,150.69408746488858,305.0950819672131,305,-5.808772974210115,-68.55921542745826,30.201353425014528,-0.16150086360647495,0.871806210851565,7.825143021954935,0.47679083319739657,False,15.65028604390987,0.38817002283966784,False,23.475429065864805,0.30505993418148036,False
com_ar,1,307,63.372419616564144,69.72611355394493,39.74267100977199,307,6.353693937380783,-3.5613143968040983,17.310596368436798,1.4008270793245867,0.16227904942206117,3.1686209808282073,0.7588211292823025,False,6.337241961656415,0.5014482350848486,False,9.50586294248462,0.24344499671920755,False
com_ar,4,304,89.91451039315746,103.2503391272534,129.91776315789474,304,13.33582873409594,-6.7717019262790075,35.025824677459646,1.0976715376101216,0.27321946889265214,4.495725519657873,0.7688816921786651,False,8.991451039315747,0.6411048546883383,False,13.487176558973617,0.4949765915727515,False
com_ar,8,300,99.89350956805642,99.91838522854957,241.03666666666666,300,0.024875660493151486,-21.32247257480068,16.49514764940518,0.0019209457479636143,0.9984685889683955,4.994675478402821,0.34707166560180025,False,9.989350956805643,0.21530819019035183,False,14.984026435208461,0.11851957009474155,False
com_ar,12,296,126.14613930774487,113.44182952301179,314.3006756756757,296,-12.704309784733084,-50.29038440508535,17.192609581640486,-0.5474336256321242,0.5844947757724039,6.3073069653872444,0.6127635474868236,False,12.614613930774489,0.5016028900050367,False,18.92192089616173,0.390316194790695,False
