versao,h,n_semanas_pareadas,MAE_SO_CLIMA,MAE_SO_VETOR,MAE_persistencia_mesmas_semanas,n_semanas_persistencia_valida,delta_MAE_vetor_menos_clima,delta_MAE_ic95_boot_inferior,delta_MAE_ic95_boot_superior,DM_HLN_estatistica,DM_HLN_p_valor_bicaudal,TOST_margem_5pct_valor_absoluto,TOST_margem_5pct_p_valor,TOST_margem_5pct_equivalente_a_5pct,TOST_margem_10pct_valor_absoluto,TOST_margem_10pct_p_valor,TOST_margem_10pct_equivalente_a_5pct,TOST_margem_15pct_valor_absoluto,TOST_margem_15pct_p_valor,TOST_margem_15pct_equivalente_a_5pct,DM_p_holm_8_comparacoes
puro,1,587,183.20720173464755,170.95166978293463,45.11243611584327,587,-12.255531951712925,-30.267965665269628,1.8367134319766176,-2.00598584409364,0.045316874408656,9.160360086732378,0.6938447261175196,False,18.320720173464757,0.160414626062875,False,27.481080260197132,0.0064484915566427,True,0.317218120860592
puro,4,584,190.08463611710883,175.8119780398984,143.9041095890411,584,-14.272658077210425,-30.659959456891848,-2.7332653220179464,-2.1344990971180735,0.0332183951655327,9.504231805855442,0.7633006138357324,False,19.008463611710884,0.2382146046493436,False,28.512695417566324,0.0162849221027515,True,0.2657471613242616
puro,8,580,191.68836484429863,205.9621257818122,253.53103448275863,580,14.273760937513572,-13.177833675934064,45.993019284957654,0.696928995106958,0.4861269433963391,9.584418242214932,0.5916748228986244,False,19.168836484429864,0.4043796528949874,False,28.75325472664479,0.2370671967129948,False,1.0
puro,12,576,199.6088930986535,224.9803795236617,315.66319444444446,576,25.37148642500816,-19.479016073099693,73.03750434350974,0.7702089700100682,0.441492263576577,9.980444654932676,0.6831388457272064,False,19.960889309865355,0.5665204200294705,False,29.94133396479803,0.4437408215563833,False,1.0
com_ar,1,587,72.54551230684112,74.4381411067304,45.11243611584327,587,1.8926287998892803,-3.957182229175234,8.589858186644644,0.4716310853133005,0.6373656833966641,3.627275615342056,0.3327207829891817,False,7.254551230684112,0.0908223355941081,False,10.881826846026168,0.0126685942820334,True,1.0
com_ar,4,584,120.23444775223255,128.75981040358988,143.9041095890411,584,8.525362651357327,-2.195371022580491,22.333476316604045,1.1837054245453222,0.2370121026770635,6.011722387611628,0.6371841152412075,False,12.023444775223256,0.3126471183438506,False,18.03516716283488,0.0922908098474974,False,1.0
com_ar,8,580,171.32801022312165,177.3172534975259,253.53103448275863,580,5.989243274404259,-15.907898838773685,36.144500602902575,0.5614545456558278,0.574704950479247,8.566400511156083,0.4033654105408709,False,17.132801022312165,0.1451742393355241,False,25.699201533468248,0.0308626596142451,True,1.0
com_ar,12,576,187.88242193727993,227.99282443065047,315.66319444444446,576,40.11040249337054,-2.228539490109881,85.85610511926659,1.1592470917733442,0.2468366550126641,9.394121096863996,0.8172971783714108,False,18.788242193727992,0.73513342911329,False,28.18236329059199,0.6374265292530004,False,1.0
