h,data_alvo,real,previsto,erro_sem_Nucleo,erro_sem_Clima,erro_sem_Vetor,braco
1,2020-12-06,0.0,0.49995284467729484,5.542740130783985,0.8310296512490452,0.6600732764687071,A_referencia
1,2020-12-13,0.0,0.15118367457789553,5.005192538501547,0.24210998352482513,0.33469649142577096,A_referencia
1,2020-12-20,0.0,0.037888140750756756,8.426993637208263,0.6186458160869595,0.10589352973489671,A_referencia
1,2020-12-27,0.0,0.6975106712343125,8.717538167510055,1.1777977095228855,0.6381055604483309,A_referencia
1,2021-01-03,0.0,2.0481756649936114,7.637120384530272,1.0957434514855848,2.397367329980174,A_referencia
1,2021-01-10,0.0,2.4958774216579642,6.6853690606519365,0.5361736941960354,2.9124127860433227,A_referencia
1,2021-01-17,0.0,2.5446462975637116,12.00423802574071,0.9823761187995551,2.1044619001779337,A_referencia
1,2021-01-24,0.0,0.6483462863082002,4.604240269399134,0.4708064805698827,0.5036614024167737,A_referencia
1,2021-01-31,0.0,1.5847929808459789,3.332956652973292,0.17773446849509308,1.6014611578123457,A_referencia
1,2021-02-07,0.0,2.640749522086685,9.625888378778829,0.3540192064892339,2.7147729426380343,A_referencia
1,2021-02-14,0.0,0.9182650912641898,4.599702701493945,0.39489234335915596,0.8941292500808597,A_referencia
1,2021-02-21,2.0,1.9636581108916322,3.792595882079101,1.2609948744138824,0.11621703556979139,A_referencia
1,2021-02-28,0.0,3.6514289962810005,2.940544508092537,1.7982387683504861,2.862637357820108,A_referencia
1,2021-03-07,1.0,0.8064042860796923,6.243772603941418,0.2823920877229609,0.5932251779515662,A_referencia
1,2021-03-14,0.0,0.7035286433845931,4.838664084968484,0.9861168270467386,1.0178185087014178,A_referencia
1,2021-03-21,1.0,0.8472259095858591,3.113604092419048,0.7427319695402844,0.2603883771686556,A_referencia
1,2021-03-28,1.0,0.4858109091151184,2.0361849906453466,0.36453025245792336,0.41609351135861694,A_referencia
1,2021-04-04,9.0,1.0374105522394481,11.847809348469212,7.587278488832235,8.101651608377264,A_referencia
1,2021-04-11,12.0,17.79047026531766,11.399461125362592,7.217847906957424,2.5866846244078374,A_referencia
1,2021-04-18,12.0,18.37857443290173,9.883574615414815,7.652065558755036,2.914159165444475,A_referencia
1,2021-04-25,8.0,12.882403434006857,8.39789576317283,8.983769252065409,1.1358361335492966,A_referencia
1,2021-05-02,7.0,10.031742272417581,9.743013071787322,3.758765911315708,1.7637043333449778,A_referencia
1,2021-05-09,9.0,6.37138585694364,8.332125063478987,1.326597357588361,2.3182166292686213,A_referencia
1,2021-05-16,5.0,12.627551215668637,4.710658202451702,8.371997019013133,7.178853598211771,A_referencia
1,2021-05-23,0.0,5.704253181602898,4.217384559971114,6.8686060670879865,6.421834199654723,A_referencia
1,2021-05-30,1.0,1.5207604514303987,5.790570973396713,1.0970304752889906,0.6656856757710038,A_referencia
1,2021-06-06,1.0,0.5990180036030697,1.5055108037398148,0.45696377015622625,0.3150687996500624,A_referencia
1,2021-06-13,0.0,0.5025314375113021,9.678269408526136,1.299044135949896,0.701957841839141,A_referencia
1,2021-06-20,0.0,0.16873452604554265,1.8887849563358823,0.6003892945342294,0.5017857898971385,A_referencia
1,2021-06-27,0.0,0.5111423913221623,2.0724756980269747,0.6851282154207187,0.6497110299734558,A_referencia
1,2021-07-04,1.0,0.2171429302775113,1.8989545863118977,0.5043893165332229,0.5076803999481702,A_referencia
1,2021-07-11,0.0,0.055414009499886605,3.9299305379304625,0.26267250569867184,0.14361136702597538,A_referencia
1,2021-07-18,1.0,0.29572953054624945,3.5799899876010697,0.7112687127525192,0.5951912970044428,A_referencia
1,2021-07-25,0.0,0.20757316450166385,5.778126195901335,0.43698889826280485,0.1477075438902352,A_referencia
1,2021-08-01,0.0,1.061932144385919,5.077736848011654,0.8609287291120118,1.073385408563462,A_referencia
1,2021-08-08,0.0,0.10517014824394495,2.9992270830887056,0.4120279094741198,0.14440375483785645,A_referencia
1,2021-08-15,0.0,1.2293126519102406,4.776425162318385,1.1571865657466718,1.0105366277699486,A_referencia
1,2021-08-22,0.0,0.10715318962040461,4.949839575809151,0.3785948694087654,0.3710102185248505,A_referencia
1,2021-08-29,0.0,0.003322909689249669,3.051382940515552,0.3263265960437126,0.2681549976942109,A_referencia
1,2021-09-05,0.0,0.10901202847010105,5.282174946501182,0.2783122957726229,0.15020312842405506,A_referencia
1,2021-09-12,0.0,0.11751556572294915,1.8529703428628195,0.45246049262570043,0.10713218634012564,A_referencia
1,2021-09-19,0.0,0.29921592422284105,4.930286004326305,0.40431446961985246,0.404194392788401,A_referencia
1,2021-09-26,0.0,0.2595372102513081,6.235347435578242,0.4144535488458142,0.2831721704109954,A_referencia
1,2021-10-03,0.0,0.6140603284882338,5.030866898516669,0.5924905953689128,0.6989098020536939,A_referencia
1,2021-10-10,0.0,0.09575136970690092,3.542478800836647,0.36509625669847895,0.25119075844501565,A_referencia
1,2021-10-17,0.0,0.036365780134505775,6.117728426944665,0.4381718919285197,0.08175806015578918,A_referencia
1,2021-10-24,0.0,0.027196740909013188,0.5214510318916001,0.37655891520273843,0.3041946664086313,A_referencia
1,2021-10-31,0.0,0.11594250907630817,1.9067507144123474,0.3087530242602642,0.1350910271908679,A_referencia
1,2021-11-07,0.0,-0.0294700831685141,3.196451112269472,0.18111632903853317,0.09190985966322354,A_referencia
1,2021-11-14,0.0,0.32229935987182257,3.9004724636259693,0.2490445795665898,0.3489557310824496,A_referencia
1,2021-11-21,0.0,-0.024563094911234255,7.969772293771958,0.21032112679075926,0.042998192735110685,A_referencia
1,2021-11-28,0.0,0.5334906083983779,8.370538780772643,0.25135149881723173,0.5538159961975985,A_referencia
1,2021-12-05,1.0,0.17837856936683177,7.936718589315435,0.7084861853288725,0.7867457743678081,A_referencia
1,2021-12-12,0.0,0.8713530064975111,3.9245886020693197,1.0198299360195588,0.620518594563166,A_referencia
1,2021-12-19,0.0,1.5147333803957412,6.2770057209922445,0.8864092187837478,1.4715743696815728,A_referencia
1,2021-12-26,0.0,0.5117925010970524,3.6053811691930897,1.104787252304842,0.8126489378371072,A_referencia
1,2022-01-02,1.0,0.8519444340862121,1.4900558736384029,0.26474805821358,0.15590591073729243,A_referencia
1,2022-01-09,0.0,0.3600038843352199,3.993217419172615,0.43583072167466563,0.84295817224703,A_referencia
1,2022-01-16,2.0,1.0072820448366693,7.302745814996859,1.5345573714203908,0.5210003826825891,A_referencia
1,2022-01-23,0.0,2.1843115667999,7.36210823982009,0.7144637628613661,2.2492539129615396,A_referencia
1,2022-01-30,1.0,2.690005107019339,4.5536870199768575,0.42041161954690365,1.9592535837649465,A_referencia
1,2022-02-06,2.0,1.2514663326802478,5.087433811090699,1.2521044204566063,0.41257598712089577,A_referencia
1,2022-02-13,9.0,2.1544843421312687,6.5000317347062575,7.135758465718402,6.256291237888302,A_referencia
1,2022-02-20,20.0,13.356490473501776,14.520354616540974,11.074071853109215,9.442273694280122,A_referencia
1,2022-02-27,51.0,22.053990653722597,43.06402926188308,33.16260464764138,28.703301715242173,A_referencia
1,2022-03-06,203.0,61.90108401599689,198.38799370116652,152.10530394043116,144.0121491177151,A_referencia
1,2022-03-13,269.0,116.8436350114809,255.84240269003294,170.1225321039498,180.2661179172403,A_referencia
1,2022-03-20,463.0,203.12701659452546,448.4390905110948,324.93392451788753,272.85960910857,A_referencia
1,2022-03-27,482.0,327.263227098097,429.8494959734503,208.45385674590716,203.9088015739637,A_referencia
1,2022-04-03,524.0,419.817721235609,449.91844923933104,134.55018152157868,139.00138274284433,A_referencia
1,2022-04-10,753.0,466.1583104568262,733.3945114119671,309.74828107235743,293.7387290837554,A_referencia
1,2022-04-17,879.0,624.0419582629768,801.1298909694292,311.5780103941703,341.4206895613826,A_referencia
1,2022-04-24,569.0,663.9100045158531,521.3405720377068,98.4017795327372,26.006259974431998,A_referencia
1,2022-05-01,344.0,789.5737575474155,248.89231180860824,404.33182113729106,314.4079017140575,A_referencia
1,2022-05-08,223.0,508.0309341151207,186.01811362067946,263.8241562981525,279.2925363214973,A_referencia
1,2022-05-15,313.0,358.876886113647,232.7613348756785,41.02430985492033,66.79551791884096,A_referencia
1,2022-05-22,122.0,394.2092288271931,130.2209814092956,266.373867479907,268.48477419144524,A_referencia
1,2022-05-29,92.0,102.1400169813398,83.71302598354117,33.11254452557109,35.3568288743547,A_referencia
1,2022-06-05,61.0,38.41073404241924,60.129170546881866,20.823990877127795,21.95814844533813,A_referencia
1,2022-06-12,17.0,48.12926843222696,16.2093005746095,30.364380651147265,55.491517026507566,A_referencia
1,2022-06-19,26.0,34.65365894880994,76.84257037121604,8.84467878446595,17.773931929738637,A_referencia
1,2022-06-26,19.0,28.58892222862784,29.689575552436093,11.675117589147366,11.383876809089585,A_referencia
1,2022-07-03,14.0,20.24385548169956,12.940384789806988,12.220376810014397,16.832917919841577,A_referencia
1,2022-07-10,24.0,4.620516428014138,37.643160354876116,14.733172167443978,17.935760594536475,A_referencia
1,2022-07-17,13.0,30.01568604731048,18.77604207736899,19.780497374050427,31.270739103911342,A_referencia
1,2022-07-24,11.0,29.00970669119339,13.24306684371229,13.754417121660921,20.439452893837704,A_referencia
1,2022-07-31,11.0,6.435570197805789,9.41957162674424,3.117074771504943,19.216396183863786,A_referencia
1,2022-08-07,3.0,6.721145725328607,9.942580747002037,7.573986652620208,6.08450521870113,A_referencia
1,2022-08-14,3.0,2.6299761894403564,37.05100090167438,1.5885761284426079,2.203719660131802,A_referencia
1,2022-08-21,3.0,0.3195936922401798,66.6232868936132,1.370726564306267,4.417723430107826,A_referencia
1,2022-10-02,1.0,0.5008447780101848,13.72635421673347,0.3426848620926698,1.0267199903748936,A_referencia
1,2022-10-09,0.0,0.27159307824506584,12.083842937131632,1.9221460525647245,1.0125723967353526,A_referencia
1,2022-10-16,1.0,0.21660620353164903,3.2609091037129345,0.7902218519019696,2.0523230078904953,A_referencia
1,2022-10-23,0.0,0.08274065831336504,7.536054458829108,0.34504775413836164,2.392378018480801,A_referencia
1,2022-10-30,0.0,0.7228974813021968,5.334944617932394,1.7980484876809737,0.8888844861064419,A_referencia
1,2022-11-06,6.0,0.008003629081712331,9.052179600854974,5.082286917740738,5.8542126189957555,A_referencia
1,2022-11-13,11.0,1.3110903201868147,31.291512281839424,8.495395137273466,9.560750834510305,A_referencia
1,2022-11-20,7.0,13.69270861207309,75.76115140490386,8.742739071809734,9.190668515280223,A_referencia
1,2022-11-27,9.0,13.110958178977818,6.298218165654907,2.2594520760277694,4.136287655156505,A_referencia
1,2022-12-04,10.0,12.790984338094832,34.8052268275015,6.412709076313,7.0296460068775755,A_referencia
1,2022-12-11,4.0,8.789530157044906,53.75228064647109,8.451497527238429,7.104030277839136,A_referencia
1,2022-12-18,0.0,0.26221115655557403,2.26922894705868,2.4265939977796207,3.1978018150917005,A_referencia
1,2022-12-25,1.0,2.8992656666184757,29.774795548972218,2.627164103515761,3.7902709158640255,A_referencia
1,2023-01-01,0.0,1.0470881051534284,12.819020089744779,0.9329183378449859,7.469927751014782,A_referencia
1,2023-01-08,3.0,2.202113536081384,33.98053072501942,1.6964115896967988,2.7257187128013682,A_referencia
1,2023-01-15,2.0,2.1834275614951495,6.1210715050162765,1.2508359440697847,0.6646704444500768,A_referencia
1,2023-01-22,0.0,1.5213313303090341,2.366684225741738,1.820154640278151,7.683387014938556,A_referencia
1,2023-01-29,2.0,1.5581188559637027,26.80923758905547,1.8218062452022288,3.9440992884044874,A_referencia
1,2023-02-05,0.0,0.6192856012728343,32.47615652613287,1.0712339352182458,1.3728481632010834,A_referencia
1,2023-02-12,10.0,8.678059188648795,41.52912396204494,6.465014280271161,5.26875845369617,A_referencia
1,2023-02-19,7.0,40.67797534464648,38.874823006912514,52.342038300849914,7.085924820803784,A_referencia
1,2023-02-26,27.0,58.750306964475826,15.37198801296472,20.00299996458963,9.517633768515159,A_referencia
1,2023-03-05,37.0,163.32112506071306,45.2129595151776,106.44145418627724,43.61038331227622,A_referencia
1,2023-03-12,93.0,91.57181887904169,79.92487074926146,19.956839433980726,33.220417302906874,A_referencia
1,2023-03-19,199.0,203.65278382663823,157.5723677412912,9.686121593909215,91.32502244665388,A_referencia
1,2023-03-26,250.0,314.1455345578365,203.42926369823095,32.245404543169606,128.76193360809032,A_referencia
1,2023-04-02,360.0,446.22855507431143,287.3060642014105,103.07989938460665,134.69752034671987,A_referencia
1,2023-04-09,541.0,478.80208677620226,510.60757614696365,54.70891433748566,171.97208923755497,A_referencia
1,2023-04-16,589.0,662.2879681510718,529.0601603356621,102.61080051210368,167.7314621821692,A_referencia
1,2023-04-23,581.0,680.2958644700025,543.5336728426196,95.96390243666369,93.44410795372147,A_referencia
1,2023-04-30,760.0,705.9920500583834,736.7595107396667,56.646124163145714,213.66716671055286,A_referencia
1,2023-05-07,762.0,682.2664687476715,708.5621531838074,102.52949644011949,355.12068137601375,A_referencia
1,2023-05-14,540.0,511.7034141541679,480.7069760333986,42.33175078767779,207.23109776205243,A_referencia
1,2023-05-21,473.0,452.9552320419844,438.5975601759832,33.853548666085295,50.29177552485247,A_referencia
1,2023-05-28,450.0,493.14852943676254,408.47276952188787,28.867626555523977,25.25894276575324,A_referencia
1,2023-06-04,225.0,456.0339133065325,222.0352147977531,239.7153999816911,209.58703417410388,A_referencia
1,2023-06-11,219.0,263.431375533744,221.29497855260433,104.01225061985284,21.418013212076215,A_referencia
1,2023-06-18,66.0,287.9265265297406,76.04490396853795,241.26278596711717,209.3490641097444,A_referencia
1,2023-06-25,76.0,73.22499246826433,84.63726450510711,21.656577390525094,21.812136312038124,A_referencia
1,2023-07-02,74.0,48.883084962658664,78.2719501676217,24.126086900318683,19.177941152750503,A_referencia
1,2023-07-09,52.0,66.69704856687504,100.62812340157751,64.07557822912688,33.98502215450237,A_referencia
1,2023-07-16,32.0,21.544706572462342,52.7985106409487,9.83839618341581,14.739795764412287,A_referencia
1,2023-07-23,25.0,24.830729557394363,38.957303041245254,8.756052215947722,10.772726378280478,A_referencia
1,2023-07-30,15.0,31.728973776356902,13.486942412766311,29.806995651497687,22.86198228684514,A_referencia
1,2023-08-06,18.0,15.473450345405316,31.583537204610877,16.534438822339744,4.049150878439972,A_referencia
1,2023-08-13,13.0,18.256325128999652,34.17841164976715,24.06068580951231,9.566589595727148,A_referencia
1,2023-08-20,9.0,7.414889631330086,33.02800214903204,2.7799871154273914,8.571245926647808,A_referencia
1,2023-08-27,9.0,7.7937509162564975,32.687295488319116,2.4563258175938474,1.2218293023907332,A_referencia
1,2023-09-03,1.0,7.920610272765452,19.073911849849598,8.176494882381649,8.639547448081052,A_referencia
1,2023-09-10,9.0,1.683143910994807,52.22972152867699,7.337605166069873,9.103455387998752,A_referencia
1,2023-09-17,3.0,8.688878800694532,39.484071434187925,6.183152996471308,7.881544783647657,A_referencia
1,2023-09-24,0.0,2.4986022596789077,73.62877414057917,3.1860417567434918,2.8276494342728693,A_referencia
1,2023-10-01,5.0,3.866337830296996,14.049720154192844,1.2068863670367567,1.671958269044702,A_referencia
1,2023-10-08,5.0,2.742724201795143,48.461334243384734,2.226030458024926,3.3630702424532872,A_referencia
1,2023-10-15,4.0,4.720145475844981,40.29589951373124,1.8000379949338676,1.6719345519842819,A_referencia
1,2023-10-22,3.0,2.9264393818760936,65.76907551459958,0.8057587691717917,5.112701389435396,A_referencia
1,2023-10-29,7.0,2.261981382755047,62.78064586039265,3.999649153212393,4.6203069216502834,A_referencia
1,2023-11-05,6.0,7.814498637972667,47.134813616761214,3.4277006034711723,1.4471883762828683,A_referencia
1,2023-11-12,0.0,6.797432029466015,18.611510882834974,8.777754005246441,9.461391604535914,A_referencia
1,2023-11-19,3.0,6.106620559512169,54.82127332407455,2.6311247436557825,5.055947846260106,A_referencia
1,2023-11-26,3.0,2.828879183976555,13.21957129742863,0.4418384472943965,7.045634022458404,A_referencia
1,2023-12-03,7.0,1.535094355961027,8.00584105412102,4.996752151546405,6.660617179113736,A_referencia
1,2023-12-10,3.0,10.260420866078741,31.530980022044446,5.767490339071502,8.988273458145596,A_referencia
1,2023-12-17,3.0,7.6978351964360385,29.568897658196807,2.1071814539214957,8.738176796312233,A_referencia
1,2023-12-24,10.0,3.476136461375958,87.61417932708414,6.4742102056165844,6.239501534828626,A_referencia
1,2023-12-31,9.0,31.16907015112848,34.64083281713637,9.870114273407564,3.195486680749129,A_referencia
1,2024-01-07,11.0,3.5224930725990617,35.18408859934657,5.931188114102069,6.8651041685607215,A_referencia
1,2024-01-14,12.0,39.429435879838415,63.98796887673425,15.148168857718584,6.592636561360351,A_referencia
1,2024-01-21,30.0,18.204885732451054,49.679384271135454,19.636979711422864,12.779883172598606,A_referencia
1,2024-01-28,39.0,84.20795621351795,60.72880786390033,33.64975102937749,33.32142974573059,A_referencia
1,2024-02-04,80.0,104.62427011998926,126.99432414972675,24.505752091441632,24.010782323200154,A_referencia
1,2024-02-11,156.0,143.19362002504548,151.58373585964347,49.283442039933554,69.62985961149352,A_referencia
1,2024-02-18,249.0,318.26755943125613,193.73399017959838,36.608290132303715,103.40908241020925,A_referencia
1,2024-02-25,558.0,409.7094132482858,478.32056876120726,162.32998399997544,287.85254961813985,A_referencia
1,2024-03-03,1311.0,745.8769231524723,1168.1854342608535,617.3533637683843,767.4468079433093,A_referencia
1,2024-03-10,1227.0,760.5713039656647,1161.1208030995354,511.3372933360036,559.1128869941871,A_referencia
1,2024-03-17,995.0,1065.224417580523,871.75663565103,214.58153428723404,145.64678649218712,A_referencia
1,2024-03-24,1109.0,798.1431956948197,1002.3016437143053,330.1921233526772,522.9239519872593,A_referencia
1,2024-03-31,1601.0,875.9551076260171,1362.207567580824,844.8039907843333,884.8497977001341,A_referencia
1,2024-04-07,1849.0,1084.14176296602,1741.6152299518733,957.5255956021153,963.1487824782773,A_referencia
1,2024-04-14,1783.0,1133.6495069456578,1701.4598757063145,834.3141936114041,746.2521354079217,A_referencia
1,2024-04-21,1855.0,1729.3959533748732,1829.312160362802,435.6481287399071,308.12978988374914,A_referencia
1,2024-04-28,1347.0,1634.5469419879128,1284.6198951865817,245.26387911291832,81.25348113936096,A_referencia
1,2024-06-23,194.0,180.69323637139473,171.20862895734908,69.76571285593556,20.65020337902171,A_referencia
1,2024-06-30,89.0,106.85408306699489,82.01303776558595,108.60370755715198,21.409051077208517,A_referencia
1,2024-07-07,22.0,94.56483914290254,19.272761656391054,122.32597797407944,83.87374169506,A_referencia
1,2024-07-14,10.0,27.586779258440878,84.22821931826037,29.33311704217912,18.484072264191855,A_referencia
1,2024-07-21,13.0,10.766050801429962,30.17614117104476,7.115932916453643,13.669991093677092,A_referencia
1,2024-07-28,22.0,18.657422991955503,45.0761975581012,7.072386451743131,3.7656334079182954,A_referencia
1,2024-08-04,13.0,22.41600768880319,84.80146058083143,16.087744230046717,12.532326275690345,A_referencia
1,2024-08-11,16.0,15.433456057359615,23.259634600711106,5.61971577014685,2.86874489912326,A_referencia
1,2024-08-18,13.0,23.381549724661415,94.1490579841324,6.102524464174756,16.52785212477812,A_referencia
1,2024-08-25,14.0,11.71254063641818,159.670738735324,3.742674181155497,3.604517524774169,A_referencia
1,2024-09-01,9.0,12.652111774331408,10.114233335943748,5.5089463544514485,4.22693528580441,A_referencia
1,2024-09-08,7.0,8.152686418689042,58.597132857961185,8.618129269525161,8.316197874435387,A_referencia
1,2024-09-15,10.0,7.947266715202428,106.85264861985206,5.7836036621870095,4.76415768219112,A_referencia
1,2024-09-22,7.0,7.351644283203642,14.94892290340729,8.325926122954668,0.7967762918914678,A_referencia
1,2024-09-29,3.0,9.1043103070268,2.6500150253064696,5.2216079444026855,5.747527281949603,A_referencia
1,2024-10-06,6.0,10.68415623547837,43.91603520615876,2.3121965285514268,4.704164125207163,A_referencia
1,2024-10-13,2.0,5.082329284119513,35.156213060713206,6.4455348870688285,11.619785029489716,A_referencia
1,2024-10-20,3.0,12.23644429352359,50.32668944455071,4.355354114875028,17.43733281492093,A_referencia
1,2024-10-27,3.0,4.001986834924696,34.80988443853469,1.2005491961909245,4.245766028723446,A_referencia
1,2024-11-03,1.0,2.284563268511376,70.56357686849505,3.8523204793908485,8.611543595392822,A_referencia
1,2024-11-10,2.0,4.095185842783525,58.42010014013901,1.6604579551286753,4.560020764571412,A_referencia
1,2024-11-17,0.0,1.792275626782772,51.30501909438253,2.9601283255373425,15.61304899817554,A_referencia
1,2024-11-24,7.0,0.9804175869554704,111.20573798402145,4.831769905707568,12.353269067784222,A_referencia
1,2024-12-01,4.0,5.470849223882983,109.52395085021496,3.806533862705875,3.324663635476006,A_referencia
1,2024-12-08,5.0,1.9100690653455952,102.45963781620621,2.457287785834159,2.3645400117465094,A_referencia
1,2024-12-15,1.0,1.0861364809640848,3.6633886078265605,4.2900227486015154,2.010664712168881,A_referencia
1,2024-12-22,1.0,1.5300762872335054,63.50279223462637,2.0364118052349216,1.2493835618833018,A_referencia
1,2024-12-29,19.0,1.7179199874225632,86.06390089484066,16.58661895987689,16.58366032826951,A_referencia
1,2025-01-05,26.0,19.777167308954954,81.95468668492944,8.637217857157221,5.7533662272175885,A_referencia
1,2025-01-12,32.0,40.43811125398228,37.630813353089025,13.991203540491119,13.783605545669506,A_referencia
1,2025-01-19,37.0,66.9278972951747,161.1243113200792,33.607311535945456,14.731936451870121,A_referencia
1,2025-01-26,47.0,99.88101892565298,126.42964128789374,61.37457591390735,25.98559407236859,A_referencia
1,2025-02-02,75.0,151.38138225332068,157.8421114516421,58.58258937517087,27.28428314070822,A_referencia
1,2025-02-09,161.0,112.01887534812117,168.7345178635331,44.34202070696387,81.59946052179643,A_referencia
1,2025-02-16,245.0,342.03842382997954,195.04481397549415,59.54631661793079,64.16190177319471,A_referencia
1,2025-02-23,383.0,490.96605084886454,405.7985397242302,69.8133531781893,51.12944429720869,A_referencia
1,2025-03-02,494.0,672.2591055838075,412.7178938866691,106.77371611892382,34.271052887861465,A_referencia
1,2025-03-09,917.0,761.7332399785768,727.1905626011524,204.8132026829769,248.59483178712622,A_referencia
1,2025-03-16,1199.0,834.5174516347181,1006.5121298280859,498.5326721813114,398.8743914001102,A_referencia
1,2025-03-23,1801.0,1218.3066687621742,1757.2654054285242,746.5746087484622,684.3900536825402,A_referencia
1,2025-03-30,2381.0,1533.4907813185966,2122.084672897689,1209.7753142166807,908.236915196715,A_referencia
1,2025-04-06,2184.0,1779.728734481566,2081.888292303665,451.6598781939741,497.922938400998,A_referencia
1,2025-04-13,2247.0,1867.1490097807753,2015.7896450831881,433.73800194711583,423.0545991076527,A_referencia
1,2025-04-20,2229.0,2242.5566570520523,2135.682971090828,294.65310381176505,94.16347895837544,A_referencia
1,2025-04-27,2212.0,2177.8500212180143,2050.1931647928723,176.83408564751832,68.41690925456058,A_referencia
1,2025-05-04,2159.0,2216.0798711078983,2007.3398674152036,126.45384715324035,16.093017057397653,A_referencia
1,2025-05-11,1944.0,2115.0002290464304,1763.2505100265976,160.89827709054353,171.60889486526122,A_referencia
1,2025-05-18,1988.0,1775.485956667089,1890.731895121234,208.0864970452191,218.08835235239903,A_referencia
1,2025-05-25,883.0,1907.48494885349,782.6325628656006,1090.3689549814062,1028.1405341111572,A_referencia
1,2025-06-01,579.0,823.0172995571379,532.3617970299795,367.89456742228134,254.82922470248405,A_referencia
1,2025-06-08,257.0,373.2664933849395,304.5208719409252,249.48285792214497,164.91038913520063,A_referencia
1,2025-06-15,105.0,92.42185504919682,147.5195257148941,155.93560348778644,27.97099120711883,A_referencia
1,2025-06-22,50.0,73.810727543873,75.8618519031837,29.916964576522854,39.55507581987237,A_referencia
1,2025-06-29,22.0,59.166028236183344,45.86627960803068,43.802017166857986,49.5027902958232,A_referencia
